work_id,doi,title,abstract,publication_year,publication_date,type,language,cited_by_count,open_access_is_oa,open_access_oa_status,source_name,source_type,source_issn_l,source_issn,multi_institution,multi_country,authors_count,institutions_count,concepts_list,venue_issn_list,is_scopus_indexed,scimago_quartile
https://openalex.org/W4380319827,https://doi.org/10.1145/3593013.3594067,Regulating ChatGPT and other Large Generative AI Models,,2023,2023-06-12,article,en,353,True,gold,,,,[],True,False,3,3,Transparency (behavior);Generative grammar;Computer science;Terminology;Generative model;Value (mathematics);Trustworthiness;Moderation;Risk analysis (engineering);Artificial intelligence;Computer security;Business;Machine learning;Philosophy;Linguistics;Artificial Intelligence in Healthcare and Education;Ethics and Social Impacts of AI;Digital Transformation in Law,,False,
https://openalex.org/W3034560014,https://doi.org/10.1109/access.2020.3001973,Artificial Intelligence and COVID-19: Deep Learning Approaches for Diagnosis and Treatment,,2020,2020-01-01,article,en,541,True,gold,IEEE Access,journal,2169-3536,['21693536'],True,True,20,23,Computer science;Artificial intelligence;Coronavirus disease 2019 (COVID-19);Adversarial system;Deep learning;Artificial neural network;Machine learning;Process (computing);Data science;Generative grammar;Infectious disease (medical specialty);Disease;Medicine;Pathology;Operating system;COVID-19 diagnosis using AI;Anomaly Detection Techniques and Applications;Machine Learning and ELM,21693536,True,
https://openalex.org/W4387379065,https://doi.org/10.1080/08874417.2023.2261010,The Potential of Generative Artificial Intelligence Across Disciplines: Perspectives and Future Directions,,2023,2023-10-05,article,en,511,False,closed,Journal of Computer Information Systems,journal,0887-4417,"['23802057', '08874417']",True,True,22,30,"Generative grammar;Variety (cybernetics);Computer science;Generative model;Knowledge management;Discipline;Artificial intelligence;Data science;Sociology;Social science;AI in Service Interactions;Artificial Intelligence in Healthcare and Education;FinTech, Crowdfunding, Digital Finance",23802057;08874417,True,
https://openalex.org/W3109650690,https://doi.org/10.1186/s12911-020-01332-6,Explainability for artificial intelligence in healthcare: a multidisciplinary perspective,,2020,2020-11-30,article,en,1424,True,gold,BMC Medical Informatics and Decision Making,journal,1472-6947,['14726947'],True,True,5,5,Autonomy;Beneficence;Engineering ethics;Economic Justice;Multidisciplinary approach;Perspective (graphical);Bioethics;Health care;Health informatics;Psychology;Knowledge management;Computer science;Artificial intelligence;Political science;Engineering;Law;Artificial Intelligence in Healthcare and Education;Explainable Artificial Intelligence (XAI);Ethics in Clinical Research,14726947,True,
https://openalex.org/W4394857110,https://doi.org/10.1136/bmj-2023-078378,TRIPOD+AI statement: updated guidance for reporting clinical prediction models that use regression or machine learning methods,,2024,2024-04-16,article,en,892,True,hybrid,BMJ,journal,1756-1833,['17561833'],True,True,34,58,"Tripod (photography);Checklist;Machine learning;Computer science;Artificial intelligence;Engineering;Psychology;Mechanical engineering;Cognitive psychology;Artificial Intelligence in Healthcare and Education;Meta-analysis and systematic reviews;Healthcare cost, quality, practices",17561833,True,
https://openalex.org/W4386141641,https://doi.org/10.3390/fi15090286,"Generative AI in Medicine and Healthcare: Promises, Opportunities and Challenges",,2023,2023-08-24,article,en,300,True,gold,Future Internet,journal,1999-5903,['19995903'],True,True,2,2,Generative grammar;Computer science;Domain (mathematical analysis);Narrative;Health care;Reliability (semiconductor);Artificial intelligence;Selection (genetic algorithm);Data science;Human–computer interaction;Law;Power (physics);Mathematical analysis;Mathematics;Linguistics;Physics;Political science;Quantum mechanics;Philosophy;Artificial Intelligence in Healthcare and Education;Ethics in Clinical Research;Machine Learning in Healthcare,19995903,True,
https://openalex.org/W3199263016,https://doi.org/10.3390/su131810424,Exploring Opportunities and Challenges of Artificial Intelligence and Machine Learning in Higher Education Institutions,,2021,2021-09-18,article,en,419,True,gold,Sustainability,journal,2071-1050,['20711050'],True,True,7,7,Higher education;Reflexivity;Process (computing);Referent;Knowledge management;Artificial intelligence;Population;Computer science;Sociology;Political science;Social science;Demography;Philosophy;Linguistics;Operating system;Law;Big Data and Business Intelligence;Online Learning and Analytics;Artificial Intelligence in Healthcare and Education,20711050,True,
https://openalex.org/W4247155454,https://doi.org/10.5465/amr.2018.0072,Artificial Intelligence and Management: The Automation–Augmentation Paradox,,2021,2021-01-01,article,en,1213,True,bronze,Academy of Management Review,journal,0363-7425,"['19303807', '03637425']",True,True,2,2,Automation;Task (project management);Interdependence;Normative;Knowledge management;Perspective (graphical);Computer science;Order (exchange);Domain (mathematical analysis);Sociology;Management science;Management;Epistemology;Artificial intelligence;Business;Economics;Engineering;Social science;Mathematics;Philosophy;Mechanical engineering;Finance;Mathematical analysis;Blockchain Technology Applications and Security;Ethics and Social Impacts of AI;Digital Transformation in Industry,19303807;03637425,True,
https://openalex.org/W4210725851,https://doi.org/10.1109/tii.2022.3146552,"From Artificial Intelligence to Explainable Artificial Intelligence in Industry 4.0: A Survey on What, How, and Where",,2022,2022-01-27,article,en,651,False,closed,IEEE Transactions on Industrial Informatics,journal,1551-3203,"['15513203', '19410050']",True,True,3,3,Downtime;Artificial intelligence;Computer science;Applications of artificial intelligence;Industry 4.0;Big data;Marketing and artificial intelligence;Data science;Intelligent decision support system;Engineering management;Knowledge management;Engineering;Data mining;Operating system;Digital Transformation in Industry;Industrial Vision Systems and Defect Detection;Big Data and Business Intelligence,15513203;19410050,True,
https://openalex.org/W3033928040,https://doi.org/10.1109/tpel.2020.3024914,An Overview of Artificial Intelligence Applications for Power Electronics,,2020,2020-09-18,article,en,740,True,hybrid,IEEE Transactions on Power Electronics,journal,0885-8993,"['08858993', '19410107']",False,False,3,3,Computer science;Listing (finance);Artificial intelligence;Fuzzy logic;Expert system;Power electronics;Electronics;Machine learning;Analytics;Metaheuristic;Data science;Engineering;Electrical engineering;Economics;Finance;Voltage;Silicon Carbide Semiconductor Technologies;Multilevel Inverters and Converters;Photovoltaic System Optimization Techniques,08858993;19410107,True,
https://openalex.org/W4366262984,https://doi.org/10.1016/j.inffus.2023.101805,Explainable Artificial Intelligence (XAI): What we know and what is left to attain Trustworthy Artificial Intelligence,,2023,2023-04-18,article,en,1088,True,hybrid,Information Fusion,journal,1566-2535,"['18726305', '15662535']",True,True,10,17,Trustworthiness;Computer science;Artificial intelligence;Computer security;Explainable Artificial Intelligence (XAI);Artificial Intelligence in Healthcare and Education;Machine Learning in Healthcare,18726305;15662535,True,
https://openalex.org/W3028852563,https://doi.org/10.1186/s41239-020-00193-3,"Prerequisites for artificial intelligence in further education: identification of drivers, barriers, and business models of educational technology companies",,2020,2020-04-06,article,en,192,True,diamond,International Journal of Educational Technology in Higher Education,journal,2365-9440,['23659440'],False,False,2,2,Business intelligence;Big data;Analytics;Flexibility (engineering);Business analytics;Adaptive learning;Knowledge management;Computer science;Higher education;Artificial intelligence;Identification (biology);Educational technology;Business model;Data science;Sociology;Business;Management;Political science;Marketing;Pedagogy;Economics;Business analysis;Biology;Law;Operating system;Botany;Online Learning and Analytics;E-Learning and Knowledge Management,23659440,True,
https://openalex.org/W4366989525,https://doi.org/10.3389/fpubh.2023.1166120,ChatGPT and the rise of large language models: the new AI-driven infodemic threat in public health,,2023,2023-04-25,article,en,567,True,gold,Frontiers in Public Health,journal,2296-2565,['22962565'],True,False,7,8,Chatbot;Public health;Data science;Medicine;Public relations;Computer science;Political science;Artificial intelligence;Pathology;Misinformation and Its Impacts;Artificial Intelligence in Healthcare and Education;COVID-19 diagnosis using AI,22962565,True,
https://openalex.org/W4379057711,https://doi.org/10.3390/app13116716,"Exploring the Potential Impact of Artificial Intelligence (AI) on International Students in Higher Education: Generative AI, Chatbots, Analytics, and International Student Success",,2023,2023-05-31,article,en,293,True,gold,Applied Sciences,journal,2076-3417,['20763417'],True,True,7,7,Learning analytics;Analytics;Engineering ethics;Computer science;Artificial intelligence;Knowledge management;Psychology;Data science;Engineering;Online Learning and Analytics;E-Learning and Knowledge Management;Artificial Intelligence in Healthcare and Education,20763417,True,
https://openalex.org/W4379416244,https://doi.org/10.1108/ijchm-05-2023-0686,"Leveraging ChatGPT and other generative artificial intelligence (AI)-based applications in the hospitality and tourism industry: practices, challenges and research agenda",,2023,2023-06-05,article,en,364,False,closed,International Journal of Contemporary Hospitality Management,journal,0959-6119,"['09596119', '17571049']",True,True,4,5,"Hospitality;Tourism;Hospitality industry;Marketing;Generative grammar;Originality;Business;Knowledge management;Transformational leadership;Hospitality management studies;Sociology;Public relations;Qualitative research;Computer science;Artificial intelligence;Political science;Social science;Law;AI in Service Interactions;FinTech, Crowdfunding, Digital Finance;Digital Marketing and Social Media",09596119;17571049,True,
https://openalex.org/W4319304408,https://doi.org/10.1016/j.nbt.2023.02.001,AI for life: Trends in artificial intelligence for biotechnology,,2023,2023-02-06,article,en,361,True,gold,New Biotechnology,journal,1871-6784,"['18764347', '18716784']",True,True,5,6,"Sustainability;Computer science;Big data;Data science;Analytics;Artificial intelligence;Ecology;Biology;Operating system;Genetics, Bioinformatics, and Biomedical Research;Scientific Computing and Data Management",18764347;18716784,True,
https://openalex.org/W3124539583,https://doi.org/10.1016/j.isprsjprs.2020.12.010,Review on Convolutional Neural Networks (CNN) in vegetation remote sensing,,2021,2021-01-18,article,en,1501,True,green,ISPRS Journal of Photogrammetry and Remote Sensing,journal,0924-2716,"['09242716', '18728235']",True,False,4,4,Computer science;Convolutional neural network;Deep learning;Artificial intelligence;Vegetation (pathology);Remote sensing;Segmentation;Flexibility (engineering);Spatial analysis;Pixel;Modularity (biology);Remote sensing application;Machine learning;Hyperspectral imaging;Geography;Genetics;Biology;Mathematics;Pathology;Statistics;Medicine;Remote Sensing in Agriculture;Remote Sensing and LiDAR Applications;Species Distribution and Climate Change,09242716;18728235,True,
https://openalex.org/W2990283237,https://doi.org/10.3390/make3040048,Analysis of Explainers of Black Box Deep Neural Networks for Computer Vision: A Survey,,2021,2021-12-08,article,en,345,True,gold,Machine Learning and Knowledge Extraction,journal,2504-4990,['25044990'],False,False,3,3,Deep learning;Deep neural networks;Artificial neural network;Black box;Artificial intelligence;Computer science;Inference;Machine learning;Transparency (behavior);Data science;Computer security;Explainable Artificial Intelligence (XAI);Adversarial Robustness in Machine Learning;Anomaly Detection Techniques and Applications,25044990,True,
https://openalex.org/W3118571930,https://doi.org/10.1073/pnas.2002545117,Deep learning and computer vision will transform entomology,,2021,2021-01-11,article,en,387,True,hybrid,Proceedings of the National Academy of Sciences,journal,0027-8424,"['00278424', '10916490']",True,True,10,12,Deep learning;Artificial intelligence;Entomology;Identification (biology);Computer science;Machine learning;Range (aeronautics);Ecology;Abundance (ecology);Data science;Biology;Engineering;Aerospace engineering;Species Distribution and Climate Change;Insect behavior and control techniques;Insect and Arachnid Ecology and Behavior,00278424;10916490,True,
https://openalex.org/W3008967825,https://doi.org/10.1515/nanoph-2019-0474,Deep learning enabled inverse design in nanophotonics,,2020,2020-02-17,article,en,494,True,gold,Nanophotonics,journal,2192-8606,"['21928614', '21928606']",True,True,5,5,Nanophotonics;Deep learning;Artificial intelligence;Computer science;Field (mathematics);Artificial neural network;Nanotechnology;Mathematics;Materials science;Pure mathematics;Photonic Crystals and Applications;Metamaterials and Metasurfaces Applications;Plasmonic and Surface Plasmon Research,21928614;21928606,True,
https://openalex.org/W3004493409,https://doi.org/10.1002/widm.1356,Bias in data‐driven artificial intelligence systems—An introductory survey,,2020,2020-02-03,article,en,903,True,hybrid,Wiley Interdisciplinary Reviews Data Mining and Knowledge Discovery,journal,1942-4787,"['19424795', '19424787']",True,True,23,32,Computer science;Big data;Artificial intelligence;Software deployment;Ethical issues;Multidisciplinary approach;Data science;Engineering ethics;Political science;Law;Data mining;Engineering;Operating system;Ethics and Social Impacts of AI;Explainable Artificial Intelligence (XAI);Artificial Intelligence in Healthcare and Education,19424795;19424787,True,
https://openalex.org/W2971544482,https://doi.org/10.1109/jiot.2020.2984887,Edge Intelligence: The Confluence of Edge Computing and Artificial Intelligence,,2020,2020-04-01,article,en,941,True,green,IEEE Internet of Things Journal,journal,2327-4662,"['23722541', '23274662']",True,True,6,7,Confluence;Computer science;Enhanced Data Rates for GSM Evolution;Artificial intelligence;Edge computing;Programming language;IoT and Edge/Fog Computing;Blockchain Technology Applications and Security;Advanced Neural Network Applications,23722541;23274662,True,
https://openalex.org/W4386913199,https://doi.org/10.3390/su151814025,Generative AI and ChatGPT in School Children’s Education: Evidence from a School Lesson,,2023,2023-09-21,article,en,158,True,gold,Sustainability,journal,2071-1050,['20711050'],True,True,2,3,Generative grammar;Mathematics education;Test (biology);Generative model;Adaptation (eye);Psychology;Pedagogy;Computer science;Artificial intelligence;Neuroscience;Paleontology;Biology;Artificial Intelligence in Healthcare and Education;AI in Service Interactions,20711050,True,
https://openalex.org/W3086667591,https://doi.org/10.1038/s41746-020-00324-0,The state of artificial intelligence-based FDA-approved medical devices and algorithms: an online database,,2020,2020-09-11,article,en,985,True,gold,npj Digital Medicine,journal,2398-6352,['23986352'],True,False,3,2,"Food and drug administration;Medicine;Database;Artificial intelligence;Medical practice;Clinical Practice;Computer science;Algorithm;Machine learning;Pharmacology;Medical education;Family medicine;Artificial Intelligence in Healthcare and Education;Biomedical and Engineering Education;Health Systems, Economic Evaluations, Quality of Life",23986352,True,
https://openalex.org/W4361028617,https://doi.org/10.1108/cemj-02-2023-0091,Generative artificial intelligence as a new context for management theories: analysis of ChatGPT,,2023,2023-03-26,article,en,297,True,diamond,Central European Management Journal,journal,2658-0845,"['26580845', '26582430']",True,True,8,8,Generative grammar;Knowledge management;Context (archaeology);Originality;Computer science;Empirical research;Human resource management;Management science;Artificial intelligence;Data science;Sociology;Epistemology;Engineering;Social science;Biology;Qualitative research;Paleontology;Philosophy;Big Data and Business Intelligence;Ethics and Social Impacts of AI;Innovation and Knowledge Management,26580845;26582430,True,
https://openalex.org/W3025637241,https://doi.org/10.1108/bpmj-10-2019-0411,Influence of artificial intelligence (AI) on firm performance: the business value of AI-based transformation projects,,2020,2020-05-12,article,en,921,False,closed,Business Process Management Journal,journal,1463-7154,"['17584116', '14637154']",True,True,4,4,Computer science;IBM;Knowledge management;Business intelligence;Business value;Process (computing);Value (mathematics);Artificial intelligence;Transformation (genetics);Process management;Machine learning;Business;Biochemistry;Nanotechnology;Chemistry;Human capital;Gene;Operating system;Economic growth;Materials science;Economics;Digital Transformation in Industry;Big Data and Business Intelligence;Blockchain Technology Applications and Security,17584116;14637154,True,
https://openalex.org/W4383498485,https://doi.org/10.1109/ms.2023.3265877,Generative AI for Software Practitioners,,2023,2023-07-01,article,en,216,False,closed,IEEE Software,journal,0740-7459,"['07407459', '19374194']",True,False,2,2,Generative grammar;Context (archaeology);Software development;Computer science;Software;Productivity;Software engineering;Social software engineering;Software peer review;Artificial intelligence;Data science;Engineering management;Engineering;Software construction;Biology;Paleontology;Macroeconomics;Economics;Programming language;Artificial Intelligence in Healthcare and Education;Scientific Computing and Data Management,07407459;19374194,True,
https://openalex.org/W3180959755,https://doi.org/10.1136/bmjopen-2020-048008,Protocol for development of a reporting guideline (TRIPOD-AI) and risk of bias tool (PROBAST-AI) for diagnostic and prognostic prediction model studies based on artificial intelligence,,2021,2021-07-01,article,en,674,True,gold,BMJ Open,journal,2044-6055,['20446055'],True,True,13,24,Tripod (photography);Medicine;Guideline;Artificial intelligence;Machine learning;Computer science;Engineering;Pathology;Mechanical engineering;Artificial Intelligence in Healthcare and Education;AI in cancer detection;Artificial Intelligence in Healthcare,20446055,True,
