Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
208;21100897951;"Journal of Interactive Media in Education";journal;"1365893X";"Ubiquity Press";Yes;Yes;0,760;Q1;20;12;56;613;213;50;2,92;51,08;41,18;1;6;United Kingdom;Western Europe;"Ubiquity Press";"2018-2024";"Communication (Q1); Education (Q1); Computer Networks and Communications (Q2)";"Computer Science; Social Sciences"
209;5700152857;"Mind, Culture, and Activity";journal;"10749039, 15327884";"Taylor and Francis Ltd.";No;No;0,759;Q1;65;24;84;1215;188;70;2,54;50,63;52,50;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Anthropology (Q1); Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1); Developmental and Educational Psychology (Q2); Social Psychology (Q2); Cognitive Neuroscience (Q3)";"Neuroscience; Psychology; Social Sciences"
210;5700168957;"Educational Action Research";journal;"17475074, 09650792";"Routledge";No;No;0,758;Q1;48;65;158;2470;274;143;1,74;38,00;65,63;7;24;United Kingdom;Western Europe;"Routledge";"1993-2025";"Education (Q1)";"Social Sciences"
211;19700187606;"Roeper Review";journal;"1940865X, 02783193";"Taylor and Francis Ltd.";No;No;0,758;Q1;49;35;90;1423;145;53;1,19;40,66;51,22;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1978-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
212;19600166324;"International Journal of Early Childhood";journal;"18784658, 00207187";"Springer Netherlands";No;No;0,756;Q1;34;25;66;1101;237;64;1,54;44,04;70,42;0;6;Netherlands;Western Europe;"Springer Netherlands";"1969-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
213;66374;"Journal of Educational Measurement";journal;"00220655";"Wiley-Blackwell Publishing Ltd";No;No;0,755;Q1;61;30;86;1192;91;72;1,20;39,73;37,31;0;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1964-2025";"Education (Q1); Applied Psychology (Q2); Developmental and Educational Psychology (Q2); Psychology (miscellaneous) (Q2)";"Psychology; Social Sciences"
214;21100894112;"Journal of Digital Learning in Teacher Education";journal;"21532974, 23327383";"Taylor and Francis Ltd.";No;No;0,753;Q1;34;19;65;814;174;47;2,20;42,84;66,67;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q1); Computer Science Applications (Q2)";"Computer Science; Social Sciences"
215;16400154732;"International Journal of Leadership in Education";journal;"13603124, 14645092";"Routledge";No;No;0,752;Q1;50;116;228;7732;648;217;2,72;66,66;54,69;5;40;United Kingdom;Western Europe;"Routledge";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q1); Strategy and Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
216;144736;"Innovative Higher Education";journal;"07425627, 15731758";"Springer Netherlands";No;No;0,751;Q1;58;52;130;2827;411;123;3,47;54,37;57,23;2;19;Netherlands;Western Europe;"Springer Netherlands";"1983-2002, 2004-2025";"Education (Q1)";"Social Sciences"
217;21100825549;"Arts Education Policy Review";journal;"19404395, 10632913";"Taylor and Francis Ltd.";No;No;0,747;Q1;32;30;68;1282;130;66;1,88;42,73;71,19;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q1); Visual Arts and Performing Arts (Q1)";"Arts and Humanities; Social Sciences"
218;21100899437;"Frontline Learning Research";journal;"22953159";"European Association for Research on Learning and Instruction";Yes;No;0,745;Q1;28;8;69;624;189;64;2,03;78,00;67,86;0;2;Belgium;Western Europe;"European Association for Research on Learning and Instruction";"2013-2025";"Education (Q1)";"Social Sciences"
219;21101142659;"Journal for STEM Education Research";journal;"25208705, 25208713";"Springer Nature";No;No;0,745;Q1;18;20;54;1237;169;49;2,11;61,85;46,30;0;5;Switzerland;Western Europe;"Springer Nature";"2018-2025";"Education (Q1)";"Social Sciences"
220;29615;"Health Education Research";journal;"14653648, 02681153";"Oxford University Press";No;No;0,741;Q1;121;42;132;2055;329;132;2,42;48,93;68,34;0;26;United Kingdom;Western Europe;"Oxford University Press";"1986-2024";"Education (Q1); Public Health, Environmental and Occupational Health (Q2)";"Medicine; Social Sciences"
221;23837;"Linguistics and Education";journal;"08985898";"Elsevier Ltd";No;No;0,741;Q1;63;77;211;5005;446;204;2,04;65,00;66,03;1;18;United Kingdom;Western Europe;"Elsevier Ltd";"1988-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
222;21367;"Innovations in Education and Teaching International";journal;"14703297, 14703300";"Taylor and Francis Ltd.";No;No;0,734;Q1;69;90;212;2532;579;196;2,77;28,13;54,87;3;29;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q1)";"Social Sciences"
223;29442;"Quest";journal;"15432750, 00336297";"Taylor and Francis Ltd.";No;No;0,730;Q1;68;29;80;1098;184;79;1,72;37,86;41,18;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1963-2025";"Education (Q1); Sports Science (Q3)";"Health Professions; Social Sciences"
224;5800179626;"Reading and Writing Quarterly";journal;"15210693, 10573569";"Taylor and Francis Ltd.";No;No;0,728;Q1;45;32;98;1907;233;97;2,08;59,59;62,65;1;24;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
225;5700154786;"Journal of Vocational Education and Training";journal;"17475090, 13636820";"Routledge";No;No;0,727;Q1;45;76;95;4125;276;90;2,33;54,28;55,03;15;65;United Kingdom;Western Europe;"Routledge";"1996-2025";"Education (Q1)";"Social Sciences"
226;5800209860;"Educational Philosophy and Theory";journal;"14695812, 00131857";"Taylor and Francis Ltd.";No;No;0,725;Q1;67;155;530;4919;1101;374;1,98;31,74;45,95;12;42;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1969-2025";"Education (Q1); History and Philosophy of Science (Q1)";"Arts and Humanities; Social Sciences"
227;11700154508;"Ethics in Science and Environmental Politics";journal;"16118014, 18635415";"Inter-Research";Yes;Yes;0,721;Q1;23;5;14;260;90;14;8,20;52,00;18,18;0;2;Germany;Western Europe;"Inter-Research";"2001-2024";"Ecology (Q1); Education (Q1); Philosophy (Q1); Sociology and Political Science (Q1); Management, Monitoring, Policy and Law (Q2)";"Arts and Humanities; Environmental Science; Social Sciences"
228;21100398003;"International Journal of Information and Learning Technology";journal;"20564899, 20564880";"Emerald Group Publishing Ltd.";No;No;0,721;Q1;45;39;88;1977;374;87;3,49;50,69;45,83;0;20;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2015-2025";"Education (Q1); Computer Networks and Communications (Q2); Computer Science Applications (Q2)";"Computer Science; Social Sciences"
229;21100778091;"Journal of Adult and Continuing Education";journal;"14779714, 14797194";"SAGE Publications Inc.";No;No;0,716;Q1;14;38;69;1985;234;63;3,48;52,24;50,00;2;18;United Kingdom;Western Europe;"SAGE Publications Inc.";"2014, 2016-2025";"Education (Q1)";"Social Sciences"
230;19700200807;"Research in Science and Technological Education";journal;"14701138, 02635143";"Taylor and Francis Ltd.";No;No;0,714;Q1;43;104;75;6181;243;75;2,78;59,43;51,93;4;33;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2025";"Education (Q1); Multidisciplinary (Q1)";"Multidisciplinary; Social Sciences"
231;5700166357;"Social Work Education";journal;"14701227, 02615479";"Taylor and Francis Ltd.";No;No;0,711;Q1;54;107;269;5037;638;260;1,84;47,07;69,54;2;43;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q2)";"Social Sciences"
232;5700178973;"International Journal of Bilingualism";journal;"13670069";"SAGE Publications Ltd";No;No;0,710;Q1;69;63;201;3947;430;198;1,84;62,65;63,19;0;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"1997-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
233;5800207538;"Journal of Early Childhood Literacy";journal;"14687984";"SAGE Publications Ltd";No;No;0,708;Q1;51;48;89;2681;236;79;1,41;55,85;87,76;2;21;United Kingdom;Western Europe;"SAGE Publications Ltd";"2001-2025";"Education (Q1)";"Social Sciences"
234;5800207893;"Language Learning and Development";journal;"15475441, 15473341";"Taylor and Francis Ltd.";No;No;0,705;Q1;37;24;67;1699;117;67;1,69;70,79;77,33;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
235;26168;"Computers and Composition";journal;"87554615";"Elsevier Ltd";No;No;0,703;Q1;46;31;98;1188;229;92;1,53;38,32;60,00;0;8;United Kingdom;Western Europe;"Elsevier Ltd";"1983-2025";"Education (Q1); Linguistics and Language (Q1); Computer Science (miscellaneous) (Q2)";"Computer Science; Social Sciences"
236;21100870584;"International Journal of School and Educational Psychology";journal;"21683603, 21683611";"Taylor and Francis Ltd.";No;No;0,703;Q2;24;29;125;1731;255;117;1,99;59,69;58,89;3;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2024";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
237;21101109778;"Whiteness and Education";journal;"23793414, 23793406";"Informa UK Limited";No;No;0,701;Q2;15;27;36;1744;86;36;1,75;64,59;73,08;1;7;United Kingdom;Western Europe;"Informa UK Limited";"2016-2025";"Cultural Studies (Q1); Demography (Q1); Education (Q2)";"Social Sciences"
238;4400151601;"Asia Pacific Education Review";journal;"15981037";"Springer Netherlands";No;No;0,700;Q2;50;78;153;5070;497;150;2,93;65,00;46,88;1;33;Netherlands;Western Europe;"Springer Netherlands";"2003, 2005-2025";"Education (Q2)";"Social Sciences"
239;6400153173;"Improving Schools";journal;"13654802, 14757583";"SAGE Publications Ltd";No;No;0,698;Q2;33;5;64;307;143;55;1,09;61,40;72,73;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2024";"Education (Q2)";"Social Sciences"
240;19400158465;"Asia Pacific Journal of Education";journal;"02188791, 17426855";"Routledge";No;No;0,697;Q2;40;123;160;6898;478;155;2,93;56,08;49,47;4;54;United Kingdom;Western Europe;"Routledge";"2008-2025";"Education (Q2)";"Social Sciences"
241;100147349;"Studies in Continuing Education";journal;"0158037X, 1470126X";"Routledge";No;No;0,695;Q2;44;21;82;1072;203;78;2,70;51,05;60,00;0;11;United Kingdom;Western Europe;"Routledge";"1978-1982, 1988-2025";"Education (Q2)";"Social Sciences"
242;200147111;"International Journal of Qualitative Studies in Education";journal;"09518398";"Routledge";No;No;0,693;Q2;82;157;239;8477;465;233;1,68;53,99;64,81;3;55;United Kingdom;Western Europe;"Routledge";"1988-2025";"Education (Q2)";"Social Sciences"
243;15700154701;"Vocations and Learning";journal;"1874785X, 18747868";"Springer Netherlands";Yes;No;0,687;Q2;36;25;72;1684;210;72;2,28;67,36;57,35;1;15;Netherlands;Western Europe;"Springer Netherlands";"2009-2025";"Education (Q2)";"Social Sciences"
244;100147343;"Sex Education";journal;"14720825, 14681811";"Routledge";No;No;0,682;Q2;51;63;142;2112;376;139;2,12;33,52;82,24;4;57;United Kingdom;Western Europe;"Routledge";"2005-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2)";"Social Sciences"
245;14310;"Educational Studies";journal;"03055698, 14653400";"Routledge";No;No;0,680;Q2;58;70;151;3948;428;151;2,57;56,40;54,86;2;26;United Kingdom;Western Europe;"Routledge";"1975-2025";"Education (Q2)";"Social Sciences"
246;19700188305;"Journal of Agricultural Education and Extension";journal;"1389224X, 17508622";"Taylor and Francis Ltd.";No;No;0,680;Q2;40;31;104;1804;307;90;2,94;58,19;44,44;0;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Agricultural and Biological Sciences (miscellaneous) (Q1); Geography, Planning and Development (Q1); Education (Q2)";"Agricultural and Biological Sciences; Social Sciences"
247;12308;"Journal of Social Work Education";journal;"10437797, 21635811";"Taylor and Francis Ltd.";No;No;0,676;Q2;68;116;240;4869;489;220;1,71;41,97;78,65;1;41;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2); Social Work (Q2)";"Social Sciences"
248;5700164234;"Theory and Research in Education";journal;"17413192, 14778785";"SAGE Publications Ltd";No;No;0,673;Q2;41;22;68;761;111;59;1,19;34,59;42,31;0;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2025";"Education (Q2)";"Social Sciences"
249;22029;"Dyslexia";journal;"10769242, 10990909";"John Wiley and Sons Ltd";No;No;0,670;Q2;64;25;83;1772;168;81;1,79;70,88;61,96;2;17;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1996-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Experimental and Cognitive Psychology (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Psychology; Social Sciences"
250;21100897500;"Education Sciences";journal;"22277102";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,669;Q2;68;1251;2144;71347;7926;2099;3,45;57,03;57,68;31;554;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2011-2025";"Computer Science Applications (Q2); Computer Science (miscellaneous) (Q2); Developmental and Educational Psychology (Q2); Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Public Administration (Q2)";"Computer Science; Health Professions; Psychology; Social Sciences"
251;16300154723;"Research Studies in Music Education";journal;"1321103X, 18345530";"SAGE Publications Ltd";No;No;0,661;Q2;36;42;88;2412;178;86;1,68;57,43;59,26;0;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1993-2025";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
252;17127;"Adult Education Quarterly";journal;"07417136, 15523047";"SAGE Publications Ltd";No;No;0,660;Q2;59;23;63;1134;145;59;1,86;49,30;52,00;3;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1950-2025";"Education (Q2); E-learning (Q2)";"Social Sciences"
253;18402;"Medicine, Health Care and Philosophy";journal;"15728633, 13867423";"Springer Netherlands";No;No;0,659;Q2;55;59;205;2880;520;189;2,48;48,81;52,25;3;11;Netherlands;Western Europe;"Springer Netherlands";"1998-2025";"Philosophy (Q1); Education (Q2); Health Policy (Q2); Health (social science) (Q2)";"Arts and Humanities; Medicine; Social Sciences"
254;3900148215;"Language Variation and Change";journal;"09543945";"Cambridge University Press";No;No;0,658;Q2;59;15;44;954;88;44;1,72;63,60;62,16;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1989-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
255;144745;"Educational Research and Evaluation";journal;"17444187, 13803611";"Taylor and Francis Ltd.";No;No;0,655;Q2;48;12;43;618;86;32;2,36;51,50;46,15;1;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995, 1997, 2004-2020, 2022-2025";"Education (Q2)";"Social Sciences"
256;21100943538;"Revista Internacional de Educacion para la Justicia Social";journal;"22543139";"Universidad Autonoma de Madrid";Yes;Yes;0,652;Q2;20;28;104;1236;245;103;1,43;44,14;59,04;3;23;Spain;Western Europe;"Universidad Autonoma de Madrid";"2012-2024";"Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
257;17600155133;"E-Learning and Digital Media";journal;"20427530, 17418887";"SAGE Publications Inc.";No;No;0,646;Q2;35;31;94;1905;353;94;3,79;61,45;40,54;0;16;United Kingdom;Western Europe;"SAGE Publications Inc.";"2009-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
258;21101087907;"PSU Research Review";journal;"23984007, 23991747";"Emerald Group Holdings Ltd.";Yes;Yes;0,646;Q2;23;12;39;730;240;39;3,96;60,83;33,33;0;9;United Kingdom;Western Europe;"Emerald Group Holdings Ltd.";"2017-2024";"Economics, Econometrics and Finance (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q2); Education (Q2)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Social Sciences"
259;17539;"Academic Psychiatry";journal;"15457230, 10429670";"Springer International Publishing AG";Yes;No;0,645;Q2;59;177;530;2175;611;241;1,10;12,29;56,79;1;25;Switzerland;Western Europe;"Springer International Publishing AG";"1989-2025";"Education (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Social Sciences"
260;21100201056;"Electronic Journal of e-Learning";journal;"14794403";"Academic Conferences and Publishing International Limited";Yes;No;0,644;Q2;41;33;138;1750;558;134;3,63;53,03;42,50;0;16;United Kingdom;Western Europe;"Academic Conferences and Publishing International Limited";"2011-2025";"Computer Science Applications (Q2); Education (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
261;29543;"Australian Journal of Education";journal;"00049441, 20505884";"SAGE Publications Inc.";No;No;0,642;Q2;44;19;63;847;120;54;1,58;44,58;70,18;2;8;United Kingdom;Western Europe;"SAGE Publications Inc.";"1992-2024";"Education (Q2)";"Social Sciences"
262;5800161654;"Educational Forum";journal;"19388098, 00131725";"Taylor and Francis Ltd.";No;No;0,641;Q2;36;45;95;2022;182;82;1,73;44,93;63,64;1;19;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1936-2025";"Education (Q2)";"Social Sciences"
263;22090;"High Ability Studies";journal;"13598139, 1469834X";"Taylor and Francis Ltd.";No;No;0,639;Q2;42;12;35;751;93;32;2,68;62,58;46,34;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2)";"Social Sciences"
264;21101087777;"Journal of Work-Applied Management";journal;"22052062, 2205149X";"Emerald Group Holdings Ltd.";Yes;Yes;0,636;Q2;21;24;62;1303;230;56;4,49;54,29;44,00;0;7;United Kingdom;Western Europe;"Emerald Group Holdings Ltd.";"2015-2025";"Business and International Management (Q2); Business, Management and Accounting (miscellaneous) (Q2); Education (Q2); Management of Technology and Innovation (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
265;4000148501;"Curriculum Inquiry";journal;"1467873X, 03626784";"Taylor and Francis Ltd.";No;No;0,634;Q2;51;25;86;1393;170;67;1,98;55,72;57,14;0;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1976-2025";"Education (Q2)";"Social Sciences"
266;100147319;"International Journal of Mathematical Education in Science and Technology";journal;"14645211, 0020739X";"Taylor and Francis Ltd.";No;No;0,634;Q2;45;149;381;5361;533;235;1,26;35,98;48,56;0;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1970-2025";"Applied Mathematics (Q2); Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
267;25013;"European Journal of Dental Education";journal;"16000579, 13965883";"Wiley-Blackwell Publishing Ltd";No;No;0,633;Q2;58;143;301;4549;833;281;2,61;31,81;49,56;1;40;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2025";"Dentistry (miscellaneous) (Q1); Education (Q2)";"Dentistry; Social Sciences"
268;5800207405;"Journal of Early Childhood Research";journal;"1476718X, 17412927";"SAGE Publications Ltd";No;No;0,632;Q2;39;36;107;1624;202;107;2,04;45,11;85,44;0;15;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Health (social science) (Q2)";"Psychology; Social Sciences"
269;5700164250;"Pedagogy, Culture and Society";journal;"14681366";"Routledge";No;No;0,630;Q2;49;71;125;3859;312;124;2,73;54,35;53,17;5;23;United Kingdom;Western Europe;"Routledge";"1999-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
270;21100887617;"Education Inquiry";journal;"20004508";"Taylor and Francis Ltd.";Yes;Yes;0,629;Q2;30;64;72;3666;242;66;3,04;57,28;66,90;9;27;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Sociology and Political Science (Q1); Education (Q2); Public Administration (Q2)";"Social Sciences"
271;21100898038;"Contemporary Educational Technology";journal;"1309517X";"Bastas";No;No;0,628;Q2;28;87;143;4692;577;143;3,88;53,93;54,36;2;34;Cyprus;Western Europe;"Bastas";"2018-2025";"Education (Q2); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Social Sciences"
272;21100203911;"European Journal of Training and Development";journal;"20469012, 20469020";"Emerald Publishing";No;No;0,628;Q2;73;51;145;3836;498;143;3,58;75,22;50,68;0;23;United Kingdom;Western Europe;"Emerald Publishing";"2012-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
273;16723;"Journal of Intellectual and Developmental Disability";journal;"13668250, 14699532";"Informa Healthcare";No;No;0,628;Q2;68;46;122;1818;258;117;2,00;39,52;67,88;0;13;United Kingdom;Western Europe;"Informa Healthcare";"1970-1991, 1993-1994, 1996-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q2); Medicine (miscellaneous) (Q2); Psychology (miscellaneous) (Q2)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
274;12100156320;"Mind, Brain, and Education";journal;"17512271, 1751228X";"Wiley-Blackwell Publishing Ltd";No;No;0,628;Q2;50;41;105;2276;265;93;2,23;55,51;65,79;1;12;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2008-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)";"Neuroscience; Psychology; Social Sciences"
275;21100935978;"Frontiers in Education";journal;"2504284X";"Frontiers Media SA";Yes;No;0,627;Q2;55;1100;1832;62652;4681;1774;2,34;56,96;59,33;24;504;Switzerland;Western Europe;"Frontiers Media SA";"2016-2025";"Education (Q2)";"Social Sciences"
276;19300157109;"Irish Educational Studies";journal;"17474965, 03323315";"Taylor and Francis Ltd.";No;No;0,626;Q2;33;73;131;4262;386;122;3,04;58,38;68,03;9;26;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-1986, 1988-1996, 1998-2025";"Education (Q2)";"Social Sciences"
277;21101049624;"International Journal of Research in Undergraduate Mathematics Education";journal;"21989753";"Springer Science and Business Media B.V.";No;No;0,625;Q2;12;32;43;1513;81;39;1,93;47,28;46,67;0;0;Germany;Western Europe;"Springer Science and Business Media B.V.";"2016-2025";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
278;19700187615;"Leadership and Policy in Schools";journal;"15700763, 17445043";"Taylor and Francis Ltd.";No;No;0,625;Q2;29;69;135;4907;264;135;1,97;71,12;57,74;2;19;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
279;21101077305;"Asian Association of Open Universities Journal";journal;"24146994, 18583431";"Emerald Group Publishing Ltd.";Yes;Yes;0,624;Q2;21;21;66;736;278;66;4,29;35,05;46,67;0;15;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2005-2006, 2008-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2)";"Social Sciences"
280;18735;"Accountability in Research";journal;"15455815, 08989621";"Taylor and Francis Ltd.";No;No;0,623;Q2;40;59;95;2613;310;80;3,51;44,29;42,38;4;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2025";"Library and Information Sciences (Q1); Education (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
281;18400156720;"Policy Futures in Education";journal;"14782103";"SAGE Publications Inc.";No;No;0,623;Q2;36;69;203;2879;427;195;2,02;41,72;51,47;3;29;United Kingdom;Western Europe;"SAGE Publications Inc.";"2009-2025";"Education (Q2)";"Social Sciences"
282;23339;"Chemical Research in Chinese Universities";journal;"10059040";"Springer International Publishing AG";Yes;No;0,620;Q2;36;148;564;7523;1505;544;2,79;50,83;39,64;0;40;Switzerland;Western Europe;"Springer International Publishing AG";"1999, 2001-2025";"Chemistry (miscellaneous) (Q2); Education (Q2)";"Chemistry; Social Sciences"
283;18300156707;"Visitor Studies";journal;"10645578, 19347715";"Routledge";No;No;0,620;Q2;30;10;36;511;65;36;1,35;51,10;63,04;0;2;United Kingdom;Western Europe;"Routledge";"1988-1989, 1992-1993, 2007-2024";"Communication (Q1); Museology (Q1); Education (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
284;144741;"International Journal of Educational Management";journal;"0951354X";"Emerald Group Publishing Ltd.";No;No;0,615;Q2;69;89;287;6585;864;286;3,01;73,99;45,66;0;37;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1987-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
285;145159;"Journal of Deaf Studies and Deaf Education";journal;"14657325, 10814159";"Oxford University Press";No;No;0,615;Q2;75;41;115;2054;246;115;1,91;50,10;66,36;1;5;United Kingdom;Western Europe;"Oxford University Press";"1996, 2004-2024";"Education (Q2); Speech and Hearing (Q2)";"Health Professions; Social Sciences"
286;4700152821;"Journal of Research in Childhood Education";journal;"02568543";"Taylor and Francis Ltd.";No;No;0,613;Q2;41;36;119;2130;224;116;1,51;59,17;72,17;0;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1986-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
287;21101046163;"ECNU Review of Education";journal;"20965311, 26321742";"SAGE Publications Ltd";Yes;Yes;0,611;Q2;21;60;145;2384;375;123;2,22;39,73;43,22;1;22;United Kingdom;Western Europe;"SAGE Publications Ltd";"2018-2025";"Education (Q2)";"Social Sciences"
288;24054;"Communication Education";journal;"03634523, 14795795";"Routledge";No;No;0,610;Q2;76;47;142;1256;252;123;1,81;26,72;57,83;0;0;United Kingdom;Western Europe;"Routledge";"1976-2025";"Communication (Q1); Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
289;21101068029;"RIED-Revista Iberoamericana de Educacion a Distancia";journal;"13903306, 11382783";"Ibero-American Association for Distance Higher Education (AIESAD)";Yes;Yes;0,608;Q2;23;31;98;1184;358;98;4,21;38,19;53,95;0;12;Spain;Western Europe;"Ibero-American Association for Distance Higher Education (AIESAD)";"2019-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
290;200147107;"Communication Reports";journal;"08934215";"Taylor and Francis Ltd.";No;No;0,607;Q2;31;14;41;534;96;41;1,25;38,14;53,85;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 2005-2025";"Communication (Q1); Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
291;21101046170;"Journal of Statistics and Data Science Education";journal;"26939169";"Taylor and Francis Ltd.";Yes;Yes;0,606;Q2;40;32;123;1133;249;107;2,02;35,41;53,09;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2021-2025";"Education (Q2); Management Science and Operations Research (Q2); Statistics and Probability (Q2)";"Decision Sciences; Mathematics; Social Sciences"
292;4000151613;"Journal of College Student Retention: Research, Theory and Practice";journal;"15414167, 15210251";"SAGE Publications Inc.";No;No;0,602;Q2;43;84;129;4627;315;127;2,31;55,08;59,48;4;16;United Kingdom;Western Europe;"SAGE Publications Inc.";"2005-2025";"Education (Q2)";"Social Sciences"
