Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
158;21100903062;"Evolution: Education and Outreach";journal;"19366426, 19366434";"BioMed Central Ltd";Yes;No;0,857;Q1;40;17;45;1242;106;45;2,23;73,06;44,68;1;1;United Kingdom;Western Europe;"BioMed Central Ltd";"2008-2024";"Ecology, Evolution, Behavior and Systematics (Q1); Education (Q1)";"Agricultural and Biological Sciences; Social Sciences"
159;11300153314;"European Journal of Engineering Education";journal;"03043797, 14695898";"Taylor and Francis Ltd.";No;No;0,854;Q1;65;62;225;3327;550;212;2,38;53,66;42,86;4;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1975-2025";"Education (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Social Sciences"
160;100147349;"Studies in Continuing Education";journal;"0158037X, 1470126X";"Routledge";No;No;0,854;Q1;44;25;68;1095;121;65;1,33;43,80;63,41;0;11;United Kingdom;Western Europe;"Routledge";"1978-1982, 1988-2025";"Education (Q1)";"Social Sciences"
161;12072;"International Journal of Educational Development";journal;"07380593";"Elsevier B.V.";No;No;0,848;Q1;77;99;293;4947;583;273;1,84;49,97;43,84;42;56;United Kingdom;Western Europe;"Elsevier B.V.";"1981-2025";"Development (Q1); Education (Q1); Sociology and Political Science (Q1)";"Social Sciences"
162;19700169951;"International Journal of Testing";journal;"15305058, 15327574";"Routledge";No;No;0,845;Q1;29;13;51;551;184;49;4,24;42,38;30,23;1;2;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1); Modeling and Simulation (Q1); Social Psychology (Q2)";"Mathematics; Psychology; Social Sciences"
163;19700200808;"Curriculum Journal";journal;"09585176, 14693704";"John Wiley and Sons Inc";No;No;0,843;Q1;50;54;98;2334;208;86;2,40;43,22;73,91;7;14;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1990-2025";"Education (Q1)";"Social Sciences"
164;5600153618;"International Journal of Inclusive Education";journal;"14645173, 13603116";"Routledge";No;No;0,836;Q1;72;111;258;5653;550;253;1,96;50,93;65,61;32;95;United Kingdom;Western Europe;"Routledge";"1997-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
165;300147008;"European Journal of Cultural Studies";journal;"13675494";"SAGE Publications Ltd";No;No;0,835;Q1;62;70;147;3302;261;145;1,60;47,17;57,14;7;17;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
166;19700201422;"Computer Science Education";journal;"17445175, 08993408";"Taylor and Francis Ltd.";No;No;0,830;Q1;48;24;55;1099;203;47;2,60;45,79;50,77;3;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 1999, 2002, 2004-2025";"Computer Science (miscellaneous) (Q1); Education (Q1)";"Computer Science; Social Sciences"
167;200147113;"Teaching Education";journal;"14701286, 10476210";"Routledge";No;No;0,830;Q1;44;31;85;1522;128;82;1,42;49,10;76,81;2;10;United Kingdom;Western Europe;"Routledge";"1987-1988, 1990-1995, 1998, 2000-2001, 2003-2025";"Education (Q1)";"Social Sciences"
168;200147131;"Cambridge Journal of Education";journal;"0305764X, 14693577";"Routledge";No;No;0,828;Q1;77;43;119;2528;255;118;2,10;58,79;57,00;0;8;United Kingdom;Western Europe;"Routledge";"1971-2025";"Education (Q1)";"Social Sciences"
169;21100228541;"International Journal of Child-Computer Interaction";journal;"22128689";"Elsevier B.V.";No;No;0,825;Q1;43;21;93;1003;334;88;4,06;47,76;70,18;2;3;Netherlands;Western Europe;"Elsevier B.V.";"2013-2025";"Education (Q1); Human-Computer Interaction (Q1)";"Computer Science; Social Sciences"
170;21100847441;"Journal of New Approaches in Educational Research";journal;"22547339";"Springer International Publishing";Yes;Yes;0,822;Q1;28;20;63;865;268;60;5,05;43,25;64,58;4;7;Spain;Western Europe;"Springer International Publishing";"2017-2025";"Education (Q1)";"Social Sciences"
171;18676;"Technology in Society";journal;"0160791X";"Elsevier Ltd";No;No;0,819;Q1;112;202;224;14532;1069;222;4,76;71,94;28,06;49;102;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2025";"Business and International Management (Q1); Education (Q1); Human Factors and Ergonomics (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
172;21389;"International Journal of Technology and Design Education";journal;"15731804, 09577572";"Springer Netherlands";No;No;0,817;Q1;60;49;152;2601;404;151;2,50;53,08;43,70;4;15;Netherlands;Western Europe;"Springer Netherlands";"1990-2025";"Education (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Social Sciences"
173;24482;"Children and Youth Services Review";journal;"01907409";"Elsevier Ltd";No;No;0,816;Q1;123;982;1349;58920;3344;1315;2,09;60,00;63,14;265;571;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2025";"Education (Q1); Social Work (Q1); Sociology and Political Science (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
174;28099;"BMC Medical Education";journal;"14726920";"BioMed Central Ltd";Yes;No;0,809;Q1;107;503;1046;18439;2892;1045;2,40;36,66;51,90;60;191;United Kingdom;Western Europe;"BioMed Central Ltd";"2001-2025";"Education (Q1); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
175;22053;"European Journal of Special Needs Education";journal;"08856257, 1469591X";"Routledge";No;No;0,808;Q1;57;62;141;2384;308;136;1,83;38,45;57,65;15;46;United Kingdom;Western Europe;"Routledge";"1986-2025";"Education (Q1); Health Professions (miscellaneous) (Q1); Developmental and Educational Psychology (Q2)";"Health Professions; Psychology; Social Sciences"
176;144907;"Peabody Journal of Education";journal;"0161956X, 15327930";"Taylor and Francis Ltd.";No;No;0,802;Q1;55;43;128;1943;173;114;1,15;45,19;47,30;0;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1923-1991, 1993-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
177;4000151613;"Journal of College Student Retention: Research, Theory and Practice";journal;"15414167, 15210251";"SAGE Publications Inc.";No;No;0,800;Q1;43;34;75;1651;185;75;1,90;48,56;52,50;4;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"2005-2025";"Education (Q1)";"Social Sciences"
178;21100810716;"South African Journal of Chemical Engineering";journal;"10269185";"Elsevier B.V.";Yes;No;0,797;Q1;44;51;90;1982;506;90;5,94;38,86;27,14;0;19;Netherlands;Western Europe;"Elsevier B.V.";"2016-2025";"Education (Q1); Energy (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1); Catalysis (Q2); Filtration and Separation (Q2); Process Chemistry and Technology (Q2)";"Chemical Engineering; Energy; Social Sciences"
179;200147114;"Quality in Higher Education";journal;"14701081, 13538322";"Routledge";No;No;0,794;Q1;51;24;62;923;83;54;1,12;38,46;64,15;2;10;United Kingdom;Western Europe;"Routledge";"1995-2024";"Education (Q1)";"Social Sciences"
180;21100220340;"Revista de Investigacion Educativa";journal;"02124068, 19899106";"University of Murcia";Yes;Yes;0,787;Q1;28;30;94;1215;231;91;2,58;40,50;53,75;2;13;Spain;Western Europe;"University of Murcia";"2012-2025";"Education (Q1)";"Social Sciences"
181;145735;"Language Learning Journal";journal;"09571736";"Taylor and Francis Ltd.";No;No;0,784;Q1;43;59;126;2783;237;120;1,89;47,17;63,33;4;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
182;14065;"Measurement and Evaluation in Counseling and Development";journal;"07481756, 19476302";"Taylor and Francis Ltd.";No;No;0,783;Q1;60;20;70;972;148;69;1,14;48,60;53,97;1;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q1); Applied Psychology (Q2); Developmental and Educational Psychology (Q2); Psychology (miscellaneous) (Q2)";"Psychology; Social Sciences"
183;5800169055;"RELC Journal";journal;"1745526X, 00336882";"SAGE Publications Ltd";No;No;0,777;Q1;55;37;99;948;206;83;1,63;25,62;52,54;0;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1970-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
184;21367;"Innovations in Education and Teaching International";journal;"14703297, 14703300";"Taylor and Francis Ltd.";No;No;0,775;Q1;69;75;216;2028;450;198;1,92;27,04;56,28;3;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q1)";"Social Sciences"
185;17539;"Academic Psychiatry";journal;"15457230, 10429670";"Springer International Publishing AG";Yes;No;0,774;Q1;59;194;514;2789;845;360;1,58;14,38;53,25;9;34;Switzerland;Western Europe;"Springer International Publishing AG";"1989-2025";"Education (Q1); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Social Sciences"
186;15315;"Oxford Review of Education";journal;"14653915, 03054985";"Routledge";No;No;0,774;Q1;81;50;147;2338;309;140;1,88;46,76;42,42;20;29;United Kingdom;Western Europe;"Routledge";"1975-2025";"Education (Q1)";"Social Sciences"
187;21100894523;"She Ji";journal;"24058718, 24058726";"";Yes;No;0,774;Q1;26;32;96;1170;185;55;1,71;36,56;35,14;3;5;Netherlands;Western Europe;"";"2015-2024";"Economics, Econometrics and Finance (miscellaneous) (Q1); Education (Q1); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
188;28902;"Family Relations";journal;"01976664, 17413729";"Wiley-Blackwell Publishing Ltd";No;No;0,772;Q1;105;74;147;4547;398;128;2,92;61,45;61,86;10;19;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1981, 1992, 1996-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
189;15424;"Measurement: Journal of the International Measurement Confederation";journal;"02632241";"Elsevier B.V.";No;No;0,772;Q1;146;1113;2626;41652;11538;2611;4,43;37,42;23,84;6;150;Netherlands;Western Europe;"Elsevier B.V.";"1983-2025";"Condensed Matter Physics (Q1); Education (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1); Applied Mathematics (Q2); Statistics and Probability (Q2)";"Engineering; Mathematics; Physics and Astronomy; Social Sciences"
190;4000148501;"Curriculum Inquiry";journal;"1467873X, 03626784";"Taylor and Francis Ltd.";No;No;0,768;Q1;51;27;100;1428;147;83;1,07;52,89;73,33;3;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1976-2025";"Education (Q1)";"Social Sciences"
191;145757;"Chemistry Education Research and Practice";journal;"11094028, 17561108";"Royal Society of Chemistry";Yes;No;0,760;Q1;62;78;216;4732;639;212;2,57;60,67;58,08;3;22;United Kingdom;Western Europe;"Royal Society of Chemistry";"2005-2025";"Chemistry (miscellaneous) (Q1); Education (Q1)";"Chemistry; Social Sciences"
192;19700181401;"Music Education Research";journal;"14699893, 14613808";"Routledge";No;No;0,760;Q1;35;43;120;2205;146;118;1,15;51,28;73,85;0;13;United Kingdom;Western Europe;"Routledge";"2009-2025";"Education (Q1); Music (Q1)";"Arts and Humanities; Social Sciences"
193;19700187622;"Research Papers in Education";journal;"02671522, 14701146";"Taylor and Francis Ltd.";No;No;0,755;Q1;58;40;105;2741;215;101;2,12;68,53;61,70;10;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1986-2025";"Education (Q1)";"Social Sciences"
194;19400156819;"Educacion XX1";journal;"1139613X";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,751;Q1;35;32;107;1385;305;107;2,97;43,28;57,84;8;12;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2008-2025";"Education (Q1)";"Social Sciences"
195;22015;"Child Language Teaching and Therapy";journal;"02656590, 14770865";"SAGE Publications Ltd";No;No;0,750;Q1;44;13;55;514;84;54;1,29;39,54;82,61;4;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2025";"Education (Q1); Linguistics and Language (Q1); Clinical Psychology (Q2); Developmental and Educational Psychology (Q2); Speech and Hearing (Q2)";"Health Professions; Psychology; Social Sciences"
196;100147343;"Sex Education";journal;"14720825, 14681811";"Routledge";No;No;0,746;Q1;51;51;146;2138;289;144;1,99;41,92;75,26;18;48;United Kingdom;Western Europe;"Routledge";"2005-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
197;12860;"Compare";journal;"14693623, 03057925";"Routledge";No;No;0,745;Q2;60;70;184;3446;329;162;1,50;49,23;63,01;16;34;United Kingdom;Western Europe;"Routledge";"1975-2025";"Education (Q2)";"Social Sciences"
198;144960;"Education and Training";journal;"00400912";"Emerald Publishing";No;No;0,743;Q2;91;77;208;4979;653;202;2,72;64,66;38,68;0;57;United Kingdom;Western Europe;"Emerald Publishing";"1959-2025";"Business, Management and Accounting (miscellaneous) (Q1); Education (Q2); Life-span and Life-course Studies (Q2)";"Business, Management and Accounting; Social Sciences"
199;21100863103;"European Journal of Higher Education";journal;"21568235, 21568243";"Taylor and Francis Ltd.";No;No;0,740;Q2;34;28;86;1363;174;80;1,85;48,68;39,22;7;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2025";"Education (Q2)";"Social Sciences"
200;5800207405;"Journal of Early Childhood Research";journal;"1476718X, 17412927";"SAGE Publications Ltd";No;No;0,740;Q2;39;31;88;1402;140;86;1,25;45,23;87,30;0;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Health (social science) (Q2)";"Psychology; Social Sciences"
201;21100301445;"Journal of Research on Technology in Education";journal;"19450818, 15391523";"Taylor and Francis Ltd.";No;No;0,740;Q2;80;35;65;2356;164;64;2,40;67,31;50,96;8;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2001-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
202;145516;"Language, Culture and Curriculum";journal;"07908318";"Taylor and Francis Ltd.";No;No;0,734;Q2;48;37;59;1753;93;57;1,39;47,38;59,42;2;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
203;144819;"International Journal of Sustainability in Higher Education";journal;"14676370";"Emerald Group Publishing Ltd.";No;No;0,725;Q2;85;87;220;5023;741;217;3,18;57,74;53,08;0;86;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2025";"Education (Q2); Human Factors and Ergonomics (Q2)";"Social Sciences"
204;16723;"Journal of Intellectual and Developmental Disability";journal;"13668250, 14699532";"Informa Healthcare";No;No;0,725;Q2;68;46;142;1605;247;138;1,72;34,89;68,75;13;13;United Kingdom;Western Europe;"Informa Healthcare";"1970-1991, 1993-1994, 1996-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q2); Medicine (miscellaneous) (Q2); Psychology (miscellaneous) (Q2)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
205;20563;"Minerva";journal;"00264695, 15731871";"Springer Netherlands";Yes;No;0,719;Q2;53;27;71;1683;156;70;1,90;62,33;41,67;8;5;Netherlands;Western Europe;"Springer Netherlands";"1962-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2)";"Social Sciences"
206;144643;"Learning Organization";journal;"09696474";"Emerald Group Publishing Ltd.";No;No;0,718;Q2;68;58;131;2852;415;116;2,96;49,17;43,33;0;8;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1994-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
207;5700191217;"European Educational Research Journal";journal;"14749041";"SAGE Publications Inc.";No;No;0,715;Q2;53;51;150;2842;287;142;1,64;55,73;51,92;13;25;United Kingdom;Western Europe;"SAGE Publications Inc.";"2003, 2005, 2007-2025";"Education (Q2)";"Social Sciences"
208;12308;"Journal of Social Work Education";journal;"10437797, 21635811";"Taylor and Francis Ltd.";No;No;0,713;Q2;68;85;229;3508;286;208;0,99;41,27;73,73;3;32;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2); Social Work (Q2)";"Social Sciences"
209;9000153112;"Journal of School Choice";journal;"15582159, 15582167";"Routledge";No;No;0,708;Q2;23;30;88;1592;86;77;0,85;53,07;44,44;9;13;United Kingdom;Western Europe;"Routledge";"2006-2025";"Education (Q2)";"Social Sciences"
210;19700187615;"Leadership and Policy in Schools";journal;"15700763, 17445043";"Taylor and Francis Ltd.";No;No;0,706;Q2;29;41;87;2725;95;85;1,02;66,46;61,11;6;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
211;23164;"School Psychology International";journal;"14617374, 01430343";"SAGE Publications Ltd";No;No;0,704;Q2;71;32;108;1759;220;107;1,73;54,97;57,69;4;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1979-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Psychology; Social Sciences"
212;22029;"Dyslexia";journal;"10769242, 10990909";"John Wiley and Sons Ltd";No;No;0,694;Q2;64;27;76;1559;161;75;1,87;57,74;71,43;2;17;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1996-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Experimental and Cognitive Psychology (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Psychology; Social Sciences"
213;5700166357;"Social Work Education";journal;"14701227, 02615479";"Taylor and Francis Ltd.";No;No;0,694;Q2;54;93;215;3490;308;208;1,26;37,53;72,65;11;41;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2); Social Work (Q2)";"Social Sciences"
214;16100154793;"International Journal of Music Education";journal;"1744795X, 02557614";"SAGE Publications Ltd";No;No;0,690;Q2;39;42;143;2139;135;135;0,89;50,93;53,33;3;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
215;85257;"Studies in Philosophy and Education";journal;"00393746";"Springer Netherlands";No;No;0,679;Q2;41;47;133;1884;201;125;1,48;40,09;34,00;2;9;Netherlands;Western Europe;"Springer Netherlands";"1960-1970, 1972-1976, 1979, 1990-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
216;17200154705;"European Journal of International Management";journal;"17516757, 17516765";"Inderscience Enterprises Ltd";No;No;0,663;Q2;37;44;118;3633;325;116;1,86;82,57;43,36;1;12;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2025";"Business and International Management (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
217;19800188058;"Australian Journal of Learning Difficulties";journal;"19404158, 19404166";"Routledge";No;No;0,652;Q2;19;10;32;657;40;29;1,68;65,70;82,35;3;5;United Kingdom;Western Europe;"Routledge";"2008-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Social Psychology (Q2)";"Psychology; Social Sciences"
218;21100447810;"International Journal for Lesson and Learning Studies";journal;"20468261, 20468253";"Emerald Group Publishing Ltd.";No;No;0,652;Q2;25;33;73;1337;100;70;1,27;40,52;74,24;0;11;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2012-2025";"Education (Q2)";"Social Sciences"
219;200147103;"Literacy";journal;"17414350";"Wiley-Blackwell Publishing Ltd";No;No;0,649;Q2;35;27;76;958;122;65;1,57;35,48;77,19;2;9;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2005-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
220;21100228034;"Journal of Student Affairs Research and Practice";journal;"19496591, 19496605";"Taylor and Francis Ltd.";No;No;0,647;Q2;27;42;107;1812;102;106;0,71;43,14;54,87;4;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2025";"Education (Q2)";"Social Sciences"
221;11400153314;"Contemporary Issues in Early Childhood";journal;"14639491";"SAGE Publications Inc.";No;No;0,646;Q2;36;38;117;1428;133;105;1,10;37,58;84,13;12;12;United Kingdom;Western Europe;"SAGE Publications Inc.";"2008-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
222;19300157017;"Revista de Educacion";journal;"1988592X, 00348082";"Ministry Education and Science";No;Yes;0,643;Q2;40;36;98;1604;187;98;1,16;44,56;48,35;0;17;Spain;Western Europe;"Ministry Education and Science";"2008-2025";"Education (Q2)";"Social Sciences"
223;16400154732;"International Journal of Leadership in Education";journal;"13603124, 14645092";"Routledge";No;No;0,642;Q2;50;56;139;3191;232;120;1,32;56,98;59,63;16;12;United Kingdom;Western Europe;"Routledge";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q2); Strategy and Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
224;18798;"Higher Education Policy";journal;"09528733, 17403863";"Palgrave Macmillan Ltd.";No;No;0,638;Q2;54;41;95;1980;208;93;2,11;48,29;45,35;10;24;United Kingdom;Western Europe;"Palgrave Macmillan Ltd.";"1992, 1995-2025";"Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
225;12373;"Journal of Computer Information Systems";journal;"08874417";"Taylor and Francis Ltd.";No;No;0,632;Q2;81;59;115;3349;472;115;4,33;56,76;38,81;5;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Computer Networks and Communications (Q1); Education (Q2); Information Systems (Q2)";"Computer Science; Social Sciences"
226;21100446523;"International Journal of Mentoring and Coaching in Education";journal;"20466862, 20466854";"Emerald Publishing";No;No;0,631;Q2;26;28;71;1379;132;69;1,60;49,25;57,58;0;6;United Kingdom;Western Europe;"Emerald Publishing";"2012-2025";"Education (Q2); Life-span and Life-course Studies (Q2)";"Social Sciences"
227;100147337;"Journal of Education and Work";journal;"13639080, 14699435";"Brill Academic Publishers";No;No;0,628;Q2;47;37;154;1863;234;151;1,08;50,35;51,52;15;33;United Kingdom;Western Europe;"Brill Academic Publishers";"2005-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2); Public Administration (Q2)";"Business, Management and Accounting; Social Sciences"
228;16400154714;"British Journal of Religious Education";journal;"17407931, 01416200";"Routledge";No;No;0,627;Q2;32;44;93;1718;93;82;1,00;39,05;46,97;1;6;United Kingdom;Western Europe;"Routledge";"1978-2025";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
229;5700164234;"Theory and Research in Education";journal;"17413192, 14778785";"SAGE Publications Ltd";No;No;0,627;Q2;41;25;55;972;95;51;1,37;38,88;37,04;1;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2025";"Education (Q2)";"Social Sciences"
230;19700200807;"Research in Science and Technological Education";journal;"14701138, 02635143";"Taylor and Francis Ltd.";No;No;0,626;Q2;43;29;78;1576;145;78;1,44;54,34;57,14;6;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2025";"Multidisciplinary (Q1); Education (Q2)";"Multidisciplinary; Social Sciences"
231;12100156320;"Mind, Brain, and Education";journal;"17512271, 1751228X";"Wiley-Blackwell Publishing Ltd";No;No;0,624;Q2;50;39;76;2174;132;64;1,72;55,74;51,01;8;8;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2008-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)";"Neuroscience; Psychology; Social Sciences"
232;19700188305;"Journal of Agricultural Education and Extension";journal;"1389224X, 17508622";"Taylor and Francis Ltd.";No;No;0,622;Q2;40;32;98;1452;187;76;1,78;45,38;38,04;0;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Agricultural and Biological Sciences (miscellaneous) (Q1); Geography, Planning and Development (Q1); Education (Q2)";"Agricultural and Biological Sciences; Social Sciences"
233;5700164250;"Pedagogy, Culture and Society";journal;"14681366";"Routledge";No;No;0,616;Q2;49;39;114;1958;175;112;1,38;50,21;69,23;4;15;United Kingdom;Western Europe;"Routledge";"1999-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
234;144637;"Tertiary Education and Management";journal;"13583883";"Taylor and Francis Ltd.";No;No;0,615;Q2;47;28;79;1282;151;75;1,72;45,79;40,00;6;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
235;144967;"Early Childhood Education Journal";journal;"15731707, 10823301";"Springer Netherlands";No;No;0,607;Q2;59;72;215;3236;389;215;1,69;44,94;80,47;29;28;Netherlands;Western Europe;"Springer Netherlands";"1995-2002, 2005-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
236;21100901844;"Journal of Outdoor and Environmental Education";journal;"22063110, 2522879X";"Springer International Publishing";No;No;0,603;Q2;19;18;51;813;63;47;1,30;45,17;41,18;2;10;Switzerland;Western Europe;"Springer International Publishing";"2016-2025";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions; Social Sciences"
237;29615;"Health Education Research";journal;"14653648, 02681153";"Oxford University Press";No;No;0,601;Q2;121;37;142;1742;235;141;1,35;47,08;63,01;10;25;United Kingdom;Western Europe;"Oxford University Press";"1986-2024";"Education (Q2); Public Health, Environmental and Occupational Health (Q2)";"Medicine; Social Sciences"
238;6000152860;"Studies in Art Education";journal;"23258039, 00393541";"Taylor and Francis Ltd.";No;No;0,595;Q2;18;33;102;1042;105;76;0,99;31,58;63,16;1;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2024";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
239;21100205738;"Journal of Humanistic Counseling";journal;"21611939, 21590311";"John Wiley and Sons Ltd";No;No;0,593;Q2;23;15;45;674;56;44;0,84;44,93;62,86;0;3;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2011-2024";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
240;17600155005;"Literacy Research and Instruction";journal;"19388071, 19388063";"Routledge";No;No;0,589;Q2;33;21;55;1497;83;55;1,35;71,29;74,07;5;12;United Kingdom;Western Europe;"Routledge";"2008-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
241;21100887523;"Marketing Education Review";journal;"10528008, 21539987";"Taylor and Francis Ltd.";No;No;0,586;Q2;17;26;58;1006;81;52;1,40;38,69;56,00;2;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2024";"Education (Q2)";"Social Sciences"
242;4700152460;"Language Acquisition";journal;"15327817, 10489223";"Psychology Press Ltd";No;No;0,585;Q2;32;20;64;1292;74;61;1,36;64,60;56,41;0;0;United Kingdom;Western Europe;"Psychology Press Ltd";"1990, 1992-1993, 1995, 2005-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
243;17900156720;"European Early Childhood Education Research Journal";journal;"1350293X, 17521807";"Taylor and Francis Ltd.";No;No;0,584;Q2;51;66;198;2873;278;181;1,27;43,53;75,54;0;18;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1993-1995, 1999, 2002-2003, 2007-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
