Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
212;200147127;"Scandinavian Journal of Educational Research";journal;"14701170, 00313831";"Routledge";No;No;0,704;Q1;60;73;216;4161;479;213;1,90;57,00;60,65;25;18;United Kingdom;Western Europe;"Routledge";"1971-2025";"Education (Q1)";"Social Sciences"
213;200147103;"Literacy";journal;"17414350";"Wiley-Blackwell Publishing Ltd";No;No;0,698;Q1;35;21;81;1141;136;70;1,44;54,33;83,33;4;6;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2005-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
214;5700152857;"Mind, Culture, and Activity";journal;"10749039, 15327884";"Taylor and Francis Ltd.";No;No;0,698;Q1;65;27;89;990;156;72;1,68;36,67;58,33;1;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Anthropology (Q1); Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1); Developmental and Educational Psychology (Q2); Social Psychology (Q2); Cognitive Neuroscience (Q3)";"Neuroscience; Psychology; Social Sciences"
215;5800207893;"Language Learning and Development";journal;"15475441, 15473341";"Taylor and Francis Ltd.";No;No;0,695;Q2;37;21;62;1600;121;61;1,23;76,19;67,27;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
216;24054;"Communication Education";journal;"03634523, 14795795";"Routledge";No;No;0,693;Q2;76;41;140;1181;260;86;1,48;28,80;50,67;1;7;United Kingdom;Western Europe;"Routledge";"1976-2025";"Communication (Q1); Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
217;18798;"Higher Education Policy";journal;"09528733, 17403863";"Palgrave Macmillan Ltd.";No;No;0,693;Q2;54;50;104;2535;242;103;2,30;50,70;51,24;12;20;United Kingdom;Western Europe;"Palgrave Macmillan Ltd.";"1992, 1995-2025";"Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
218;21100805777;"Information and Learning Science";journal;"23985356, 23985348";"Emerald Publishing";No;No;0,688;Q2;41;36;178;2103;582;168;4,15;58,42;58,82;0;11;United Kingdom;Western Europe;"Emerald Publishing";"2017-2025";"Library and Information Sciences (Q1); Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
219;11300153314;"European Journal of Engineering Education";journal;"03043797, 14695898";"Taylor and Francis Ltd.";No;No;0,687;Q2;65;59;190;3559;632;178;3,13;60,32;44,83;2;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1975-2025";"Engineering (miscellaneous) (Q1); Education (Q2)";"Engineering; Social Sciences"
220;21100886521;"Action in Teacher Education";journal;"21586098, 01626620";"Taylor and Francis Ltd.";No;No;0,686;Q2;33;29;88;1390;109;74;1,31;47,93;75,58;1;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2)";"Social Sciences"
221;21100206602;"Learning, Culture and Social Interaction";journal;"2210657X, 22106561";"Elsevier B.V.";No;No;0,685;Q2;39;94;192;4694;395;185;1,87;49,94;65,29;3;21;Netherlands;Western Europe;"Elsevier B.V.";"2012-2025";"Education (Q2)";"Social Sciences"
222;17539;"Academic Psychiatry";journal;"15457230, 10429670";"Springer International Publishing AG";Yes;No;0,679;Q2;59;169;517;2760;825;299;1,06;16,33;56,98;6;48;Switzerland;Western Europe;"Springer International Publishing AG";"1989-2025";"Education (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Social Sciences"
223;21100794686;"Higher Education Pedagogies";journal;"23752696";"Taylor and Francis Ltd.";Yes;No;0,679;Q2;26;14;94;818;203;93;1,58;58,43;51,28;1;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2016-2023";"Education (Q2)";"Social Sciences"
224;5600152817;"Journal of Research in Special Educational Needs";journal;"14713802";"John Wiley and Sons Inc";No;No;0,672;Q2;41;35;91;1660;205;86;2,34;47,43;58,18;5;24;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2007-2025";"Education (Q2)";"Social Sciences"
225;11300153602;"Parenting";journal;"15295192, 15327922";"Psychology Press Ltd";No;No;0,672;Q2;60;13;65;936;135;65;1,53;72,00;72,92;1;1;United Kingdom;Western Europe;"Psychology Press Ltd";"2001-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Social Psychology (Q2)";"Psychology; Social Sciences"
226;100147349;"Studies in Continuing Education";journal;"0158037X, 1470126X";"Routledge";No;No;0,672;Q2;44;23;71;1083;172;68;2,74;47,09;53,40;0;9;United Kingdom;Western Europe;"Routledge";"1978-1982, 1988-2025";"Education (Q2)";"Social Sciences"
227;21100903490;"Education in the Knowledge Society (discontinued)";journal;"24448729";"Ediciones Universidad de Salamanca";Yes;Yes;0,664;Q2;23;26;89;1250;435;89;5,97;48,08;31,88;1;13;Spain;Western Europe;"Ediciones Universidad de Salamanca";"2018-2022";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
228;12308;"Journal of Social Work Education";journal;"10437797, 21635811";"Taylor and Francis Ltd.";No;No;0,662;Q2;68;90;236;3451;362;218;1,43;38,34;74,29;6;38;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2); Social Work (Q2)";"Social Sciences"
229;19700188305;"Journal of Agricultural Education and Extension";journal;"1389224X, 17508622";"Taylor and Francis Ltd.";No;No;0,661;Q2;40;39;96;1800;214;78;2,16;46,15;49,07;0;25;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Agricultural and Biological Sciences (miscellaneous) (Q1); Geography, Planning and Development (Q1); Education (Q2)";"Agricultural and Biological Sciences; Social Sciences"
230;21100217634;"Journal of Empirical Legal Studies";journal;"17401453, 17401461";"Wiley-Blackwell Publishing Ltd";No;No;0,661;Q2;36;26;89;1118;136;88;1,68;43,00;24,49;4;9;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2011-2025";"Law (Q1); Education (Q2)";"Social Sciences"
231;5700191217;"European Educational Research Journal";journal;"14749041";"SAGE Publications Inc.";No;No;0,654;Q2;53;29;149;1763;269;143;1,54;60,79;57,75;9;15;United Kingdom;Western Europe;"SAGE Publications Inc.";"2003, 2005, 2007-2025";"Education (Q2)";"Social Sciences"
232;21100887525;"New Educator";journal;"15499243";"Taylor and Francis Ltd.";No;No;0,654;Q2;25;22;67;1104;74;58;1,16;50,18;70,27;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2025";"Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
233;19900192553;"Ethics and Education";journal;"17449642, 17449650";"Routledge";No;No;0,653;Q2;24;34;92;1111;133;91;1,01;32,68;52,50;1;13;United Kingdom;Western Europe;"Routledge";"2010-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
234;5700154786;"Journal of Vocational Education and Training";journal;"17475090, 13636820";"Routledge";No;No;0,653;Q2;45;29;92;1605;208;90;1,90;55,34;55,74;11;20;United Kingdom;Western Europe;"Routledge";"1996-2025";"Education (Q2)";"Social Sciences"
235;15700154701;"Vocations and Learning";journal;"1874785X, 18747868";"Springer Netherlands";Yes;No;0,652;Q2;36;23;72;1581;141;72;1,94;68,74;50,00;6;15;Netherlands;Western Europe;"Springer Netherlands";"2009-2025";"Education (Q2)";"Social Sciences"
236;21101044442;"Online Journal of Communication and Media Technologies";journal;"19863497";"Bastas";No;No;0,648;Q2;13;21;56;874;137;56;2,45;41,62;39,02;1;10;Cyprus;Western Europe;"Bastas";"2019-2024";"Communication (Q1); Media Technology (Q1); Computer Science Applications (Q2); Education (Q2)";"Computer Science; Engineering; Social Sciences"
237;5700166357;"Social Work Education";journal;"14701227, 02615479";"Taylor and Francis Ltd.";No;No;0,648;Q2;54;67;238;2889;413;230;1,36;43,12;72,85;7;33;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2); Social Work (Q2)";"Social Sciences"
238;21100210909;"Nordic Journal of Digital Literacy";journal;"1891943X, 08096724";"Scandinavian University Press";Yes;Yes;0,647;Q2;25;13;50;449;69;42;1,28;34,54;60,71;0;1;Norway;Western Europe;"Scandinavian University Press";"2012-2024";"Computer Science Applications (Q2); Education (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
239;16723;"Journal of Intellectual and Developmental Disability";journal;"13668250, 14699532";"Informa Healthcare";No;No;0,643;Q2;68;38;146;1412;291;141;1,98;37,16;73,87;7;13;United Kingdom;Western Europe;"Informa Healthcare";"1970-1991, 1993-1994, 1996-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q2); Medicine (miscellaneous) (Q2); Psychology (miscellaneous) (Q2)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
240;12695;"International Review of Education";journal;"15730638, 00208566";"Springer Netherlands";No;No;0,641;Q2;51;42;118;2066;378;102;3,62;49,19;55,70;8;32;Netherlands;Western Europe;"Springer Netherlands";"1955-2025";"Education (Q2); E-learning (Q2)";"Social Sciences"
241;144967;"Early Childhood Education Journal";journal;"15731707, 10823301";"Springer Netherlands";No;No;0,637;Q2;59;101;203;4895;467;203;1,90;48,47;79,65;32;43;Netherlands;Western Europe;"Springer Netherlands";"1995-2002, 2005-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
242;144643;"Learning Organization";journal;"09696474";"Emerald Group Publishing Ltd.";No;No;0,637;Q2;68;33;149;1144;313;136;2,10;34,67;46,30;0;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1994-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
243;144637;"Tertiary Education and Management";journal;"13583883";"Taylor and Francis Ltd.";No;No;0,634;Q2;47;19;82;1109;147;78;1,62;58,37;54,55;1;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
244;20748;"Educational Media International";journal;"14695790, 09523987";"Routledge";No;No;0,633;Q2;49;22;63;752;148;62;1,95;34,18;55,77;0;11;United Kingdom;Western Europe;"Routledge";"1978-1979, 1987-2025";"Communication (Q1); Education (Q2)";"Social Sciences"
245;21100197967;"International Journal of Emerging Technologies in Learning (discontinued)";journal;"18688799, 18630383";"International Association of Online Engineering";Yes;No;0,632;Q2;55;427;1053;13627;3002;1052;2,85;31,91;51,48;11;180;Austria;Western Europe;"International Association of Online Engineering";"2007-2023";"Engineering (miscellaneous) (Q1); Education (Q2); E-learning (Q2)";"Engineering; Social Sciences"
246;5700164250;"Pedagogy, Culture and Society";journal;"14681366";"Routledge";No;No;0,632;Q2;49;47;111;2235;184;109;1,60;47,55;58,82;4;15;United Kingdom;Western Europe;"Routledge";"1999-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
247;17900156720;"European Early Childhood Education Research Journal";journal;"1350293X, 17521807";"Taylor and Francis Ltd.";No;No;0,631;Q2;51;65;198;2899;285;180;1,22;44,60;79,58;0;24;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1993-1995, 1999, 2002-2003, 2007-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
248;26168;"Computers and Composition";journal;"87554615";"Elsevier Ltd";No;No;0,627;Q2;46;31;125;1580;275;118;2,05;50,97;56,86;2;5;United Kingdom;Western Europe;"Elsevier Ltd";"1983-2025";"Linguistics and Language (Q1); Computer Science (miscellaneous) (Q2); Education (Q2)";"Computer Science; Social Sciences"
249;19400157145;"Porta Linguarum";journal;"16977467";"Universidad de Granada";Yes;No;0,627;Q2;25;34;83;1499;136;78;0,78;44,09;49,21;0;10;Spain;Western Europe;"Universidad de Granada";"2008-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
250;22053;"European Journal of Special Needs Education";journal;"08856257, 1469591X";"Routledge";No;No;0,619;Q2;57;51;162;2070;346;155;1,91;40,59;60,28;18;43;United Kingdom;Western Europe;"Routledge";"1986-2025";"Health Professions (miscellaneous) (Q1); Developmental and Educational Psychology (Q2); Education (Q2)";"Health Professions; Psychology; Social Sciences"
251;21100385802;"Interactive Technology and Smart Education";journal;"17415659, 17588510";"Emerald Publishing";No;No;0,618;Q2;39;18;89;1047;311;87;3,86;58,17;52,46;0;10;United Kingdom;Western Europe;"Emerald Publishing";"2004-2025";"Computer Science (miscellaneous) (Q2); Education (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
252;19600161833;"Journal fur Mathematik-Didaktik";journal;"01735322, 18692699";"Springer Verlag";No;No;0,618;Q2;19;20;43;1192;55;40;0,64;59,60;52,00;1;8;Germany;Western Europe;"Springer Verlag";"1980-1995, 1997-2002, 2004-2005, 2007-2025";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
253;85257;"Studies in Philosophy and Education";journal;"00393746";"Springer Netherlands";No;No;0,616;Q2;41;39;135;1350;190;126;1,54;34,62;38,10;0;6;Netherlands;Western Europe;"Springer Netherlands";"1960-1970, 1972-1976, 1979, 1990-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
254;4700152821;"Journal of Research in Childhood Education";journal;"02568543";"Taylor and Francis Ltd.";No;No;0,615;Q2;41;40;109;2230;223;106;1,90;55,75;73,74;2;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1986-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
255;4400151601;"Asia Pacific Education Review";journal;"15981037";"Springer Netherlands";No;No;0,614;Q2;50;52;135;3317;289;133;2,09;63,79;43,08;3;22;Netherlands;Western Europe;"Springer Netherlands";"2003, 2005-2025";"Education (Q2)";"Social Sciences"
256;144960;"Education and Training";journal;"00400912";"Emerald Publishing";No;No;0,614;Q2;91;65;220;4442;702;214;3,01;68,34;40,61;0;44;United Kingdom;Western Europe;"Emerald Publishing";"1959-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2); Life-span and Life-course Studies (Q2)";"Business, Management and Accounting; Social Sciences"
257;19900191620;"Engineering Studies";journal;"19378629, 19408374";"Taylor and Francis Ltd.";No;No;0,613;Q2;30;13;37;654;67;29;1,71;50,31;70,00;1;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Engineering (miscellaneous) (Q1); History and Philosophy of Science (Q1); Education (Q2)";"Arts and Humanities; Engineering; Social Sciences"
258;200147113;"Teaching Education";journal;"14701286, 10476210";"Routledge";No;No;0,610;Q2;44;25;86;1075;116;84;1,15;43,00;79,17;2;7;United Kingdom;Western Europe;"Routledge";"1987-1988, 1990-1995, 1998, 2000-2001, 2003-2025";"Education (Q2)";"Social Sciences"
259;144907;"Peabody Journal of Education";journal;"0161956X, 15327930";"Taylor and Francis Ltd.";No;No;0,609;Q2;55;50;123;2333;173;111;0,69;46,66;60,19;0;23;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1923-1991, 1993-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
260;25013;"European Journal of Dental Education";journal;"16000579, 13965883";"Wiley-Blackwell Publishing Ltd";No;No;0,608;Q2;58;95;308;3162;840;286;2,58;33,28;50,97;5;36;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2025";"Dentistry (miscellaneous) (Q2); Education (Q2)";"Dentistry; Social Sciences"
261;19700187615;"Leadership and Policy in Schools";journal;"15700763, 17445043";"Taylor and Francis Ltd.";No;No;0,606;Q2;29;40;106;2633;143;105;1,24;65,83;52,13;8;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
262;100147352;"Educational Measurement: Issues and Practice";journal;"17453992, 07311745";"Wiley-Blackwell Publishing Ltd";No;No;0,602;Q2;68;63;171;1805;226;138;1,19;28,65;50,00;1;8;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1982-2025";"Education (Q2)";"Social Sciences"
263;144745;"Educational Research and Evaluation";journal;"17444187, 13803611";"Taylor and Francis Ltd.";No;No;0,601;Q2;48;0;72;0;110;60;0,80;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995, 1997, 2004-2020, 2022-2025";"Education (Q2)";"Social Sciences"
264;21100825549;"Arts Education Policy Review";journal;"19404395, 10632913";"Taylor and Francis Ltd.";No;No;0,600;Q2;32;23;69;994;125;67;1,17;43,22;44,74;1;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
265;200147107;"Communication Reports";journal;"08934215";"Taylor and Francis Ltd.";No;No;0,594;Q2;31;14;42;516;81;42;2,44;36,86;53,13;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 2005-2025";"Communication (Q1); Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
266;12100156320;"Mind, Brain, and Education";journal;"17512271, 1751228X";"Wiley-Blackwell Publishing Ltd";No;No;0,594;Q2;50;35;93;1815;196;82;1,96;51,86;59,05;5;6;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2008-2025";"Developmental and Educational Psychology (Q2); Education (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)";"Neuroscience; Psychology; Social Sciences"
267;18300156707;"Visitor Studies";journal;"10645578, 19347715";"Routledge";No;No;0,591;Q2;30;6;46;323;80;44;1,65;53,83;66,67;0;1;United Kingdom;Western Europe;"Routledge";"1988-1989, 1992-1993, 2007-2024";"Communication (Q1); Museology (Q1); Education (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
268;21100206280;"Ensenanza de las Ciencias";journal;"02124521, 21746486";"Universitat Autonoma de Barcelona";Yes;Yes;0,590;Q2;23;41;93;1558;130;91;1,24;38,00;47,27;0;4;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2009-2024";"Education (Q2)";"Social Sciences"
269;21100897232;"REICE. Revista Iberoamericana Sobre Calidad, Eficacia y Cambio en Educacion";journal;"16964713";"Universidad Autonoma de Madrid";Yes;Yes;0,590;Q2;29;31;88;1601;162;88;1,98;51,65;55,56;0;14;Spain;Western Europe;"Universidad Autonoma de Madrid";"2003-2025";"Cultural Studies (Q1); Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
270;19700187624;"Open Learning";journal;"02680513, 14699958";"Routledge";No;No;0,588;Q2;45;18;61;713;149;51;2,69;39,61;42,86;1;10;United Kingdom;Western Europe;"Routledge";"1970, 1986-2025";"Education (Q2); E-learning (Q2)";"Social Sciences"
271;24810;"Journal of Moral Education";journal;"14653877, 03057240";"Routledge";No;No;0,588;-;54;30;109;1421;180;100;1,59;47,37;61,40;1;8;United Kingdom;Western Europe;"Routledge";"1971-2025";"Religious Studies (Q1)";"Arts and Humanities"
272;29615;"Health Education Research";journal;"14653648, 02681153";"Oxford University Press";No;No;0,585;Q2;121;61;131;2935;266;130;1,95;48,11;62,59;11;27;United Kingdom;Western Europe;"Oxford University Press";"1986-2024";"Education (Q2); Public Health, Environmental and Occupational Health (Q2)";"Medicine; Social Sciences"
273;21100329302;"Journal of Information Literacy";journal;"17505968";"CILIP Information Literacy Group";Yes;Yes;0,584;Q2;17;30;64;1018;67;51;0,73;33,93;62,96;2;7;United Kingdom;Western Europe;"CILIP Information Literacy Group";"2014-2024";"Library and Information Sciences (Q1); Education (Q2); E-learning (Q2)";"Social Sciences"
274;21100935978;"Frontiers in Education";journal;"2504284X";"Frontiers Media SA";Yes;No;0,579;Q2;55;540;531;30542;1312;526;2,27;56,56;57,05;80;228;Switzerland;Western Europe;"Frontiers Media SA";"2016-2025";"Education (Q2)";"Social Sciences"
275;24359;"Women's Studies International Forum";journal;"02775395";"Elsevier Ltd";No;No;0,579;Q2;77;63;255;3667;542;251;1,65;58,21;76,80;12;42;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2025";"Law (Q1); Sociology and Political Science (Q1); Development (Q2); Education (Q2)";"Social Sciences"
276;5800224056;"Unterrichtswissenschaft";journal;"03404099";"Juventa Verlag GmbH";No;No;0,577;Q2;13;36;84;1724;116;69;1,60;47,89;61,36;3;19;Germany;Western Europe;"Juventa Verlag GmbH";"2012-2014, 2017-2025";"Education (Q2)";"Social Sciences"
277;21100863103;"European Journal of Higher Education";journal;"21568235, 21568243";"Taylor and Francis Ltd.";No;No;0,576;Q2;34;31;75;1397;212;70;2,59;45,06;38,60;3;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2025";"Education (Q2)";"Social Sciences"
278;21100228034;"Journal of Student Affairs Research and Practice";journal;"19496591, 19496605";"Taylor and Francis Ltd.";No;No;0,574;Q2;27;39;115;1725;146;114;1,13;44,23;63,03;2;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2025";"Education (Q2)";"Social Sciences"
279;19709;"Education Economics";journal;"09645292, 14695782";"Routledge";No;No;0,572;Q2;46;35;110;1700;186;107;0,88;48,57;37,14;14;22;United Kingdom;Western Europe;"Routledge";"1993-2025";"Economics and Econometrics (Q2); Education (Q2)";"Economics, Econometrics and Finance; Social Sciences"
280;5700164234;"Theory and Research in Education";journal;"17413192, 14778785";"SAGE Publications Ltd";No;No;0,570;Q2;41;19;60;809;95;52;1,12;42,58;39,13;1;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2025";"Education (Q2)";"Social Sciences"
281;21100344997;"Research Ethics";journal;"17470161, 20476094";"SAGE Publications Ltd";Yes;No;0,569;Q2;21;36;60;1247;176;58;2,74;34,64;60,91;5;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
282;19700181401;"Music Education Research";journal;"14699893, 14613808";"Routledge";No;No;0,567;Q2;35;46;132;2072;216;128;1,63;45,04;58,95;0;12;United Kingdom;Western Europe;"Routledge";"2009-2025";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
283;19900192134;"Decision Sciences Journal of Innovative Education";journal;"15404609, 15404595";"John Wiley and Sons Ltd";No;No;0,561;Q2;29;19;64;623;122;58;1,76;32,79;23,26;2;4;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2011-2025";"Business, Management and Accounting (miscellaneous) (Q2); Decision Sciences (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
284;20324;"Journal of Educational Administration and History";journal;"14787431, 00220620";"Routledge";No;No;0,559;Q2;31;21;99;934;101;81;0,85;44,48;29,73;3;4;United Kingdom;Western Europe;"Routledge";"1968-2000, 2010-2025";"Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
285;5700168957;"Educational Action Research";journal;"17475074, 09650792";"Routledge";No;No;0,555;Q2;48;47;157;2082;230;141;1,38;44,30;68,37;5;17;United Kingdom;Western Europe;"Routledge";"1993-2025";"Education (Q2)";"Social Sciences"
286;17127;"Adult Education Quarterly";journal;"07417136, 15523047";"SAGE Publications Ltd";No;No;0,554;Q2;59;21;54;995;107;51;1,79;47,38;62,79;3;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"1950-2025";"Education (Q2); E-learning (Q2)";"Social Sciences"
287;12100155734;"Ethnography and Education";journal;"17457823, 17457831";"Routledge";No;No;0,554;Q2;27;30;100;1302;126;97;0,87;43,40;68,00;0;8;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Education (Q2); Gender Studies (Q2)";"Social Sciences"
288;5800209860;"Educational Philosophy and Theory";journal;"14695812, 00131857";"Taylor and Francis Ltd.";No;No;0,552;Q2;67;135;649;4446;778;498;1,44;32,93;38,95;9;35;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1969-2025";"History and Philosophy of Science (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
289;9400153141;"Revista Espanola de Pedagogia";journal;"21740909, 00349461";"Universidad Internacional de la Rioja";Yes;Yes;0,547;Q2;21;28;76;1149;131;72;1,58;41,04;54,10;0;7;Spain;Western Europe;"Universidad Internacional de la Rioja";"2006-2024";"Education (Q2)";"Social Sciences"
290;13000154734;"International Journal of Training and Development";journal;"14682419, 13603736";"Wiley-Blackwell Publishing Ltd";No;No;0,544;Q2;55;25;66;1413;155;62;1,84;56,52;53,85;3;11;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
291;21100854982;"Journal of Experiential Education";journal;"10538259, 2169009X";"SAGE Publications Ltd";No;No;0,544;Q2;48;28;81;1114;171;70;1,54;39,79;49,15;2;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Education (Q2)";"Social Sciences"
292;21100887529;"RMLE Online";journal;"19404476";"Taylor and Francis Ltd.";Yes;No;0,544;Q2;21;10;30;496;46;30;1,25;49,60;74,07;1;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2002-2025";"Education (Q2)";"Social Sciences"
293;17600155133;"E-Learning and Digital Media";journal;"20427530, 17418887";"SAGE Publications Inc.";No;No;0,542;Q2;35;27;81;1472;227;80;2,05;54,52;51,72;1;6;United Kingdom;Western Europe;"SAGE Publications Inc.";"2009-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
294;5800179626;"Reading and Writing Quarterly";journal;"15210693, 10573569";"Taylor and Francis Ltd.";No;No;0,542;Q2;45;33;107;1821;177;105;1,67;55,18;60,67;3;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
295;21100199534;"Teoria de la Educacion";journal;"11303743, 23865660";"Universidad de Salamanca, Facultad de EducaciOn";Yes;Yes;0,540;Q2;19;24;70;1281;108;70;2,18;53,38;54,35;1;11;Spain;Western Europe;"Universidad de Salamanca, Facultad de EducaciOn";"2008-2025";"Education (Q2)";"Social Sciences"
296;24472;"Children and Society";journal;"09510605, 10990860";"Wiley-Blackwell Publishing Ltd";No;No;0,537;Q2;72;61;123;3137;204;119;1,56;51,43;78,01;9;22;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1987-2025";"Education (Q2); Health (social science) (Q2); Life-span and Life-course Studies (Q2); Social Work (Q3)";"Social Sciences"
297;11200153573;"London Review of Education";journal;"14748460, 14748479";"UCL Press";Yes;Yes;0,537;Q2;33;25;99;1338;172;94;1,46;53,52;61,02;0;9;United Kingdom;Western Europe;"UCL Press";"2008-2024";"Education (Q2)";"Social Sciences"
298;21100446523;"International Journal of Mentoring and Coaching in Education";journal;"20466862, 20466854";"Emerald Publishing";No;No;0,536;Q2;26;28;76;1562;139;74;1,77;55,79;75,68;0;6;United Kingdom;Western Europe;"Emerald Publishing";"2012-2025";"Education (Q2); Life-span and Life-course Studies (Q3)";"Social Sciences"
299;24606;"Anthrozoos";journal;"08927936";"Taylor and Francis Ltd.";No;No;0,532;Q2;73;54;149;2660;377;149;2,52;49,26;64,37;4;22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990, 1992-1993, 1996-2025";"Anthropology (Q1); Veterinary (miscellaneous) (Q1); Animal Science and Zoology (Q2); Education (Q2); Sociology and Political Science (Q2)";"Agricultural and Biological Sciences; Social Sciences; Veterinary"
