Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
77;12409;"Multidimensional Systems and Signal Processing";journal;"15730824, 09236082";"Springer Netherlands";No;No;0,337;Q3;48;76;287;2766;622;285;2,13;36,39;20,81;0;4;Netherlands;Western Europe;"Springer Netherlands";"1990-2025";"Applied Mathematics (Q3); Artificial Intelligence (Q3); Computer Science Applications (Q3); Hardware and Architecture (Q3); Information Systems (Q3); Signal Processing (Q3); Software (Q3)";"Computer Science; Mathematics"
78;23673;"Applied Artificial Intelligence";journal;"10876545, 08839514";"Taylor and Francis Ltd.";Yes;No;0,336;Q3;70;57;158;2059;363;158;1,97;36,12;23,60;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Artificial Intelligence (Q3)";"Computer Science"
79;23917;"Journal of Intelligent and Fuzzy Systems";journal;"18758967, 10641246";"SAGE Publications Ltd";No;No;0,331;Q3;89;1270;2901;41948;5439;2888;1,79;33,03;32,66;0;249;Netherlands;Western Europe;"SAGE Publications Ltd";"1993-2024";"Engineering (miscellaneous) (Q2); Artificial Intelligence (Q3); Statistics and Probability (Q3)";"Computer Science; Engineering; Mathematics"
80;15552;"Microprocessors and Microsystems";journal;"01419331";"Elsevier B.V.";No;No;0,323;Q3;59;314;428;9647;907;423;2,18;30,72;20,27;4;64;Netherlands;Western Europe;"Elsevier B.V.";"1978-2025";"Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Hardware and Architecture (Q3); Software (Q3)";"Computer Science"
81;12931;"Cybernetics and Systems";journal;"10876553, 01969722";"Taylor and Francis Ltd.";No;No;0,322;Q3;49;55;104;1648;217;98;2,35;29,96;29,38;0;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1980-2025";"Artificial Intelligence (Q3); Information Systems (Q3); Software (Q3)";"Computer Science"
82;14500154734;"Evolutionary Intelligence";journal;"18645917, 18645909";"Springer Verlag";No;No;0,322;Q3;44;56;63;2084;179;61;2,63;37,21;28,76;0;7;Germany;Western Europe;"Springer Verlag";"2008-2025";"Artificial Intelligence (Q3); Computer Vision and Pattern Recognition (Q3); Mathematics (miscellaneous) (Q3); Cognitive Neuroscience (Q4)";"Computer Science; Mathematics; Neuroscience"
83;21100781972;"Progress in Artificial Intelligence";journal;"21926360, 21926352";"Springer Nature";No;No;0,322;Q3;32;24;96;1200;189;95;2,12;50,00;20,83;0;1;Germany;Western Europe;"Springer Nature";"2012-2025";"Artificial Intelligence (Q3)";"Computer Science"
84;21100912216;"IET Cyber-Physical Systems: Theory and Applications";journal;"23983396";"John Wiley &amp; Sons Inc.";Yes;No;0,308;Q3;23;44;51;1835;123;48;2,46;41,70;32,58;1;12;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";"2016-2025";"Electrical and Electronic Engineering (Q2); Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Engineering"
85;19700181256;"Constructivist Foundations";journal;"1782348X";"Vrije Universiteit Brussel";No;No;0,307;Q3;26;92;252;1373;93;106;0,39;14,92;25,30;0;4;Belgium;Western Europe;"Vrije Universiteit Brussel";"2010-2024";"Philosophy (Q1); History and Philosophy of Science (Q2); Multidisciplinary (Q2); Artificial Intelligence (Q3); Education (Q3); Cognitive Neuroscience (Q4)";"Arts and Humanities; Computer Science; Multidisciplinary; Neuroscience; Social Sciences"
86;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,306;Q3;59;191;329;12351;692;324;2,12;64,66;36,38;0;66;United Kingdom;Western Europe;"Emerald Publishing";"1972-2025";"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
87;26138;"Parallel Computing";journal;"01678191";"Elsevier B.V.";No;No;0,302;Q3;72;40;211;1345;358;194;1,47;33,63;16,99;2;1;Netherlands;Western Europe;"Elsevier B.V.";"1984-2025";"Artificial Intelligence (Q3); Computer Graphics and Computer-Aided Design (Q3); Computer Networks and Communications (Q3); Hardware and Architecture (Q3); Software (Q3); Theoretical Computer Science (Q4)";"Computer Science; Mathematics"
88;21101017166;"KI - Kunstliche Intelligenz";journal;"16101987, 09331875";"Springer International Publishing";No;No;0,301;Q3;34;59;143;2070;195;101;1,51;35,08;16,00;4;3;Switzerland;Western Europe;"Springer International Publishing";"2010-2025";"Artificial Intelligence (Q3)";"Computer Science"
89;21100853738;"ROBOMECH Journal";journal;"21974225";"Springer International Publishing AG";Yes;No;0,293;Q3;22;37;81;1071;132;81;1,67;28,95;18,71;0;4;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2025";"Artificial Intelligence (Q3); Control and Optimization (Q3); Instrumentation (Q3); Mechanical Engineering (Q3); Modeling and Simulation (Q3)";"Computer Science; Engineering; Mathematics; Physics and Astronomy"
90;28380;"Natural Language Engineering";journal;"14698110, 13513249";"Cambridge University Press";No;No;0,290;Q3;66;29;119;1668;261;113;1,68;57,52;40,58;0;1;United Kingdom;Western Europe;"Cambridge University Press";"1995-2024";"Linguistics and Language (Q2); Artificial Intelligence (Q3); Software (Q3)";"Computer Science; Social Sciences"
91;23635;"Adaptive Behavior";journal;"17412633, 10597123";"SAGE Publications Ltd";No;No;0,286;Q3;60;50;80;1617;111;70;1,37;32,34;16,90;1;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1992-2025";"Philosophy (Q1); Artificial Intelligence (Q3); Behavioral Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Arts and Humanities; Computer Science; Neuroscience; Psychology"
92;21100803572;"Systems Science and Control Engineering";journal;"21642583";"Taylor and Francis Ltd.";Yes;No;0,247;Q3;38;58;217;1824;290;215;1,21;31,45;33,56;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2025";"Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Control and Optimization (Q4)";"Computer Science; Engineering; Mathematics"
93;21100900308;"Intelligenza Artificiale";journal;"17248035, 22110097";"SAGE Publications Ltd";No;No;0,246;Q3;9;23;27;1052;22;23;0,81;45,74;25,42;0;3;Netherlands;Western Europe;"SAGE Publications Ltd";"2018-2024";"Artificial Intelligence (Q3)";"Computer Science"
94;19900193685;"International Journal of Knowledge-Based and Intelligent Engineering Systems";journal;"13272314, 18758827";"SAGE Publications Ltd";No;No;0,242;Q4;25;26;66;708;118;66;1,37;27,23;28,57;0;1;Netherlands;Western Europe;"SAGE Publications Ltd";"2004-2024";"Control and Systems Engineering (Q3); Software (Q3); Artificial Intelligence (Q4)";"Computer Science; Engineering"
95;11300153726;"Intelligent Data Analysis";journal;"1088467X, 15714128";"SAGE Publications Ltd";No;No;0,231;Q4;55;90;254;3497;266;234;0,99;38,86;24,06;0;4;Netherlands;Western Europe;"SAGE Publications Ltd";"1997-2024";"Computer Vision and Pattern Recognition (Q3); Artificial Intelligence (Q4); Theoretical Computer Science (Q4)";"Computer Science; Mathematics"
96;21101017498;"Journal of Healthcare Informatics Research";journal;"2509498X";"Springer International Publishing";No;No;0,226;Q4;22;20;54;860;77;48;1,32;43,00;32,22;0;5;Switzerland;Western Europe;"Springer International Publishing";"2017-2025";"Information Systems (Q3); Artificial Intelligence (Q4); Computer Science Applications (Q4); Health Informatics (Q4)";"Computer Science; Medicine"
97;21100466219;"Journal on Data Semantics";journal;"18612040, 18612032";"Springer International Publishing AG";No;No;0,226;Q4;21;9;40;478;80;36;2,27;53,11;20,83;0;1;Switzerland;Western Europe;"Springer International Publishing AG";"2012-2021";"Computer Networks and Communications (Q3); Information Systems (Q3); Artificial Intelligence (Q4)";"Computer Science"
98;27190;"Machine Translation";journal;"09226567, 15730573";"Springer Science and Business Media B.V.";No;No;0,226;Q4;36;13;46;876;133;41;3,45;67,38;15,56;0;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1989-2021";"Linguistics and Language (Q2); Software (Q3); Artificial Intelligence (Q4)";"Computer Science; Social Sciences"
99;12962;"Journal of Intelligent Systems";journal;"03341860, 2191026X";"Walter de Gruyter GmbH";Yes;No;0,210;Q4;35;130;128;4589;169;127;1,69;35,30;23,72;0;13;Germany;Western Europe;"Walter de Gruyter GmbH";"1991-2002, 2004-2025";"Artificial Intelligence (Q4); Information Systems (Q4); Software (Q4)";"Computer Science"
100;21100211724;"Intelligent Decision Technologies";journal;"18724981, 18758843";"SAGE Publications Ltd";No;No;0,206;Q4;20;50;109;1791;141;106;1,12;35,82;35,00;0;11;Netherlands;Western Europe;"SAGE Publications Ltd";"2007-2024";"Computer Vision and Pattern Recognition (Q3); Artificial Intelligence (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science"
101;17700155820;"WSEAS Transactions on Systems and Control";journal;"22242856, 19918763";"World Scientific and Engineering Academy and Society";Yes;No;0,174;Q4;22;80;169;2028;118;169;0,84;25,35;29,03;0;11;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2008-2025";"Artificial Intelligence (Q4); Control and Optimization (Q4); Control and Systems Engineering (Q4); Mathematics (miscellaneous) (Q4)";"Computer Science; Engineering; Mathematics"
102;21100411629;"Web Intelligence";journal;"24056464, 24056456";"SAGE Publications Ltd";No;No;0,163;Q4;26;25;75;832;55;71;0,93;33,28;28,13;0;0;Netherlands;Western Europe;"SAGE Publications Ltd";"2015-2024";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Software (Q4)";"Computer Science"
103;24258;"Inteligencia Artificial";journal;"11373601";"Asociacion Espanola de Inteligencia Artificial";Yes;Yes;0,149;Q4;16;20;54;630;35;53;0,80;31,50;35,42;0;8;Spain;Western Europe;"Asociacion Espanola de Inteligencia Artificial";"2004-2010, 2012-2025";"Artificial Intelligence (Q4); Software (Q4)";"Computer Science"
104;21100204931;"Sistemi Intelligenti";journal;"11209550, 19738226";"Il Mulino publishing house";No;No;0,148;Q4;9;27;97;978;20;89;0,28;36,22;61,25;0;3;Italy;Western Europe;"Il Mulino publishing house";"1997-2024";"Linguistics and Language (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology; Social Sciences"
105;24847;"Revue d'Intelligence Artificielle (discontinued)";journal;"19585748, 0992499X";"International Information and Engineering Technology Association";No;No;0,146;Q4;25;89;133;2520;143;125;1,33;28,31;34,72;1;26;France;Western Europe;"International Information and Engineering Technology Association";"1995-2024";"Artificial Intelligence (Q4); Software (Q4)";"Computer Science"
106;6700153285;"International Journal of Mobile Network Design and Innovation";journal;"17442869, 17442850";"Inderscience Enterprises Ltd";No;No;0,115;Q4;12;6;68;148;19;66;0,32;24,67;23,08;0;1;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005-2007, 2009-2024";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
107;21100325719;"International Journal of Mechatronics and Automation";journal;"20451059, 20451067";"Inderscience";No;No;0,103;Q4;17;21;20;509;2;20;0,14;24,24;16,13;0;4;Switzerland;Western Europe;"Inderscience";"2011-2018, 2020-2022";"Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Mechanics (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Industrial and Manufacturing Engineering (Q4)";"Computer Science; Engineering; Mathematics"
108;21100286449;"Civil-Comp Proceedings";journal;"17593433";"Civil-Comp Press";No;No;0,100;Q4;14;0;44;0;0;44;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Civil-Comp Press";"2003, 2005-2017";"Artificial Intelligence (Q4); Civil and Structural Engineering (Q4); Computational Theory and Mathematics (Q4); Environmental Engineering (Q4)";"Computer Science; Engineering; Environmental Science"
109;21101092539;"Advances in Distributed Computing and Artificial Intelligence Journal";journal;"22552863";"University of Salamanca";Yes;Yes;;-;9;1;28;50;0;28;0,00;50,00;25,00;0;1;Spain;Western Europe;"University of Salamanca";"2019-2024";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Information Systems";"Computer Science"
110;21101174247;"AI (Switzerland)";journal;"26732688";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;27;33;0;1942;0;0;0,00;58,85;20,39;2;12;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2020-2025";"Artificial Intelligence";"Computer Science"
111;21101023806;"Annals of Data Science";journal;"21985812, 21985804";"Springer Science and Business Media Deutschland GmbH";No;No;;-;32;36;104;995;182;104;1,70;27,64;17,95;0;7;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2014-2025";"Artificial Intelligence; Business, Management and Accounting (miscellaneous); Computer Science Applications; Statistics, Probability and Uncertainty";"Business, Management and Accounting; Computer Science; Decision Sciences"
112;21101024218;"Applied System Innovation";journal;"25715577";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;35;55;87;2799;139;85;1,60;50,89;28,66;6;19;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2018-2024";"Applied Mathematics; Artificial Intelligence; Control and Systems Engineering; Human-Computer Interaction; Industrial and Manufacturing Engineering; Information Systems";"Computer Science; Engineering; Mathematics"
113;21101048389;"CCF Transactions on Pervasive Computing and Interaction";journal;"25245228, 2524521X";"Springer Verlag";No;No;;-;18;24;22;948;34;20;1,55;39,50;26,04;0;1;Germany;Western Europe;"Springer Verlag";"2019-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Human-Computer Interaction";"Computer Science"
114;21101077110;"Cognitive Computation and Systems";journal;"25177567";"John Wiley and Sons Inc";Yes;No;;-;12;21;18;843;21;16;1,17;40,14;24,56;0;3;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2019-2025";"Artificial Intelligence; Cognitive Neuroscience; Computer Science Applications; Computer Vision and Pattern Recognition; Experimental and Cognitive Psychology";"Computer Science; Neuroscience; Psychology"
115;21101095931;"Complex and Intelligent Systems";journal;"21994536, 21986053";"Springer International Publishing AG";Yes;No;;-;59;51;34;2366;196;32;5,76;46,39;30,71;1;6;Switzerland;Western Europe;"Springer International Publishing AG";"2019-2025";"Artificial Intelligence; Computational Mathematics; Engineering (miscellaneous); Information Systems";"Computer Science; Engineering; Mathematics"
116;21101074919;"Computers and Education: Artificial Intelligence";journal;"2666920X";"Elsevier B.V.";Yes;No;;-;51;5;0;350;0;0;0,00;70,00;28,57;1;3;Netherlands;Western Europe;"Elsevier B.V.";"2020-2025";"Artificial Intelligence; Computer Science Applications; Education";"Computer Science; Social Sciences"
117;21101078838;"Computers in Human Behavior Reports";journal;"24519588";"Elsevier B.V.";Yes;No;;-;30;32;0;1857;0;0;0,00;58,03;42,86;2;4;United Kingdom;Western Europe;"Elsevier B.V.";"2020-2025";"Applied Psychology; Artificial Intelligence; Cognitive Neuroscience; Computer Science Applications; Human-Computer Interaction; Neuroscience (miscellaneous)";"Computer Science; Neuroscience; Psychology"
118;21101144505;"Data and Policy";journal;"26323249";"Cambridge University Press";Yes;No;;-;15;20;0;1083;0;0;0,00;54,15;41,67;9;12;United Kingdom;Western Europe;"Cambridge University Press";"2020-2025";"Artificial Intelligence; Computer Science (miscellaneous); Public Administration; Social Sciences (miscellaneous)";"Computer Science; Social Sciences"
119;21101134735;"Data Science";journal;"24518484, 24518492";"SAGE Publications Ltd";Yes;No;;-;13;7;22;559;55;21;0,56;79,86;32,43;0;1;Netherlands;Western Europe;"SAGE Publications Ltd";"2017, 2019-2024";"Artificial Intelligence; Computational Mathematics; Computer Science (miscellaneous); Information Systems; Modeling and Simulation; Statistics and Probability";"Computer Science; Mathematics"
120;21101047378;"Energy and AI";journal;"26665468";"Elsevier B.V.";Yes;No;;-;44;31;0;1856;0;0;0,00;59,87;20,66;3;18;Netherlands;Western Europe;"Elsevier B.V.";"2020-2025";"Artificial Intelligence; Energy (miscellaneous); Engineering (miscellaneous)";"Computer Science; Energy; Engineering"
121;21101062817;"Frontiers in Artificial Intelligence";journal;"26248212";"Frontiers Media SA";Yes;No;;-;47;97;30;5970;85;29;2,83;61,55;33,70;10;25;Switzerland;Western Europe;"Frontiers Media SA";"2018-2025";"Artificial Intelligence";"Computer Science"
122;21101052354;"Frontiers in Big Data";journal;"2624909X";"Frontiers Media SA";Yes;No;;-;33;50;55;2753;149;54;2,71;55,06;26,45;9;11;Switzerland;Western Europe;"Frontiers Media SA";"2018-2025";"Artificial Intelligence; Computer Science (miscellaneous); Information Systems";"Computer Science"
123;21101048344;"Granular Computing";journal;"23644974, 23644966";"Springer Nature";No;No;;-;51;40;107;2008;551;104;4,69;50,20;27,47;1;2;Switzerland;Western Europe;"Springer Nature";"2016-2024";"Artificial Intelligence; Computer Science Applications; Information Systems";"Computer Science"
124;21101042133;"Hellenic Journal of Radiology";journal;"26541629, 25290568";"Zita Medical Management";No;No;;-;4;31;29;873;2;26;0,07;28,16;37,63;0;6;Greece;Western Europe;"Zita Medical Management";"2019-2024";"Artificial Intelligence; Computer Science Applications; Radiological and Ultrasound Technology; Radiology, Nuclear Medicine and Imaging";"Computer Science; Health Professions; Medicine"
125;21101064700;"IACR Transactions on Cryptographic Hardware and Embedded Systems";journal;"25692925";"Ruhr-University of Bochum";Yes;Yes;;-;48;71;87;3013;620;86;7,13;42,44;17,70;0;3;Germany;Western Europe;"Ruhr-University of Bochum";"2018-2025";"Artificial Intelligence; Computer Graphics and Computer-Aided Design; Computer Networks and Communications; Hardware and Architecture; Signal Processing; Software";"Computer Science"
126;21101063730;"IET Smart Cities";journal;"26317680";"John Wiley and Sons Inc";Yes;No;;-;19;31;12;978;25;10;2,08;31,55;22,67;1;23;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2019-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Control and Systems Engineering; Electrical and Electronic Engineering; Software; Urban Studies";"Computer Science; Engineering; Social Sciences"
127;21101063736;"IFAC Journal of Systems and Control";journal;"24686018";"Elsevier B.V.";No;No;;-;16;23;47;730;89;46;1,15;31,74;13,79;0;4;United Kingdom;Western Europe;"Elsevier B.V.";"2017-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Control and Systems Engineering; Management Science and Operations Research; Modeling and Simulation";"Computer Science; Decision Sciences; Engineering; Mathematics"
128;21101076317;"Intelligence-Based Medicine";journal;"26665212";"Elsevier B.V.";Yes;No;;-;15;16;0;707;0;0;0,00;44,19;31,34;2;9;Netherlands;Western Europe;"Elsevier B.V.";"2020, 2022-2025";"Artificial Intelligence; Computer Science Applications; Health Informatics; Medicine (miscellaneous)";"Computer Science; Medicine"
129;21101051831;"Intelligent Systems with Applications";journal;"26673053";"Elsevier B.V.";Yes;No;;-;28;8;9;487;50;9;5,56;60,88;11,11;0;1;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence; Computer Science Applications; Computer Science (miscellaneous); Computer Vision and Pattern Recognition; Signal Processing";"Computer Science"
130;21101200903;"International Journal of Hybrid Intelligent Systems";journal;"18758819, 14485869";"SAGE Publications Ltd";No;No;;-;10;17;18;690;19;18;1,06;40,59;35,00;0;1;Netherlands;Western Europe;"SAGE Publications Ltd";"2019-2024";"Artificial Intelligence; Mathematics (miscellaneous)";"Computer Science; Mathematics"
131;21101049065;"International Journal of Interactive Multimedia and Artificial Intelligence";journal;"19891660";"Universidad Internacional de la Rioja";Yes;Yes;;-;27;41;59;1642;193;55;3,27;40,05;26,14;0;10;Spain;Western Europe;"Universidad Internacional de la Rioja";"2019-2024";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Computer Vision and Pattern Recognition; Signal Processing; Statistics and Probability";"Computer Science; Mathematics"
132;21101044881;"International Journal of Serious Games";journal;"23848766";"Serious Games Society";Yes;Yes;;-;14;28;29;1068;33;24;1,14;38,14;32,00;1;7;Italy;Western Europe;"Serious Games Society";"2019-2024";"Applied Mathematics; Artificial Intelligence; Computer Graphics and Computer-Aided Design; Education; Human-Computer Interaction; Software";"Computer Science; Mathematics; Social Sciences"
133;21101058910;"Internet of Things (The Netherlands)";journal;"25426605";"Elsevier B.V.";No;No;;-;69;137;77;6816;695;75;9,03;49,75;14,17;6;46;Netherlands;Western Europe;"Elsevier B.V.";"2018-2025";"Artificial Intelligence; Computer Science Applications; Computer Science (miscellaneous); Engineering (miscellaneous); Hardware and Architecture; Information Systems; Management of Technology and Innovation; Software";"Business, Management and Accounting; Computer Science; Engineering"
134;21101132923;"Internet Technology Letters";journal;"24761508";"John Wiley and Sons Inc";No;No;;-;25;56;102;821;183;10;1,79;14,66;17,74;1;12;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2018-2025";"Artificial Intelligence; Computer Networks and Communications; Information Systems; Software";"Computer Science"
135;21101252471;"Italian Journal of Computational Linguistics";journal;"24994553";"Accademia University Press";Yes;Yes;;-;4;13;0;424;0;0;0,00;32,62;47,62;0;0;Italy;Western Europe;"Accademia University Press";"2020-2024";"Artificial Intelligence; Computational Theory and Mathematics; Human-Computer Interaction; Linguistics and Language";"Computer Science; Social Sciences"
136;21101081506;"Journal of Financial Data Science";journal;"26403951, 26403943";"With intelligence";No;No;;-;16;35;40;1007;71;39;1,78;28,77;8,82;2;3;United Kingdom;Western Europe;"With intelligence";"2019-2025";"Artificial Intelligence; Business and International Management; Business, Management and Accounting (miscellaneous); Computational Theory and Mathematics; Finance; Information Systems; Information Systems and Management; Strategy and Management";"Business, Management and Accounting; Computer Science; Decision Sciences; Economics, Econometrics and Finance"
137;21101058018;"Journal of Physics: Complexity";journal;"2632072X";"IOP Publishing Ltd.";Yes;No;;-;19;26;0;1229;0;0;0,00;47,27;19,67;0;5;United Kingdom;Western Europe;"IOP Publishing Ltd.";"2020-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Information Systems";"Computer Science"
138;21101109601;"Machine Learning and Knowledge Extraction";journal;"25044990";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;36;35;62;1727;259;60;4,18;49,34;28,45;2;5;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2019-2024";"Artificial Intelligence; Engineering (miscellaneous)";"Computer Science; Engineering"
139;21101039775;"Machine Learning: Science and Technology";journal;"26322153";"Institute of Physics Publishing";Yes;No;;-;41;81;0;4815;0;0;0,00;59,44;12,88;4;5;United Kingdom;Western Europe;"Institute of Physics Publishing";"2020-2025";"Artificial Intelligence; Human-Computer Interaction; Software";"Computer Science"
140;21101054787;"Quantum Machine Intelligence";journal;"25244914, 25244906";"Springer Science and Business Media Deutschland GmbH";No;No;;-;23;16;11;519;34;10;3,09;32,44;32,69;0;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2019-2025";"Applied Mathematics; Artificial Intelligence; Computational Theory and Mathematics; Software; Theoretical Computer Science";"Computer Science; Mathematics"
141;21101060462;"Results in Control and Optimization";journal;"26667207";"Elsevier B.V.";Yes;No;;-;19;4;0;113;0;0;0,00;28,25;27,27;0;1;Netherlands;Western Europe;"Elsevier B.V.";"2020-2025";"Applied Mathematics; Artificial Intelligence; Control and Optimization; Control and Systems Engineering; Modeling and Simulation";"Computer Science; Engineering; Mathematics"
142;21101180711;"Rivista Italiana di Informatica e Diritto";journal;"27047318";"Consiglio Nazionale delle Ricerche";Yes;Yes;;-;4;10;8;391;0;8;0,00;39,10;47,37;0;3;Italy;Western Europe;"Consiglio Nazionale delle Ricerche";"2019-2024";"Artificial Intelligence; Computer Science Applications; Information Systems; Law";"Computer Science; Social Sciences"
143;21101152520;"Robotic Intelligence and Automation";journal;"27546977, 27546969";"Emerald Publishing";No;No;;-;53;87;191;3068;452;188;2,15;35,26;28,81;0;18;United Kingdom;Western Europe;"Emerald Publishing";"2023-2025";"Artificial Intelligence; Computer Science Applications; Control and Systems Engineering; Electrical and Electronic Engineering; Human-Computer Interaction; Industrial and Manufacturing Engineering";"Computer Science; Engineering"
144;21101068929;"Smart Cities";journal;"26246511";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;42;72;44;4678;255;42;5,80;64,97;24,68;13;58;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2018-2024";"Artificial Intelligence; Electrical and Electronic Engineering; Urban Studies";"Computer Science; Engineering; Social Sciences"
