Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
76;21101052354;"Frontiers in Big Data";journal;"2624909X";"Frontiers Media SA";Yes;No;0,659;Q2;33;135;221;6821;909;209;3,53;50,53;33,97;3;31;Switzerland;Western Europe;"Frontiers Media SA";"2018-2025";"Artificial Intelligence (Q2); Computer Science (miscellaneous) (Q2); Information Systems (Q2)";"Computer Science"
77;19900191732;"Argument and Computation";journal;"19462166, 19462174";"SAGE Publications Ltd";Yes;No;0,658;Q2;27;13;44;626;74;41;1,57;48,15;29,63;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2024";"Linguistics and Language (Q1); Artificial Intelligence (Q2); Computational Mathematics (Q2); Computer Science Applications (Q2)";"Computer Science; Mathematics; Social Sciences"
78;21101063730;"IET Smart Cities";journal;"26317680";"John Wiley and Sons Inc";Yes;No;0,649;Q2;19;25;62;850;209;49;3,42;34,00;26,47;3;24;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2019-2025";"Urban Studies (Q1); Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Software (Q2)";"Computer Science; Engineering; Social Sciences"
79;21101024218;"Applied System Innovation";journal;"25715577";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,626;Q2;35;126;191;6889;906;188;5,32;54,67;29,55;2;59;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2018-2024";"Applied Mathematics (Q2); Artificial Intelligence (Q2); Control and Systems Engineering (Q2); Human-Computer Interaction (Q2); Industrial and Manufacturing Engineering (Q2); Information Systems (Q2)";"Computer Science; Engineering; Mathematics"
80;24806;"Neural Processing Letters";journal;"13704621, 1573773X";"Springer Netherlands";No;No;0,615;Q2;72;268;753;11777;2450;748;3,25;43,94;30,37;1;22;Netherlands;Western Europe;"Springer Netherlands";"1994-2025";"Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Software (Q2); Neuroscience (miscellaneous) (Q3)";"Computer Science; Neuroscience"
81;21101023806;"Annals of Data Science";journal;"21985812, 21985804";"Springer Science and Business Media Deutschland GmbH";No;No;0,609;Q2;32;67;115;2288;351;115;2,90;34,15;28,49;0;20;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2014-2025";"Artificial Intelligence (Q2); Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q2); Statistics, Probability and Uncertainty (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences"
82;24185;"Expert Systems";journal;"14680394, 02664720";"Wiley-Blackwell Publishing Ltd";No;No;0,607;Q2;61;267;374;12374;1287;351;3,31;46,34;28,28;4;112;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1984-2025";"Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Control and Systems Engineering (Q2); Theoretical Computer Science (Q2)";"Computer Science; Engineering; Mathematics"
83;23737;"Computational Intelligence";journal;"08247935, 14678640";"Wiley-Blackwell Publishing Ltd";No;No;0,600;Q3;60;85;222;3781;786;216;3,47;44,48;32,16;0;22;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1985-2025";"Computational Mathematics (Q2); Artificial Intelligence (Q3)";"Computer Science; Mathematics"
84;21101049065;"International Journal of Interactive Multimedia and Artificial Intelligence";journal;"19891660";"Universidad Internacional de la Rioja";Yes;Yes;0,580;Q3;27;70;183;2856;651;171;3,53;40,80;24,22;0;9;Spain;Western Europe;"Universidad Internacional de la Rioja";"2019-2024";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Computer Vision and Pattern Recognition (Q2); Signal Processing (Q2); Statistics and Probability (Q2); Artificial Intelligence (Q3)";"Computer Science; Mathematics"
85;28380;"Natural Language Engineering";journal;"14698110, 13513249";"Cambridge University Press";No;No;0,578;Q3;66;28;107;2201;360;101;3,73;78,61;25,00;0;2;United Kingdom;Western Europe;"Cambridge University Press";"1995-2024";"Linguistics and Language (Q1); Software (Q2); Artificial Intelligence (Q3)";"Computer Science; Social Sciences"
86;21101048389;"CCF Transactions on Pervasive Computing and Interaction";journal;"25245228, 2524521X";"Springer Verlag";No;No;0,575;Q3;18;32;75;1393;180;71;2,53;43,53;31,50;0;5;Germany;Western Europe;"Springer Verlag";"2019-2025";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Artificial Intelligence (Q3); Human-Computer Interaction (Q3)";"Computer Science"
87;14500154734;"Evolutionary Intelligence";journal;"18645917, 18645909";"Springer Verlag";No;No;0,572;Q3;44;165;255;7072;1018;248;3,67;42,86;33,52;1;27;Germany;Western Europe;"Springer Verlag";"2008-2025";"Computer Vision and Pattern Recognition (Q2); Mathematics (miscellaneous) (Q2); Artificial Intelligence (Q3); Cognitive Neuroscience (Q3)";"Computer Science; Mathematics; Neuroscience"
88;144749;"International Journal of Advanced Robotic Systems";journal;"17298806";"SAGE Publications Inc.";Yes;No;0,550;Q3;70;68;658;2617;1902;656;2,83;38,49;29,59;0;11;United Kingdom;Western Europe;"SAGE Publications Inc.";"2004-2025";"Computer Science Applications (Q2); Artificial Intelligence (Q3); Software (Q3)";"Computer Science"
89;12795;"Perception";journal;"14684233, 03010066";"SAGE Publications Inc.";No;No;0,546;Q3;106;67;235;2713;356;223;1,58;40,49;50,92;0;1;United Kingdom;Western Europe;"SAGE Publications Inc.";"1972-2025";"Ophthalmology (Q2); Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Sensory Systems (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
90;24357;"Journal of Experimental and Theoretical Artificial Intelligence";journal;"13623079, 0952813X";"Taylor and Francis Ltd.";No;No;0,523;Q3;55;54;146;2908;423;144;3,15;53,85;24,29;0;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2025";"Artificial Intelligence (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics"
91;15435;"Journal of Consciousness Studies";journal;"20512201, 13558250";"Imprint Academic";No;No;0,521;Q3;77;66;234;3081;277;217;0,72;46,68;24,68;0;1;United Kingdom;Western Europe;"Imprint Academic";"1996-2025";"Philosophy (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Psychology (miscellaneous) (Q2); Artificial Intelligence (Q3)";"Agricultural and Biological Sciences; Arts and Humanities; Computer Science; Psychology"
92;21100893766;"Frontiers in ICT";journal;"2297198X";"Frontiers Media SA";Yes;No;0,517;Q3;30;0;20;0;67;18;1,00;0,00;0,00;0;0;Switzerland;Western Europe;"Frontiers Media SA";"2014-2020";"Computer Networks and Communications (Q2); Information Systems (Q2); Artificial Intelligence (Q3); Hardware and Architecture (Q3); Software (Q3)";"Computer Science"
93;12962;"Journal of Intelligent Systems";journal;"03341860, 2191026X";"Walter de Gruyter GmbH";Yes;No;0,516;Q3;35;89;255;2722;797;254;3,13;30,58;32,46;1;11;Germany;Western Europe;"Walter de Gruyter GmbH";"1991-2002, 2004-2025";"Information Systems (Q2); Artificial Intelligence (Q3); Software (Q3)";"Computer Science"
94;12409;"Multidimensional Systems and Signal Processing";journal;"15730824, 09236082";"Springer Netherlands";No;No;0,516;Q3;48;63;238;2458;638;238;2,82;39,02;24,86;1;3;Netherlands;Western Europe;"Springer Netherlands";"1990-2025";"Applied Mathematics (Q2); Computer Science Applications (Q2); Information Systems (Q2); Artificial Intelligence (Q3); Hardware and Architecture (Q3); Signal Processing (Q3); Software (Q3)";"Computer Science; Mathematics"
95;21100210905;"i-Perception";journal;"20416695";"SAGE Publications Ltd";Yes;No;0,506;Q3;42;43;214;2289;348;214;1,88;53,23;39,82;0;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2025";"Ophthalmology (Q2); Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Sensory Systems (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
96;23673;"Applied Artificial Intelligence";journal;"10876545, 08839514";"Taylor and Francis Ltd.";Yes;No;0,492;Q3;70;171;235;8214;750;235;2,82;48,04;28,09;2;43;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Artificial Intelligence (Q3)";"Computer Science"
97;15552;"Microprocessors and Microsystems";journal;"01419331";"Elsevier B.V.";No;No;0,488;Q3;59;192;1032;7675;2936;1029;2,95;39,97;21,47;1;52;Netherlands;Western Europe;"Elsevier B.V.";"1978-2025";"Computer Networks and Communications (Q2); Artificial Intelligence (Q3); Hardware and Architecture (Q3); Software (Q3)";"Computer Science"
98;21101063736;"IFAC Journal of Systems and Control";journal;"24686018";"Elsevier B.V.";No;No;0,486;Q3;16;19;76;621;149;76;2,25;32,68;23,08;0;5;United Kingdom;Western Europe;"Elsevier B.V.";"2017-2025";"Computer Networks and Communications (Q2); Control and Systems Engineering (Q2); Modeling and Simulation (Q2); Artificial Intelligence (Q3); Computer Science Applications (Q3); Management Science and Operations Research (Q3)";"Computer Science; Decision Sciences; Engineering; Mathematics"
99;130113;"Cognitive Processing";journal;"16124782, 16124790";"Springer Verlag";No;No;0,476;Q3;56;51;161;3091;275;155;1,58;60,61;53,14;1;3;Germany;Western Europe;"Springer Verlag";"2005-2025";"Artificial Intelligence (Q3); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3); Medicine (miscellaneous) (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
100;23635;"Adaptive Behavior";journal;"17412633, 10597123";"SAGE Publications Ltd";No;No;0,464;Q3;60;55;129;2284;228;104;1,86;41,53;28,85;1;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1992-2025";"Philosophy (Q1); Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Behavioral Neuroscience (Q4)";"Arts and Humanities; Computer Science; Neuroscience; Psychology"
101;21100821307;"Applied Computational Intelligence and Soft Computing";journal;"16879724, 16879732";"John Wiley and Sons Ltd";Yes;No;0,441;Q3;26;63;46;2603;191;45;4,14;41,32;28,28;1;18;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2016-2024";"Civil and Structural Engineering (Q2); Computational Mechanics (Q2); Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering"
102;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,440;Q3;59;173;416;11764;1103;407;2,64;68,00;32,17;0;86;United Kingdom;Western Europe;"Emerald Publishing";"1972-2025";"Computer Science (miscellaneous) (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
103;24175;"Constraints";journal;"15729354, 13837133";"Springer Netherlands";No;No;0,429;Q3;49;16;27;593;38;25;1,50;37,06;17,50;0;0;Netherlands;Western Europe;"Springer Netherlands";"1996-2024";"Artificial Intelligence (Q3); Computational Theory and Mathematics (Q3); Discrete Mathematics and Combinatorics (Q3); Software (Q3)";"Computer Science; Mathematics"
104;12931;"Cybernetics and Systems";journal;"10876553, 01969722";"Taylor and Francis Ltd.";No;No;0,428;Q3;49;59;122;1811;276;116;2,22;30,69;27,34;0;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1980-2025";"Artificial Intelligence (Q3); Information Systems (Q3); Software (Q3)";"Computer Science"
105;21100900308;"Intelligenza Artificiale";journal;"17248035, 22110097";"SAGE Publications Ltd";No;No;0,427;Q3;9;12;39;529;64;35;1,87;44,08;17,14;0;1;Netherlands;Western Europe;"SAGE Publications Ltd";"2018-2024";"Artificial Intelligence (Q3)";"Computer Science"
106;21100853738;"ROBOMECH Journal";journal;"21974225";"Springer International Publishing AG";Yes;No;0,411;Q3;22;24;85;692;165;85;1,48;28,83;8,54;0;1;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2025";"Mechanical Engineering (Q2); Artificial Intelligence (Q3); Control and Optimization (Q3); Instrumentation (Q3); Modeling and Simulation (Q3)";"Computer Science; Engineering; Mathematics; Physics and Astronomy"
107;23678;"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM";journal;"08900604, 14691760";"Cambridge University Press";No;No;0,408;Q3;62;35;106;2101;271;100;2,46;60,03;19,83;0;6;United Kingdom;Western Europe;"Cambridge University Press";"1987-2025";"Industrial and Manufacturing Engineering (Q2); Artificial Intelligence (Q3)";"Computer Science; Engineering"
108;21100873335;"Journal of Control and Decision";journal;"23307714, 23307706";"Taylor and Francis Ltd.";No;No;0,396;Q3;24;47;79;1491;139;79;1,48;31,72;30,00;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2025";"Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Control and Optimization (Q3); Control and Systems Engineering (Q3); Human-Computer Interaction (Q3); Information Systems (Q3); Signal Processing (Q3)";"Computer Science; Engineering; Mathematics"
109;26138;"Parallel Computing";journal;"01678191";"Elsevier B.V.";No;No;0,392;Q3;72;51;185;1865;272;173;1,57;36,57;17,79;2;7;Netherlands;Western Europe;"Elsevier B.V.";"1984-2025";"Artificial Intelligence (Q3); Computer Graphics and Computer-Aided Design (Q3); Computer Networks and Communications (Q3); Hardware and Architecture (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics"
110;23670;"Annals of Mathematics and Artificial Intelligence";journal;"15737470, 10122443";"Springer Netherlands";No;No;0,383;Q3;61;54;146;1745;212;135;1,32;32,31;16,67;1;6;Netherlands;Western Europe;"Springer Netherlands";"1990-2025";"Applied Mathematics (Q3); Artificial Intelligence (Q3)";"Computer Science; Mathematics"
111;21100466219;"Journal on Data Semantics";journal;"18612040, 18612032";"Springer International Publishing AG";No;No;0,380;Q3;21;0;41;0;96;37;2,39;0,00;0,00;0;0;Switzerland;Western Europe;"Springer International Publishing AG";"2012-2021";"Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Information Systems (Q3)";"Computer Science"
112;11300153726;"Intelligent Data Analysis";journal;"1088467X, 15714128";"SAGE Publications Ltd";No;No;0,375;Q3;55;89;253;3646;410;235;1,41;40,97;30,91;0;6;Netherlands;Western Europe;"SAGE Publications Ltd";"1997-2024";"Artificial Intelligence (Q3); Computer Vision and Pattern Recognition (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics"
113;23917;"Journal of Intelligent and Fuzzy Systems";journal;"18758967, 10641246";"SAGE Publications Ltd";No;No;0,372;Q3;89;893;3995;34496;8363;3974;1,95;38,63;32,17;0;180;Netherlands;Western Europe;"SAGE Publications Ltd";"1993-2024";"Engineering (miscellaneous) (Q2); Artificial Intelligence (Q3); Statistics and Probability (Q3)";"Computer Science; Engineering; Mathematics"
114;21101060462;"Results in Control and Optimization";journal;"26667207";"Elsevier B.V.";Yes;No;0,366;Q3;19;60;39;2620;97;39;2,49;43,67;16,67;0;15;Netherlands;Western Europe;"Elsevier B.V.";"2020-2025";"Applied Mathematics (Q3); Artificial Intelligence (Q3); Control and Optimization (Q3); Control and Systems Engineering (Q3); Modeling and Simulation (Q3)";"Computer Science; Engineering; Mathematics"
115;27190;"Machine Translation";journal;"09226567, 15730573";"Springer Science and Business Media B.V.";No;No;0,345;Q3;36;0;57;0;166;53;2,30;0,00;0,00;0;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1989-2021";"Linguistics and Language (Q1); Artificial Intelligence (Q3); Software (Q3)";"Computer Science; Social Sciences"
116;23617;"AI Communications";journal;"09217126";"SAGE Publications Ltd";No;No;0,343;Q3;46;33;53;2115;68;52;1,13;64,09;20,61;0;1;Netherlands;Western Europe;"SAGE Publications Ltd";"1987-2024";"Artificial Intelligence (Q3)";"Computer Science"
117;21101077110;"Cognitive Computation and Systems";journal;"25177567";"John Wiley and Sons Inc";Yes;No;0,343;Q3;12;36;72;1260;115;69;1,48;35,00;39,37;0;4;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2019-2025";"Artificial Intelligence (Q3); Computer Science Applications (Q3); Computer Vision and Pattern Recognition (Q3); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology"
118;21101044881;"International Journal of Serious Games";journal;"23848766";"Serious Games Society";Yes;Yes;0,312;Q3;14;29;84;1222;145;71;1,60;42,14;41,03;0;4;Italy;Western Europe;"Serious Games Society";"2019-2024";"Applied Mathematics (Q3); Artificial Intelligence (Q3); Computer Graphics and Computer-Aided Design (Q3); Education (Q3); Human-Computer Interaction (Q3); Software (Q3)";"Computer Science; Mathematics; Social Sciences"
119;21100824892;"Law, Innovation and Technology";journal;"1757997X, 17579961";"Taylor and Francis Ltd.";No;No;0,306;Q3;27;18;47;0;122;46;3,13;0,00;38,24;2;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2024";"Law (Q2); Artificial Intelligence (Q3); Biotechnology (Q3); Computer Science Applications (Q3); Computer Science (miscellaneous) (Q3)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
120;24847;"Revue d'Intelligence Artificielle (discontinued)";journal;"19585748, 0992499X";"International Information and Engineering Technology Association";No;No;0,299;Q3;25;116;218;3648;434;218;1,93;31,45;35,51;0;33;France;Western Europe;"International Information and Engineering Technology Association";"1995-2024";"Artificial Intelligence (Q3); Software (Q3)";"Computer Science"
121;19700181256;"Constructivist Foundations";journal;"1782348X";"Vrije Universiteit Brussel";No;No;0,261;Q4;26;90;233;1618;98;232;0,40;17,98;26,51;0;1;Belgium;Western Europe;"Vrije Universiteit Brussel";"2010-2024";"History and Philosophy of Science (Q2); Multidisciplinary (Q2); Philosophy (Q2); Education (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4)";"Arts and Humanities; Computer Science; Multidisciplinary; Neuroscience; Social Sciences"
122;21100826286;"Fuzzy Information and Engineering";journal;"16168658, 16168666";"Tsinghua University Press";Yes;Yes;0,251;Q4;27;27;92;928;117;92;1,16;34,37;30,91;0;0;United Kingdom;Western Europe;"Tsinghua University Press";"2011, 2014-2024";"Control and Systems Engineering (Q3); Industrial and Manufacturing Engineering (Q3); Information Systems (Q3); Logic (Q3); Applied Mathematics (Q4); Artificial Intelligence (Q4); Management Science and Operations Research (Q4); Theoretical Computer Science (Q4)";"Computer Science; Decision Sciences; Engineering; Mathematics"
123;24258;"Inteligencia Artificial";journal;"11373601";"Asociacion Espanola de Inteligencia Artificial";Yes;Yes;0,239;Q4;16;21;61;881;62;61;1,20;41,95;25,45;0;6;Spain;Western Europe;"Asociacion Espanola de Inteligencia Artificial";"2004-2010, 2012-2025";"Artificial Intelligence (Q4); Software (Q4)";"Computer Science"
124;21101019334;"Journal of Business Analytics";journal;"2573234X, 25732358";"Taylor and Francis Ltd.";No;No;0,234;-;12;12;35;688;35;35;0,92;57,33;9,09;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Industrial and Manufacturing Engineering (Q3); Management Information Systems (Q3); Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Engineering"
125;19900193685;"International Journal of Knowledge-Based and Intelligent Engineering Systems";journal;"13272314, 18758827";"SAGE Publications Ltd";No;No;0,221;Q4;25;18;88;817;98;88;1,00;45,39;51,72;0;3;Netherlands;Western Europe;"SAGE Publications Ltd";"2004-2024";"Artificial Intelligence (Q4); Control and Systems Engineering (Q4); Software (Q4)";"Computer Science; Engineering"
126;21100411629;"Web Intelligence";journal;"24056464, 24056456";"SAGE Publications Ltd";No;No;0,218;Q4;26;24;79;711;82;77;0,57;29,63;38,33;0;3;Netherlands;Western Europe;"SAGE Publications Ltd";"2015-2024";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Software (Q4)";"Computer Science"
127;21100211724;"Intelligent Decision Technologies";journal;"18724981, 18758843";"SAGE Publications Ltd";No;No;0,216;Q4;20;60;151;2076;173;145;1,04;34,60;35,25;0;22;Netherlands;Western Europe;"SAGE Publications Ltd";"2007-2024";"Artificial Intelligence (Q4); Computer Vision and Pattern Recognition (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science"
128;21100325719;"International Journal of Mechatronics and Automation";journal;"20451059, 20451067";"Inderscience";No;No;0,180;Q4;17;20;44;516;32;44;0,73;25,80;20,78;0;2;Switzerland;Western Europe;"Inderscience";"2011-2018, 2020-2022";"Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Mechanics (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Industrial and Manufacturing Engineering (Q4)";"Computer Science; Engineering; Mathematics"
129;21100204931;"Sistemi Intelligenti";journal;"11209550, 19738226";"Il Mulino publishing house";No;No;0,171;Q4;9;43;104;1517;40;98;0,33;35,28;38,33;0;5;Italy;Western Europe;"Il Mulino publishing house";"1997-2024";"Linguistics and Language (Q2); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology; Social Sciences"
130;17700155820;"WSEAS Transactions on Systems and Control";journal;"22242856, 19918763";"World Scientific and Engineering Academy and Society";Yes;No;0,170;Q4;22;68;200;1667;151;200;0,91;24,51;23,87;0;22;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2008-2025";"Artificial Intelligence (Q4); Control and Optimization (Q4); Control and Systems Engineering (Q4); Mathematics (miscellaneous) (Q4)";"Computer Science; Engineering; Mathematics"
131;21101079121;"TECHNO Review. International Technology, Science and Society Review / Revista Internacional de Tecnologia, Ciencia y Sociedad (discontinued)";journal;"26959933";"";No;No;0,168;-;5;146;12;5529;7;12;0,58;37,87;56,25;1;49;Spain;Western Europe;"";"2021-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science"
132;6700153285;"International Journal of Mobile Network Design and Innovation";journal;"17442869, 17442850";"Inderscience Enterprises Ltd";No;No;0,113;Q4;12;7;29;124;7;29;0,23;17,71;10,00;0;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005-2007, 2009-2024";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
133;21101042133;"Hellenic Journal of Radiology";journal;"26541629, 25290568";"Zita Medical Management";No;No;0,111;Q4;4;26;91;690;17;80;0,18;26,54;51,72;0;12;Greece;Western Europe;"Zita Medical Management";"2019-2024";"Artificial Intelligence (Q4); Computer Science Applications (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Computer Science; Health Professions; Medicine"
134;21101092539;"Advances in Distributed Computing and Artificial Intelligence Journal";journal;"22552863";"University of Salamanca";Yes;Yes;;-;9;28;37;970;36;37;1,00;34,64;28,95;0;12;Spain;Western Europe;"University of Salamanca";"2019-2024";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Information Systems";"Computer Science"
135;21101174247;"AI (Switzerland)";journal;"26732688";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;27;59;76;2860;362;73;4,76;48,47;19,43;1;14;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2020-2025";"Artificial Intelligence";"Computer Science"
136;21101132912;"Artificial Intelligence in the Life Sciences";journal;"26673185";"Elsevier B.V.";Yes;No;;-;13;19;26;961;86;24;3,31;50,58;28,75;0;1;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence";"Computer Science"
137;21101147569;"Biomimetic Intelligence and Robotics";journal;"26673797, 20970242";"Elsevier B.V.";Yes;No;;-;13;26;5;840;12;4;2,40;32,31;33,70;0;2;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence; Computer Science (miscellaneous); Control and Systems Engineering";"Computer Science; Engineering"
138;21101192774;"Chip";journal;"27722724, 27094723";"Elsevier B.V.";Yes;No;;-;14;24;0;2150;0;0;0,00;89,58;27,86;0;0;Netherlands;Western Europe;"Elsevier B.V.";"2022-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science (miscellaneous); Electrical and Electronic Engineering; Hardware and Architecture";"Computer Science; Engineering"
139;21101144505;"Data and Policy";journal;"26323249";"Cambridge University Press";Yes;No;;-;15;42;52;2128;144;52;2,77;50,67;39,22;13;22;United Kingdom;Western Europe;"Cambridge University Press";"2020-2025";"Artificial Intelligence; Computer Science (miscellaneous); Public Administration; Social Sciences (miscellaneous)";"Computer Science; Social Sciences"
140;21101134735;"Data Science";journal;"24518484, 24518492";"SAGE Publications Ltd";Yes;No;;-;13;20;23;381;83;23;5,29;19,05;27,91;0;2;Netherlands;Western Europe;"SAGE Publications Ltd";"2017, 2019-2024";"Artificial Intelligence; Computational Mathematics; Computer Science (miscellaneous); Information Systems; Modeling and Simulation; Statistics and Probability";"Computer Science; Mathematics"
141;21101215114;"Discover Artificial Intelligence";journal;"27310809";"Springer Nature";Yes;No;;-;15;27;16;1623;34;15;2,13;60,11;24,64;4;0;Switzerland;Western Europe;"Springer Nature";"2021-2025";"Artificial Intelligence; Computer Vision and Pattern Recognition; Human-Computer Interaction; Information Systems";"Computer Science"
142;21101254818;"EAI Endorsed Transactions on AI and Robotics";journal;"27907511";"European Alliance for Innovation";No;No;;-;11;15;0;677;0;0;0,00;45,13;13,79;0;0;Belgium;Western Europe;"European Alliance for Innovation";"2022-2025";"Artificial Intelligence; Computer Science Applications; Computer Science (miscellaneous); Engineering (miscellaneous)";"Computer Science; Engineering"
143;21101199913;"IET Blockchain";journal;"26341573";"John Wiley and Sons Inc";Yes;No;;-;9;7;10;232;5;9;0,50;33,14;21,21;0;0;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2021-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Information Systems";"Computer Science"
144;21101243610;"Intelligent Transportation Infrastructure";journal;"27529991";"Oxford University Press";No;No;;-;6;23;0;1575;0;0;0,00;68,48;34,88;0;0;United Kingdom;Western Europe;"Oxford University Press";"2022-2025";"Artificial Intelligence; Building and Construction; Civil and Structural Engineering; Computer Science Applications; Mathematics (miscellaneous); Transportation";"Computer Science; Engineering; Mathematics; Social Sciences"
145;21101200903;"International Journal of Hybrid Intelligent Systems";journal;"18758819, 14485869";"SAGE Publications Ltd";No;No;;-;10;10;47;604;89;47;2,31;60,40;24,00;0;3;Netherlands;Western Europe;"SAGE Publications Ltd";"2019-2024";"Artificial Intelligence; Mathematics (miscellaneous)";"Computer Science; Mathematics"
146;21101186203;"International Journal of Intelligent Engineering Informatics";journal;"17588715, 17588723";"Inderscience Publishers";No;No;;-;6;24;0;1025;0;0;0,00;42,71;50,00;0;4;United Kingdom;Western Europe;"Inderscience Publishers";"2022-2025";"Artificial Intelligence; Computer Science Applications; Computer Vision and Pattern Recognition; Human-Computer Interaction; Signal Processing; Software";"Computer Science"
147;21101132923;"Internet Technology Letters";journal;"24761508";"John Wiley and Sons Inc";No;No;;-;25;54;199;737;347;99;1,60;13,65;19,30;0;13;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2018-2025";"Artificial Intelligence; Computer Networks and Communications; Information Systems; Software";"Computer Science"
148;21101252471;"Italian Journal of Computational Linguistics";journal;"24994553";"Accademia University Press";Yes;Yes;;-;4;9;24;392;9;21;0,38;43,56;50,00;0;0;Italy;Western Europe;"Accademia University Press";"2020-2024";"Artificial Intelligence; Computational Theory and Mathematics; Human-Computer Interaction; Linguistics and Language";"Computer Science; Social Sciences"
