Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
393;52557;"International Journal of Nursing Education Scholarship";journal;"1548923X, 21945772";"Walter de Gruyter GmbH";No;No;0,488;Q2;45;25;105;994;175;104;1,15;39,76;81,65;0;4;Germany;Western Europe;"Walter de Gruyter GmbH";"2003-2025";"Education (Q2); Nursing (miscellaneous) (Q2)";"Nursing; Social Sciences"
394;11200153573;"London Review of Education";journal;"14748460, 14748479";"UCL Press";Yes;Yes;0,488;Q2;33;40;110;2336;278;103;1,39;58,40;69,81;0;19;United Kingdom;Western Europe;"UCL Press";"2008-2024";"Education (Q2)";"Social Sciences"
395;21100220340;"Revista de Investigacion Educativa";journal;"02124068, 19899106";"University of Murcia";Yes;Yes;0,485;Q2;28;36;92;1497;200;90;2,06;41,58;66,32;0;20;Spain;Western Europe;"University of Murcia";"2012-2025";"Education (Q2)";"Social Sciences"
396;21100898957;"International Journal of Engineering Pedagogy";journal;"21924880";"";Yes;No;0,484;Q2;23;77;184;3697;495;183;2,79;48,01;46,88;0;37;Germany;Western Europe;"";"2018-2025";"Education (Q2); Engineering (miscellaneous) (Q2)";"Engineering; Social Sciences"
397;4700152460;"Language Acquisition";journal;"15327817, 10489223";"Psychology Press Ltd";No;No;0,481;Q2;32;37;55;2879;70;51;1,19;77,81;62,22;0;5;United Kingdom;Western Europe;"Psychology Press Ltd";"1990, 1992-1993, 1995, 2005-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
398;21101044881;"International Journal of Serious Games";journal;"23848766";"Serious Games Society";Yes;Yes;0,480;Q2;14;33;88;1619;215;74;2,20;49,06;35,14;0;8;Italy;Western Europe;"Serious Games Society";"2019-2024";"Applied Mathematics (Q2); Computer Graphics and Computer-Aided Design (Q2); Education (Q2); Artificial Intelligence (Q3); Human-Computer Interaction (Q3); Software (Q3)";"Computer Science; Mathematics; Social Sciences"
399;6200180185;"Infancia y Aprendizaje";journal;"15784126, 02103702";"SAGE Publications Ltd";No;Yes;0,479;Q2;31;0;90;0;163;88;1,67;0,00;0,00;0;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1978-2023";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
400;19400156804;"Qualitative Research Journal";journal;"14480980, 14439883";"Emerald Group Publishing Ltd.";No;No;0,479;Q2;28;102;108;4765;242;107;2,21;46,72;66,83;0;39;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
401;21100886521;"Action in Teacher Education";journal;"21586098, 01626620";"Taylor and Francis Ltd.";No;No;0,478;Q2;33;34;77;1669;93;65;1,00;49,09;70,10;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2)";"Social Sciences"
402;145663;"Language Resources and Evaluation";journal;"1574020X";"Springer Netherlands";No;No;0,477;Q2;65;128;158;7025;666;156;4,08;54,88;36,15;1;14;Netherlands;Western Europe;"Springer Netherlands";"1996-2002, 2005-2025";"Linguistics and Language (Q1); Education (Q2); Library and Information Sciences (Q2)";"Social Sciences"
403;5700154766;"International Journal of Early Years Education";journal;"09669760";"Routledge";No;No;0,476;Q2;42;84;181;4127;332;168;1,80;49,13;77,61;6;30;United Kingdom;Western Europe;"Routledge";"1993-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
404;21101193684;"Journal of Disability Studies in Education";journal;"2588879X, 25888803";"Brill Academic Publishers";Yes;Yes;0,475;Q2;4;9;21;427;42;19;1,31;47,44;50,00;0;1;Netherlands;Western Europe;"Brill Academic Publishers";"2021-2024";"Education (Q2)";"Social Sciences"
405;11300153733;"Management in Education";journal;"17419883, 08920206";"SAGE Publications Ltd";No;No;0,475;Q2;29;47;134;2124;211;96;1,46;45,19;46,91;1;16;United Kingdom;Western Europe;"SAGE Publications Ltd";"1987-2025";"Education (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
406;19700173116;"Journal of Children's Services";journal;"17466660";"Emerald Group Publishing Ltd.";No;No;0,474;Q2;28;20;58;1085;124;57;1,94;54,25;75,86;0;6;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2024";"Law (Q1); Education (Q2); Health (social science) (Q2); Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
407;5800207394;"Child Care in Practice";journal;"13575279";"Taylor and Francis Ltd.";No;No;0,473;Q2;31;70;131;3242;199;119;1,48;46,31;63,24;1;30;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Community and Home Care (Q2); Education (Q2); Health (social science) (Q2); Pediatrics (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental and Educational Psychology (Q3)";"Medicine; Nursing; Psychology; Social Sciences"
408;19700194015;"Religion and Education";journal;"15507394, 19498381";"Taylor and Francis Ltd.";No;No;0,472;Q2;15;23;69;882;90;57;1,09;38,35;60,61;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
409;21100907391;"Australian Journal of Career Development";journal;"22006974";"SAGE Publications Ltd";No;No;0,471;Q2;19;29;74;1616;165;63;1,90;55,72;56,76;0;20;United Kingdom;Western Europe;"SAGE Publications Ltd";"2012-2024";"Education (Q2); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
410;21100904692;"Translation and Translanguaging in Multilingual Contexts";journal;"23521813, 23521805";"John Benjamins Publishing Company";No;No;0,470;Q2;9;22;49;776;117;48;2,32;35,27;90,91;0;2;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
411;5800208186;"Arts and Humanities in Higher Education";journal;"14740222";"SAGE Publications Ltd";No;No;0,467;Q2;35;25;63;1237;122;63;2,09;49,48;80,33;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
412;21101022197;"Nordic Journal of Studies in Educational Policy";journal;"20020317";"Taylor and Francis Ltd.";Yes;Yes;0,467;Q2;22;37;62;2251;122;55;1,86;60,84;68,35;0;24;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Education (Q2)";"Social Sciences"
413;144643;"Learning Organization";journal;"09696474";"Emerald Group Publishing Ltd.";No;No;0,462;Q2;68;80;127;5710;383;113;3,17;71,38;43,03;0;24;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1994-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
414;144658;"Quality Assurance in Education";journal;"09684883";"Emerald Group Publishing Ltd.";No;No;0,462;Q2;62;46;116;2276;317;113;2,46;49,48;46,15;0;23;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1993-2025";"Education (Q2)";"Social Sciences"
415;21100887523;"Marketing Education Review";journal;"10528008, 21539987";"Taylor and Francis Ltd.";No;No;0,460;Q2;17;40;108;2285;286;96;2,31;57,13;56,04;0;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2024";"Education (Q2)";"Social Sciences"
416;21100902965;"Measurement";journal;"15366367, 15366359";"Taylor and Francis Ltd.";No;No;0,460;Q2;23;57;48;2422;50;48;1,13;42,49;34,04;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Applied Mathematics (Q2); Education (Q2); Statistics and Probability (Q3)";"Mathematics; Social Sciences"
417;21100899439;"European Journal of Behavior Analysis";journal;"2377729X";"Taylor and Francis Ltd.";No;No;0,458;Q2;22;12;38;831;49;34;1,52;69,25;66,67;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2000-2025";"Education (Q2); Psychology (miscellaneous) (Q3)";"Psychology; Social Sciences"
418;200147103;"Literacy";journal;"17414350";"Wiley-Blackwell Publishing Ltd";No;No;0,458;Q2;35;40;89;1850;168;78;1,94;46,25;72,64;0;16;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2005-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
419;5700155526;"Research in Education";journal;"00345237";"SAGE Publications Inc.";No;No;0,456;Q2;22;32;66;1653;145;64;1,84;51,66;64,63;0;12;United Kingdom;Western Europe;"SAGE Publications Inc.";"2007-2025";"Education (Q2)";"Social Sciences"
420;21100256106;"Survey Research Methods";journal;"18643361";"European Survey Research Association";Yes;Yes;0,455;Q2;42;17;68;1163;93;68;1,38;68,41;37,25;0;3;United Kingdom;Western Europe;"European Survey Research Association";"2007-2024";"Education (Q2)";"Social Sciences"
421;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,454;Q2;28;45;106;1858;191;92;1,79;41,29;49,38;0;9;United Kingdom;Western Europe;"Emerald Publishing";"2016-2025";"Education (Q2); Information Systems (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
422;6000159314;"International Journal of Education Through Art";journal;"17435234, 2040090X";"Intellect Ltd.";No;No;0,454;Q2;12;29;83;784;90;75;1,04;27,03;70,83;0;6;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2024";"Arts and Humanities (miscellaneous) (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
423;5800179629;"Journal of Criminal Justice Education";journal;"10511253, 17459117";"Taylor and Francis Ltd.";No;No;0,452;Q2;37;84;104;3770;154;100;1,46;44,88;54,88;0;20;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-1995, 2005-2025";"Law (Q1); Education (Q2)";"Social Sciences"
424;21100897002;"Education Research International";journal;"20904010, 20904002";"John Wiley and Sons Ltd";Yes;No;0,448;Q2;24;13;401;683;970;401;2,13;52,54;21,88;0;7;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2018-2024";"Education (Q2)";"Social Sciences"
425;19900191760;"Journal of Peace Education";journal;"17400201, 1740021X";"Routledge";No;No;0,448;Q2;21;26;54;1668;91;52;1,73;64,15;61,36;0;15;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q2); Political Science and International Relations (Q2); Sociology and Political Science (Q2)";"Social Sciences"
426;17800156738;"Organization Management Journal";journal;"15416518, 27538567";"Emerald Publishing";Yes;Yes;0,448;Q2;25;15;45;424;102;38;2,47;28,27;51,72;0;5;United Kingdom;Western Europe;"Emerald Publishing";"2005, 2009-2025";"Business and International Management (Q2); Education (Q2); Strategy and Management (Q2); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
427;21100205991;"Journal of Mental Health Training, Education and Practice";journal;"20428707, 17556228";"Emerald Group Publishing Ltd.";No;No;0,444;Q2;23;25;112;1102;180;111;1,51;44,08;58,62;0;6;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2025";"Education (Q2); Health (social science) (Q2); Health Policy (Q3); Organizational Behavior and Human Resource Management (Q3); Psychiatry and Mental Health (Q3)";"Business, Management and Accounting; Medicine; Social Sciences"
428;21100897521;"Tejuelo. Didactica de la Lengua y la Literatura. Educacion";journal;"19888430";"Universidad de Extremadura";Yes;Yes;0,441;Q2;8;14;78;712;75;77;0,96;50,86;40,91;0;3;Spain;Western Europe;"Universidad de Extremadura";"2018-2025";"Linguistics and Language (Q1); Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
429;19700190347;"Canadian Journal of Science, Mathematics and Technology Education";journal;"19424051, 14926156";"Springer Nature";No;No;0,440;Q2;34;25;178;703;219;136;1,08;28,12;61,76;0;2;Switzerland;Western Europe;"Springer Nature";"2001-2025";"Education (Q2)";"Social Sciences"
430;29852;"Journal of Accounting Education";journal;"07485751";"Elsevier B.V.";No;No;0,437;Q2;47;24;73;1179;209;72;2,32;49,13;39,68;0;9;United Kingdom;Western Europe;"Elsevier B.V.";"1983-2025";"Education (Q2); Accounting (Q3)";"Business, Management and Accounting; Social Sciences"
431;21100836847;"Preventing School Failure";journal;"1045988X, 19404387";"Taylor and Francis Ltd.";No;No;0,437;Q2;23;52;100;2626;148;99;1,14;50,50;67,86;0;30;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996, 2014-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
432;21100899523;"International Journal of Aerospace Psychology";journal;"24721832, 24721840";"Taylor and Francis Ltd.";No;No;0,436;Q2;54;16;56;882;116;51;2,09;55,13;24,44;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2025";"Aerospace Engineering (Q2); Education (Q2); Applied Psychology (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering; Psychology; Social Sciences"
433;21100834920;"Journal of Education for Business";journal;"08832323, 19403356";"Taylor and Francis Ltd.";No;No;0,436;Q2;60;46;189;1749;414;189;2,20;38,02;42,20;0;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Social Sciences"
434;21101059012;"Chemistry Teacher International";journal;"25693263";"Walter de Gruyter GmbH";Yes;No;0,435;Q2;13;63;128;2269;325;126;1,81;36,02;44,67;0;29;Germany;Western Europe;"Walter de Gruyter GmbH";"2019-2025";"Chemistry (miscellaneous) (Q2); Education (Q2)";"Chemistry; Social Sciences"
435;6000152860;"Studies in Art Education";journal;"23258039, 00393541";"Taylor and Francis Ltd.";No;No;0,434;Q2;18;37;92;1467;89;67;0,86;39,65;65,22;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2024";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
436;24418;"Journal of Geoscience Education";journal;"10899995";"Taylor and Francis Ltd.";No;No;0,433;Q2;46;62;112;3891;230;88;2,18;62,76;62,98;0;28;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Earth and Planetary Sciences (miscellaneous) (Q2); Education (Q2)";"Earth and Planetary Sciences; Social Sciences"
437;85257;"Studies in Philosophy and Education";journal;"00393746";"Springer Netherlands";No;No;0,432;Q2;41;48;121;1774;151;101;1,10;36,96;41,38;0;6;Netherlands;Western Europe;"Springer Netherlands";"1960-1970, 1972-1976, 1979, 1990-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
438;21100854982;"Journal of Experiential Education";journal;"10538259, 2169009X";"SAGE Publications Ltd";No;No;0,428;Q2;48;67;85;3047;172;73;1,61;45,48;53,37;1;31;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Education (Q2)";"Social Sciences"
439;15913;"Zeitschrift fur Entwicklungspsychologie und Padagogische Psychologie";journal;"00498637, 21906262";"Hogrefe Publishing";No;No;0,423;Q2;28;16;43;956;59;39;1,12;59,75;65,85;0;5;Germany;Western Europe;"Hogrefe Publishing";"1982, 1996-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
440;21100901844;"Journal of Outdoor and Environmental Education";journal;"22063110, 2522879X";"Springer International Publishing";No;No;0,422;Q2;19;47;60;2890;143;58;1,93;61,49;59,85;0;24;Switzerland;Western Europe;"Springer International Publishing";"2016-2025";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions; Social Sciences"
441;145077;"Children's Literature in Education";journal;"00456713";"Springer Netherlands";No;No;0,421;Q2;25;67;110;2971;118;106;0,94;44,34;65,96;0;16;Netherlands;Western Europe;"Springer Netherlands";"1970-2002, 2005-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
442;21100898825;"Aloma";journal;"23399694, 11383194";"Facultat de Psicologia, Ciencies de l'Educacio i de l'Esport Blanquerna";Yes;No;0,420;Q2;10;13;49;639;71;49;1,33;49,15;52,38;0;3;Spain;Western Europe;"Facultat de Psicologia, Ciencies de l'Educacio i de l'Esport Blanquerna";"2018-2024";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Computer Networks and Communications (Q3); Psychology (miscellaneous) (Q3)";"Computer Science; Health Professions; Psychology; Social Sciences"
443;21100901775;"BMJ Simulation and Technology Enhanced Learning";journal;"20566697";"BMJ Publishing Group";No;No;0,420;Q2;20;0;135;0;207;117;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"BMJ Publishing Group";"2015-2021";"Education (Q2); Health Informatics (Q3); Modeling and Simulation (Q3)";"Mathematics; Medicine; Social Sciences"
444;26168;"Computers and Composition";journal;"87554615";"Elsevier Ltd";No;No;0,420;Q2;46;40;86;1880;159;76;1,58;47,00;54,05;0;5;United Kingdom;Western Europe;"Elsevier Ltd";"1983-2025";"Linguistics and Language (Q1); Computer Science (miscellaneous) (Q2); Education (Q2)";"Computer Science; Social Sciences"
445;21100932443;"Journal of Immersion and Content-Based Language Education";journal;"22128433, 22128441";"John Benjamins Publishing Company";No;No;0,420;Q2;10;23;44;1292;74;39;1,50;56,17;65,45;0;4;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
446;21101145466;"International Journal of Educational Research and Innovation";journal;"23864303";"Universidad Pablo de Olavide";Yes;Yes;0,419;Q2;16;18;108;848;178;108;1,46;47,11;37,93;0;5;Spain;Western Europe;"Universidad Pablo de Olavide";"2019-2024";"Education (Q2)";"Social Sciences"
447;21100898103;"RAUSP Management Journal";journal;"25310488";"Emerald Group Publishing Ltd.";Yes;Yes;0,417;Q2;20;27;78;1370;195;63;2,51;50,74;40,74;0;16;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Social Sciences"
448;22015;"Child Language Teaching and Therapy";journal;"02656590, 14770865";"SAGE Publications Ltd";No;No;0,415;Q2;44;19;54;1029;79;53;1,21;54,16;89,74;0;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2025";"Linguistics and Language (Q1); Education (Q2); Speech and Hearing (Q2); Clinical Psychology (Q3); Developmental and Educational Psychology (Q3)";"Health Professions; Psychology; Social Sciences"
449;24827;"Journal of Philosophy of Education";journal;"14679752, 03098249";"Oxford University Press";No;No;0,412;Q2;51;62;246;2630;266;228;0,84;42,42;48,10;0;13;United Kingdom;Western Europe;"Oxford University Press";"1967-2025";"History (Q1); Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
450;7000153220;"Research in Post-Compulsory Education";journal;"13596748, 17475112";"Routledge";No;No;0,407;Q2;26;32;93;1699;139;92;1,15;53,09;56,67;0;15;United Kingdom;Western Europe;"Routledge";"1996-2024";"Education (Q2)";"Social Sciences"
451;19700173246;"Academia Revista Latinoamericana de Administracion";journal;"10128255, 20565127";"Emerald Group Publishing Ltd.";No;No;0,405;Q2;24;38;89;2188;218;89;1,95;57,58;34,26;0;25;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2025";"Economics, Econometrics and Finance (miscellaneous) (Q2); Education (Q2); Public Administration (Q2); Business and International Management (Q3); Management Science and Operations Research (Q3); Organizational Behavior and Human Resource Management (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Social Sciences"
452;21100935002;"Revista Espanola de Educacion Comparada";journal;"11378654, 21745382";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,405;Q2;10;46;126;2079;170;125;1,04;45,20;64,29;1;29;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2019-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
453;21101083580;"Language Teaching for Young Learners";journal;"2589207X, 25892053";"John Benjamins Publishing Company";No;No;0,404;Q2;11;17;40;732;58;35;1,32;43,06;71,43;0;2;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
454;21101041947;"Triple Helix";journal;"21971927";"Brill Academic Publishers";Yes;No;0,404;Q2;17;16;44;731;106;40;2,89;45,69;48,15;0;10;Netherlands;Western Europe;"Brill Academic Publishers";"2014-2024";"Business, Management and Accounting (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Education (Q2); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
455;21100777750;"International Journal of Emotional Education";journal;"20737629";"University of Malta";Yes;Yes;0,403;Q2;17;22;47;851;71;45;1,43;38,68;77,42;0;3;Malta;Western Europe;"University of Malta";"2016-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
456;21101227929;"Nordic Journal of Media Studies";journal;"2003184X";"Walter de Gruyter";Yes;Yes;0,403;Q2;8;11;29;561;61;28;1,56;51,00;75,00;0;9;Germany;Western Europe;"Walter de Gruyter";"2019-2024";"Communication (Q2); Education (Q2); Media Technology (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2); Computer Networks and Communications (Q3); Global and Planetary Change (Q3)";"Computer Science; Engineering; Environmental Science; Social Sciences"
457;21100920046;"LUMAT";journal;"23237112";"University of Helsinki";Yes;Yes;0,400;Q2;10;16;90;462;104;88;0,74;28,88;58,97;0;5;Finland;Western Europe;"University of Helsinki";"2016-2024";"Education (Q2)";"Social Sciences"
458;21100217634;"Journal of Empirical Legal Studies";journal;"17401453, 17401461";"Wiley-Blackwell Publishing Ltd";No;No;0,397;Q2;36;26;87;1669;117;85;1,44;64,19;30,51;0;9;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2011-2025";"Education (Q2); Law (Q2)";"Social Sciences"
459;21100897215;"Revista de Educacion a Distancia";journal;"15787680";"Universidad de Murcia";Yes;Yes;0,395;Q2;18;25;120;1510;230;120;1,65;60,40;37,21;0;15;Spain;Western Europe;"Universidad de Murcia";"2018-2025";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
460;5700164234;"Theory and Research in Education";journal;"17413192, 14778785";"SAGE Publications Ltd";No;No;0,394;Q2;41;24;65;1054;101;62;1,35;43,92;30,56;0;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2025";"Education (Q2)";"Social Sciences"
461;21101275454;"Update: Applications of Research in Music Education";journal;"19450109, 87551233";"SAGE Publications Inc.";No;No;0,394;Q2;5;55;52;2240;55;47;1,00;40,73;60,29;1;15;United Kingdom;Western Europe;"SAGE Publications Inc.";"2021";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
462;21100384282;"Journal for Multicultural Education";journal;"20535368, 2053535X";"Emerald Group Publishing Ltd.";No;No;0,393;Q2;20;42;106;2000;180;102;1,74;47,62;63,44;0;15;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2014-2025";"Cultural Studies (Q1); Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
463;21101077107;"Continuity in Education";journal;"26319179";"Ubiquity Press";Yes;Yes;0,392;Q2;8;11;25;447;46;25;1,50;40,64;79,17;0;8;United Kingdom;Western Europe;"Ubiquity Press";"2020-2024";"Education (Q2); Developmental and Educational Psychology (Q3); Physiology (medical) (Q3); Social Psychology (Q3)";"Medicine; Psychology; Social Sciences"
464;21100238613;"Digital Education Review";journal;"20139144";"Universitat de Barcelona";Yes;Yes;0,392;Q2;26;24;87;1010;161;85;1,54;42,08;62,00;0;2;Spain;Western Europe;"Universitat de Barcelona";"2010-2025";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
465;21100450131;"Journal of Technology and Science Education";journal;"20145349, 20136374";"OmniaScience";Yes;No;0,392;Q2;23;67;144;3225;392;143;2,67;48,13;50,54;0;28;Spain;Western Europe;"OmniaScience";"2014-2025";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
466;21100897170;"Power and Education";journal;"17577438";"SAGE Publications Ltd";Yes;No;0,392;Q2;22;48;62;2267;90;61;1,36;47,23;54,65;2;23;United Kingdom;Western Europe;"SAGE Publications Ltd";"2009-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
467;21100894548;"Global Studies of Childhood";journal;"20436106";"SAGE Publications Ltd";No;No;0,391;Q2;20;52;84;2343;115;72;1,30;45,06;75,47;0;21;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2025";"Demography (Q2); Development (Q2); Education (Q2); Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
468;100147339;"British Journal of Special Education";journal;"14678578, 09523383";"Wiley-Blackwell Publishing Ltd";No;No;0,389;Q2;45;56;105;2145;145;78;1,43;38,30;70,43;1;27;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1974-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
469;21101142417;"Journal of Social and Economic Development";journal;"21996873, 09725792";"Springer";No;No;0,388;Q2;14;135;135;6969;256;131;1,70;51,62;31,75;0;115;Germany;Western Europe;"Springer";"2017-2025";"Economics, Econometrics and Finance (miscellaneous) (Q2); Education (Q2); Social Sciences (miscellaneous) (Q2)";"Economics, Econometrics and Finance; Social Sciences"
470;19600157915;"Journal of Applied Security Research";journal;"19361629, 19361610";"Routledge";No;No;0,387;Q2;21;34;101;1680;224;100;2,08;49,41;32,89;0;11;United Kingdom;Western Europe;"Routledge";"2008-2025";"Education (Q2); Law (Q2); Safety Research (Q2); Safety, Risk, Reliability and Quality (Q2)";"Engineering; Social Sciences"
471;19700187610;"Pedagogies";journal;"15544818, 1554480X";"Taylor and Francis Ltd.";No;No;0,386;Q2;22;65;81;3342;133;79;1,45;51,42;56,41;0;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q2)";"Social Sciences"
472;144811;"International Journal of Construction Education and Research";journal;"15578771, 15503984";"Routledge";No;No;0,385;Q2;29;48;77;2646;179;66;1,94;55,13;31,15;0;17;United Kingdom;Western Europe;"Routledge";"2004, 2006-2025";"Building and Construction (Q2); Education (Q2)";"Engineering; Social Sciences"
473;15033;"Deafness and Education International";journal;"14643154, 1557069X";"Maney Publishing";No;No;0,382;Q2;29;26;59;1084;95;47;1,10;41,69;71,11;0;16;United Kingdom;Western Europe;"Maney Publishing";"1999-2025";"Education (Q2); Speech and Hearing (Q3)";"Health Professions; Social Sciences"
474;6300153130;"Education, Citizenship and Social Justice";journal;"17461987, 17461979";"SAGE Publications Ltd";No;No;0,382;Q2;33;66;73;4121;116;72;1,61;62,44;64,79;2;45;United Kingdom;Western Europe;"SAGE Publications Ltd";"2006-2025";"Education (Q2)";"Social Sciences"
475;21101039812;"European Journal of Science and Mathematics Education";journal;"2301251X";"Bastas";No;No;0,382;Q2;9;27;99;1279;152;99;1,48;47,37;50,00;0;3;Cyprus;Western Europe;"Bastas";"2019-2025";"Education (Q2)";"Social Sciences"
476;21101066040;"Asia-Pacific Science Education";journal;"23641177";"Brill Academic Publishers";Yes;No;0,381;Q3;14;16;55;804;71;50;0,74;50,25;52,63;0;6;Netherlands;Western Europe;"Brill Academic Publishers";"2015-2024";"Education (Q3)";"Social Sciences"
