Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
77;14500154734;"Evolutionary Intelligence";journal;"18645917, 18645909";"Springer Verlag";No;No;0,541;Q3;44;150;116;5782;459;111;3,80;38,55;26,81;1;15;Germany;Western Europe;"Springer Verlag";"2008-2025";"Computer Vision and Pattern Recognition (Q2); Mathematics (miscellaneous) (Q2); Artificial Intelligence (Q3); Cognitive Neuroscience (Q3)";"Computer Science; Mathematics; Neuroscience"
78;15552;"Microprocessors and Microsystems";journal;"01419331";"Elsevier B.V.";No;No;0,538;Q3;59;574;580;14012;1782;576;3,25;24,41;34,31;2;174;Netherlands;Western Europe;"Elsevier B.V.";"1978-2025";"Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Artificial Intelligence (Q3); Software (Q3)";"Computer Science"
79;21101019334;"Journal of Business Analytics";journal;"2573234X, 25732358";"Taylor and Francis Ltd.";No;No;0,525;-;12;13;33;697;73;32;0,45;53,62;18,75;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Industrial and Manufacturing Engineering (Q2); Information Systems (Q2); Management Information Systems (Q2)";"Business, Management and Accounting; Computer Science; Engineering"
80;21101017498;"Journal of Healthcare Informatics Research";journal;"2509498X";"Springer International Publishing";No;No;0,519;Q3;22;25;64;1396;212;59;3,67;55,84;33,94;4;12;Switzerland;Western Europe;"Springer International Publishing";"2017-2025";"Computer Science Applications (Q2); Information Systems (Q2); Artificial Intelligence (Q3); Health Informatics (Q3)";"Computer Science; Medicine"
81;28380;"Natural Language Engineering";journal;"14698110, 13513249";"Cambridge University Press";No;No;0,519;Q3;66;33;110;1646;248;103;2,50;49,88;28,85;0;2;United Kingdom;Western Europe;"Cambridge University Press";"1995-2024";"Linguistics and Language (Q1); Artificial Intelligence (Q3); Software (Q3)";"Computer Science; Social Sciences"
82;24357;"Journal of Experimental and Theoretical Artificial Intelligence";journal;"13623079, 0952813X";"Taylor and Francis Ltd.";No;No;0,507;Q3;55;44;158;2130;413;154;2,75;48,41;28,68;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2025";"Artificial Intelligence (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics"
83;23673;"Applied Artificial Intelligence";journal;"10876545, 08839514";"Taylor and Francis Ltd.";Yes;No;0,506;Q3;70;112;175;4463;492;175;2,94;39,85;26,51;2;31;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Artificial Intelligence (Q3)";"Computer Science"
84;21100893766;"Frontiers in ICT";journal;"2297198X";"Frontiers Media SA";Yes;No;0,487;Q3;30;0;52;0;196;49;4,25;0,00;0,00;0;0;Switzerland;Western Europe;"Frontiers Media SA";"2014-2020";"Computer Networks and Communications (Q2); Information Systems (Q2); Artificial Intelligence (Q3); Hardware and Architecture (Q3); Software (Q3)";"Computer Science"
85;130113;"Cognitive Processing";journal;"16124782, 16124790";"Springer Verlag";No;No;0,462;Q3;56;61;154;3458;251;147;1,48;56,69;55,38;3;3;Germany;Western Europe;"Springer Verlag";"2005-2025";"Artificial Intelligence (Q3); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3); Medicine (miscellaneous) (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
86;12795;"Perception";journal;"14684233, 03010066";"SAGE Publications Inc.";No;No;0,458;Q3;106;72;248;2860;330;234;1,33;39,72;42,86;1;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"1972-2025";"Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Ophthalmology (Q3); Sensory Systems (Q4)";"Computer Science; Medicine; Neuroscience; Psychology"
87;23617;"AI Communications";journal;"09217126";"SAGE Publications Ltd";No;No;0,456;Q3;46;18;66;837;79;64;1,43;46,50;35,29;0;7;Netherlands;Western Europe;"SAGE Publications Ltd";"1987-2024";"Artificial Intelligence (Q3)";"Computer Science"
88;15435;"Journal of Consciousness Studies";journal;"20512201, 13558250";"Imprint Academic";No;No;0,453;Q3;77;76;229;3301;261;213;0,99;43,43;25,00;0;0;United Kingdom;Western Europe;"Imprint Academic";"1996-2025";"Philosophy (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Psychology (miscellaneous) (Q2); Artificial Intelligence (Q3)";"Agricultural and Biological Sciences; Arts and Humanities; Computer Science; Psychology"
89;12409;"Multidimensional Systems and Signal Processing";journal;"15730824, 09236082";"Springer Netherlands";No;No;0,452;Q3;48;60;275;2198;571;274;2,35;36,63;25,68;0;5;Netherlands;Western Europe;"Springer Netherlands";"1990-2025";"Applied Mathematics (Q3); Artificial Intelligence (Q3); Computer Science Applications (Q3); Hardware and Architecture (Q3); Information Systems (Q3); Signal Processing (Q3); Software (Q3)";"Computer Science; Mathematics"
90;21100210905;"i-Perception";journal;"20416695";"SAGE Publications Ltd";Yes;No;0,451;Q3;42;75;224;4575;296;223;1,27;61,00;36,55;3;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2025";"Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Ophthalmology (Q3); Sensory Systems (Q4)";"Computer Science; Medicine; Neuroscience; Psychology"
91;23678;"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM";journal;"08900604, 14691760";"Cambridge University Press";No;No;0,440;Q3;62;29;112;1560;215;107;2,04;53,79;22,73;0;7;United Kingdom;Western Europe;"Cambridge University Press";"1987-2025";"Industrial and Manufacturing Engineering (Q2); Artificial Intelligence (Q3)";"Computer Science; Engineering"
92;27190;"Machine Translation";journal;"09226567, 15730573";"Springer Science and Business Media B.V.";No;No;0,438;Q3;36;31;46;1278;114;42;2,77;41,23;35,29;0;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1989-2021";"Linguistics and Language (Q1); Artificial Intelligence (Q3); Software (Q3)";"Computer Science; Social Sciences"
93;21100466219;"Journal on Data Semantics";journal;"18612040, 18612032";"Springer International Publishing AG";No;No;0,434;Q3;21;19;35;708;69;32;1,50;37,26;16,98;1;1;Switzerland;Western Europe;"Springer International Publishing AG";"2012-2021";"Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Information Systems (Q3)";"Computer Science"
94;21100824892;"Law, Innovation and Technology";journal;"1757997X, 17579961";"Taylor and Francis Ltd.";No;No;0,433;Q3;27;20;39;0;119;38;1,81;0,00;33,33;6;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2024";"Law (Q1); Computer Science (miscellaneous) (Q2); Artificial Intelligence (Q3); Biotechnology (Q3); Computer Science Applications (Q3)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
95;21101048389;"CCF Transactions on Pervasive Computing and Interaction";journal;"25245228, 2524521X";"Springer Verlag";No;No;0,429;Q3;18;29;46;1286;100;44;2,17;44,34;36,97;2;5;Germany;Western Europe;"Springer Verlag";"2019-2025";"Artificial Intelligence (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Human-Computer Interaction (Q3)";"Computer Science"
96;23670;"Annals of Mathematics and Artificial Intelligence";journal;"15737470, 10122443";"Springer Netherlands";No;No;0,420;Q3;61;50;133;1784;187;122;1,39;35,68;24,41;0;1;Netherlands;Western Europe;"Springer Netherlands";"1990-2025";"Applied Mathematics (Q3); Artificial Intelligence (Q3)";"Computer Science; Mathematics"
97;21100803572;"Systems Science and Control Engineering";journal;"21642583";"Taylor and Francis Ltd.";Yes;No;0,417;Q3;38;104;236;3239;533;234;2,86;31,14;32,75;1;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2025";"Artificial Intelligence (Q3); Control and Optimization (Q3); Control and Systems Engineering (Q3)";"Computer Science; Engineering; Mathematics"
98;23635;"Adaptive Behavior";journal;"17412633, 10597123";"SAGE Publications Ltd";No;No;0,416;Q3;60;44;110;2563;173;85;1,54;58,25;14,14;1;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1992-2025";"Philosophy (Q1); Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Behavioral Neuroscience (Q4)";"Arts and Humanities; Computer Science; Neuroscience; Psychology"
99;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,409;Q3;59;104;417;6802;916;410;2,10;65,40;38,79;0;39;United Kingdom;Western Europe;"Emerald Publishing";"1972-2025";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
100;12962;"Journal of Intelligent Systems";journal;"03341860, 2191026X";"Walter de Gruyter GmbH";Yes;No;0,398;Q3;35;90;210;3203;441;209;2,19;35,59;27,31;1;13;Germany;Western Europe;"Walter de Gruyter GmbH";"1991-2002, 2004-2025";"Artificial Intelligence (Q3); Information Systems (Q3); Software (Q3)";"Computer Science"
101;21100900308;"Intelligenza Artificiale";journal;"17248035, 22110097";"SAGE Publications Ltd";No;No;0,394;Q3;9;7;50;309;51;43;1,28;44,14;16,67;0;2;Netherlands;Western Europe;"SAGE Publications Ltd";"2018-2024";"Artificial Intelligence (Q3)";"Computer Science"
102;21100790723;"Computability";journal;"22113576, 22113568";"SAGE Publications Ltd";No;No;0,389;Q3;13;19;57;533;42;54;0,82;28,05;23,33;0;0;Netherlands;Western Europe;"SAGE Publications Ltd";"2012-2024";"Artificial Intelligence (Q3); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics"
103;23917;"Journal of Intelligent and Fuzzy Systems";journal;"18758967, 10641246";"SAGE Publications Ltd";No;No;0,386;Q3;89;1486;3439;51856;6796;3421;1,96;34,90;35,41;0;291;Netherlands;Western Europe;"SAGE Publications Ltd";"1993-2024";"Engineering (miscellaneous) (Q2); Artificial Intelligence (Q3); Statistics and Probability (Q3)";"Computer Science; Engineering; Mathematics"
104;26138;"Parallel Computing";journal;"01678191";"Elsevier B.V.";No;No;0,360;Q3;72;55;198;1972;246;183;1,22;35,85;20,37;1;1;Netherlands;Western Europe;"Elsevier B.V.";"1984-2025";"Artificial Intelligence (Q3); Computer Graphics and Computer-Aided Design (Q3); Computer Networks and Communications (Q3); Hardware and Architecture (Q3); Software (Q3); Theoretical Computer Science (Q4)";"Computer Science; Mathematics"
105;21101024218;"Applied System Innovation";journal;"25715577";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,358;Q3;35;100;142;4997;386;139;2,89;49,97;25,60;4;53;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2018-2024";"Industrial and Manufacturing Engineering (Q2); Applied Mathematics (Q3); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Human-Computer Interaction (Q3); Information Systems (Q3)";"Computer Science; Engineering; Mathematics"
106;11300153726;"Intelligent Data Analysis";journal;"1088467X, 15714128";"SAGE Publications Ltd";No;No;0,357;Q3;55;74;254;2867;321;234;1,29;38,74;27,78;0;6;Netherlands;Western Europe;"SAGE Publications Ltd";"1997-2024";"Artificial Intelligence (Q3); Computer Vision and Pattern Recognition (Q3); Theoretical Computer Science (Q4)";"Computer Science; Mathematics"
107;21100826286;"Fuzzy Information and Engineering";journal;"16168658, 16168666";"Tsinghua University Press";Yes;Yes;0,312;Q3;27;31;92;993;119;92;0,74;32,03;20,29;0;2;United Kingdom;Western Europe;"Tsinghua University Press";"2011, 2014-2024";"Applied Mathematics (Q3); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Industrial and Manufacturing Engineering (Q3); Information Systems (Q3); Logic (Q3); Management Science and Operations Research (Q3); Theoretical Computer Science (Q4)";"Computer Science; Decision Sciences; Engineering; Mathematics"
108;19900193685;"International Journal of Knowledge-Based and Intelligent Engineering Systems";journal;"13272314, 18758827";"SAGE Publications Ltd";No;No;0,271;Q4;25;41;69;1414;101;69;0,87;34,49;34,92;0;8;Netherlands;Western Europe;"SAGE Publications Ltd";"2004-2024";"Control and Systems Engineering (Q3); Artificial Intelligence (Q4); Software (Q4)";"Computer Science; Engineering"
109;19700181256;"Constructivist Foundations";journal;"1782348X";"Vrije Universiteit Brussel";No;No;0,266;Q4;26;92;229;1679;93;178;0,43;18,25;31,96;0;2;Belgium;Western Europe;"Vrije Universiteit Brussel";"2010-2024";"History and Philosophy of Science (Q2); Multidisciplinary (Q2); Philosophy (Q2); Education (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4)";"Arts and Humanities; Computer Science; Multidisciplinary; Neuroscience; Social Sciences"
110;24258;"Inteligencia Artificial";journal;"11373601";"Asociacion Espanola de Inteligencia Artificial";Yes;Yes;0,247;Q4;16;20;60;690;54;60;0,90;34,50;14,00;0;5;Spain;Western Europe;"Asociacion Espanola de Inteligencia Artificial";"2004-2010, 2012-2025";"Artificial Intelligence (Q4); Software (Q4)";"Computer Science"
111;21100411629;"Web Intelligence";journal;"24056464, 24056456";"SAGE Publications Ltd";No;No;0,245;Q4;26;24;80;711;74;74;1,00;29,63;36,54;0;0;Netherlands;Western Europe;"SAGE Publications Ltd";"2015-2024";"Computer Networks and Communications (Q3); Artificial Intelligence (Q4); Software (Q4)";"Computer Science"
112;21100211724;"Intelligent Decision Technologies";journal;"18724981, 18758843";"SAGE Publications Ltd";No;No;0,243;Q4;20;62;119;2250;120;115;0,85;36,29;32,50;0;15;Netherlands;Western Europe;"SAGE Publications Ltd";"2007-2024";"Computer Vision and Pattern Recognition (Q3); Artificial Intelligence (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science"
113;24847;"Revue d'Intelligence Artificielle (discontinued)";journal;"19585748, 0992499X";"International Information and Engineering Technology Association";No;No;0,235;Q4;25;64;193;1803;285;189;1,81;28,17;33,54;0;16;France;Western Europe;"International Information and Engineering Technology Association";"1995-2024";"Artificial Intelligence (Q4); Software (Q4)";"Computer Science"
114;21101044881;"International Journal of Serious Games";journal;"23848766";"Serious Games Society";Yes;Yes;0,195;Q4;14;27;57;1193;66;48;1,16;44,19;35,14;0;5;Italy;Western Europe;"Serious Games Society";"2019-2024";"Applied Mathematics (Q4); Artificial Intelligence (Q4); Computer Graphics and Computer-Aided Design (Q4); Education (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science; Mathematics; Social Sciences"
115;21100325719;"International Journal of Mechatronics and Automation";journal;"20451059, 20451067";"Inderscience";No;No;0,183;Q4;17;23;35;594;21;35;0,57;25,83;23,61;0;5;Switzerland;Western Europe;"Inderscience";"2011-2018, 2020-2022";"Industrial and Manufacturing Engineering (Q3); Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Mechanics (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";"Computer Science; Engineering; Mathematics"
116;21100204931;"Sistemi Intelligenti";journal;"11209550, 19738226";"Il Mulino publishing house";No;No;0,175;Q4;9;42;92;1860;29;85;0,45;44,29;36,92;0;2;Italy;Western Europe;"Il Mulino publishing house";"1997-2024";"Linguistics and Language (Q2); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology; Social Sciences"
117;17700155820;"WSEAS Transactions on Systems and Control";journal;"22242856, 19918763";"World Scientific and Engineering Academy and Society";Yes;No;0,172;Q4;22;67;199;2075;140;199;0,79;30,97;39,42;0;18;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2008-2025";"Artificial Intelligence (Q4); Control and Optimization (Q4); Control and Systems Engineering (Q4); Mathematics (miscellaneous) (Q4)";"Computer Science; Engineering; Mathematics"
118;6700153285;"International Journal of Mobile Network Design and Innovation";journal;"17442869, 17442850";"Inderscience Enterprises Ltd";No;No;0,123;Q4;12;7;47;153;22;47;0,45;21,86;20,00;0;1;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005-2007, 2009-2024";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
119;21101092539;"Advances in Distributed Computing and Artificial Intelligence Journal";journal;"22552863";"University of Salamanca";Yes;Yes;;-;9;8;29;239;11;29;0,38;29,88;10,53;0;2;Spain;Western Europe;"University of Salamanca";"2019-2024";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Information Systems";"Computer Science"
120;21101174247;"AI (Switzerland)";journal;"26732688";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;27;43;33;1950;147;31;4,45;45,35;21,54;0;13;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2020-2025";"Artificial Intelligence";"Computer Science"
121;21101132912;"Artificial Intelligence in the Life Sciences";journal;"26673185";"Elsevier B.V.";Yes;No;;-;13;26;0;1354;0;0;0,00;52,08;35,14;1;4;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence";"Computer Science"
122;21101147569;"Biomimetic Intelligence and Robotics";journal;"26673797, 20970242";"Elsevier B.V.";Yes;No;;-;13;5;0;70;0;0;0,00;14,00;15,38;0;1;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence; Computer Science (miscellaneous); Control and Systems Engineering";"Computer Science; Engineering"
123;21101077110;"Cognitive Computation and Systems";journal;"25177567";"John Wiley and Sons Inc";Yes;No;;-;12;33;39;1372;60;37;1,54;41,58;28,00;0;3;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2019-2025";"Artificial Intelligence; Cognitive Neuroscience; Computer Science Applications; Computer Vision and Pattern Recognition; Experimental and Cognitive Psychology";"Computer Science; Neuroscience; Psychology"
124;21101095931;"Complex and Intelligent Systems";journal;"21994536, 21986053";"Springer International Publishing AG";Yes;No;;-;59;199;85;10674;695;83;8,18;53,64;29,24;5;33;Switzerland;Western Europe;"Springer International Publishing AG";"2019-2025";"Artificial Intelligence; Computational Mathematics; Engineering (miscellaneous); Information Systems";"Computer Science; Engineering; Mathematics"
125;21101074919;"Computers and Education: Artificial Intelligence";journal;"2666920X";"Elsevier B.V.";Yes;No;;-;51;34;5;1991;121;4;24,20;58,56;36,45;10;8;Netherlands;Western Europe;"Elsevier B.V.";"2020-2025";"Artificial Intelligence; Computer Science Applications; Education";"Computer Science; Social Sciences"
126;21101078838;"Computers in Human Behavior Reports";journal;"24519588";"Elsevier B.V.";Yes;No;;-;30;100;32;6668;103;31;3,22;66,68;48,38;8;19;United Kingdom;Western Europe;"Elsevier B.V.";"2020-2025";"Applied Psychology; Artificial Intelligence; Cognitive Neuroscience; Computer Science Applications; Human-Computer Interaction; Neuroscience (miscellaneous)";"Computer Science; Neuroscience; Psychology"
127;21101144505;"Data and Policy";journal;"26323249";"Cambridge University Press";Yes;No;;-;15;32;20;1559;27;20;1,35;48,72;34,38;14;21;United Kingdom;Western Europe;"Cambridge University Press";"2020-2025";"Artificial Intelligence; Computer Science (miscellaneous); Public Administration; Social Sciences (miscellaneous)";"Computer Science; Social Sciences"
128;21101134735;"Data Science";journal;"24518484, 24518492";"SAGE Publications Ltd";Yes;No;;-;13;7;16;373;47;16;2,94;53,29;23,08;0;0;Netherlands;Western Europe;"SAGE Publications Ltd";"2017, 2019-2024";"Artificial Intelligence; Computational Mathematics; Computer Science (miscellaneous); Information Systems; Modeling and Simulation; Statistics and Probability";"Computer Science; Mathematics"
129;21101215114;"Discover Artificial Intelligence";journal;"27310809";"Springer Nature";Yes;No;;-;15;16;0;665;0;0;0,00;41,56;31,82;2;0;Switzerland;Western Europe;"Springer Nature";"2021-2025";"Artificial Intelligence; Computer Vision and Pattern Recognition; Human-Computer Interaction; Information Systems";"Computer Science"
130;21101062817;"Frontiers in Artificial Intelligence";journal;"26248212";"Frontiers Media SA";Yes;No;;-;47;198;127;9863;536;124;4,21;49,81;31,60;15;68;Switzerland;Western Europe;"Frontiers Media SA";"2018-2025";"Artificial Intelligence";"Computer Science"
131;21101042133;"Hellenic Journal of Radiology";journal;"26541629, 25290568";"Zita Medical Management";No;No;;-;4;31;60;764;6;52;0,10;24,65;33,67;0;8;Greece;Western Europe;"Zita Medical Management";"2019-2024";"Artificial Intelligence; Computer Science Applications; Radiological and Ultrasound Technology; Radiology, Nuclear Medicine and Imaging";"Computer Science; Health Professions; Medicine"
132;21101064700;"IACR Transactions on Cryptographic Hardware and Embedded Systems";journal;"25692925";"Ruhr-University of Bochum";Yes;Yes;;-;48;88;158;3958;1179;157;7,27;44,98;17,10;1;0;Germany;Western Europe;"Ruhr-University of Bochum";"2018-2025";"Artificial Intelligence; Computer Graphics and Computer-Aided Design; Computer Networks and Communications; Hardware and Architecture; Signal Processing; Software";"Computer Science"
133;21101199913;"IET Blockchain";journal;"26341573";"John Wiley and Sons Inc";Yes;No;;-;9;10;0;390;0;0;0,00;39,00;9,68;0;0;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2021-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Information Systems";"Computer Science"
134;21101063730;"IET Smart Cities";journal;"26317680";"John Wiley and Sons Inc";Yes;No;;-;19;19;43;734;189;34;4,40;38,63;38,89;1;13;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2019-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Control and Systems Engineering; Electrical and Electronic Engineering; Software; Urban Studies";"Computer Science; Engineering; Social Sciences"
135;21101063736;"IFAC Journal of Systems and Control";journal;"24686018";"Elsevier B.V.";No;No;;-;16;29;62;1110;94;62;1,38;38,28;13,95;0;4;United Kingdom;Western Europe;"Elsevier B.V.";"2017-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Control and Systems Engineering; Management Science and Operations Research; Modeling and Simulation";"Computer Science; Decision Sciences; Engineering; Mathematics"
136;21101200903;"International Journal of Hybrid Intelligent Systems";journal;"18758819, 14485869";"SAGE Publications Ltd";No;No;;-;10;12;35;484;49;35;1,40;40,33;37,93;0;6;Netherlands;Western Europe;"SAGE Publications Ltd";"2019-2024";"Artificial Intelligence; Mathematics (miscellaneous)";"Computer Science; Mathematics"
137;21101081610;"International Journal of Information Management Data Insights";journal;"26670968";"Elsevier B.V.";Yes;No;;-;48;52;0;3571;0;0;0,00;68,67;28,13;6;15;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence; Industrial and Manufacturing Engineering; Information Systems; Information Systems and Management; Library and Information Sciences; Management Information Systems";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering; Social Sciences"
138;21101049065;"International Journal of Interactive Multimedia and Artificial Intelligence";journal;"19891660";"Universidad Internacional de la Rioja";Yes;Yes;;-;27;83;100;3836;571;93;5,71;46,22;24,62;3;15;Spain;Western Europe;"Universidad Internacional de la Rioja";"2019-2024";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Computer Vision and Pattern Recognition; Signal Processing; Statistics and Probability";"Computer Science; Mathematics"
139;21101132923;"Internet Technology Letters";journal;"24761508";"John Wiley and Sons Inc";No;No;;-;25;92;158;983;291;31;1,98;10,68;35,82;1;23;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2018-2025";"Artificial Intelligence; Computer Networks and Communications; Information Systems; Software";"Computer Science"
140;21101252471;"Italian Journal of Computational Linguistics";journal;"24994553";"Accademia University Press";Yes;Yes;;-;4;11;13;619;4;11;0,31;56,27;56,00;0;0;Italy;Western Europe;"Accademia University Press";"2020-2024";"Artificial Intelligence; Computational Theory and Mathematics; Human-Computer Interaction; Linguistics and Language";"Computer Science; Social Sciences"
141;21101190270;"Journal of Computational Mathematics and Data Science";journal;"27724158";"Elsevier B.V.";Yes;No;;-;12;8;0;264;0;0;0,00;33,00;10,00;0;0;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Applied Mathematics; Artificial Intelligence; Computational Mathematics; Computer Science Applications";"Computer Science; Mathematics"
142;21101178737;"Journal of Cybersecurity and Privacy";journal;"2624800X";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;21;38;0;2285;0;0;0,00;60,13;20,59;5;4;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2021-2024";"Artificial Intelligence; Computer Science (miscellaneous)";"Computer Science"
143;21101081506;"Journal of Financial Data Science";journal;"26403951, 26403943";"With intelligence";No;No;;-;16;35;75;1300;101;73;1,35;37,14;13,86;4;3;United Kingdom;Western Europe;"With intelligence";"2019-2025";"Artificial Intelligence; Business and International Management; Business, Management and Accounting (miscellaneous); Computational Theory and Mathematics; Finance; Information Systems; Information Systems and Management; Strategy and Management";"Business, Management and Accounting; Computer Science; Decision Sciences; Economics, Econometrics and Finance"
144;21101109601;"Machine Learning and Knowledge Extraction";journal;"25044990";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;36;51;97;3264;436;95;4,49;64,00;18,82;2;8;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2019-2024";"Artificial Intelligence; Engineering (miscellaneous)";"Computer Science; Engineering"
145;21101155822;"Neuromorphic Computing and Engineering";journal;"26344386";"Institute of Physics";Yes;No;;-;19;22;0;1540;0;0;0,00;70,00;16,67;1;5;United Kingdom;Western Europe;"Institute of Physics";"2021-2025";"Artificial Intelligence; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials; Hardware and Architecture";"Computer Science; Engineering; Materials Science"
146;21101170600;"Psychoradiology";journal;"26344416";"Oxford University Press";Yes;Yes;;-;8;14;0;1400;0;0;0,00;100,00;46,88;0;2;United Kingdom;Western Europe;"Oxford University Press";"2021-2024";"Artificial Intelligence; Clinical Psychology; Neurology (clinical); Neuroscience (miscellaneous); Psychiatry and Mental Health; Psychology (miscellaneous); Radiology, Nuclear Medicine and Imaging";"Computer Science; Medicine; Neuroscience; Psychology"
147;21101060462;"Results in Control and Optimization";journal;"26667207";"Elsevier B.V.";Yes;No;;-;19;35;4;1395;2;4;0,50;39,86;15,58;0;5;Netherlands;Western Europe;"Elsevier B.V.";"2020-2025";"Applied Mathematics; Artificial Intelligence; Control and Optimization; Control and Systems Engineering; Modeling and Simulation";"Computer Science; Engineering; Mathematics"
148;21101180711;"Rivista Italiana di Informatica e Diritto";journal;"27047318";"Consiglio Nazionale delle Ricerche";Yes;Yes;;-;4;23;18;1042;4;17;0,22;45,30;41,67;0;6;Italy;Western Europe;"Consiglio Nazionale delle Ricerche";"2019-2024";"Artificial Intelligence; Computer Science Applications; Information Systems; Law";"Computer Science; Social Sciences"
149;21101152520;"Robotic Intelligence and Automation";journal;"27546977, 27546969";"Emerald Publishing";No;No;;-;53;54;230;1900;510;227;2,24;35,19;31,02;0;8;United Kingdom;Western Europe;"Emerald Publishing";"2023-2025";"Artificial Intelligence; Computer Science Applications; Control and Systems Engineering; Electrical and Electronic Engineering; Human-Computer Interaction; Industrial and Manufacturing Engineering";"Computer Science; Engineering"
150;21101111783;"Smart Agricultural Technology";journal;"27723755";"Elsevier B.V.";Yes;No;;-;33;25;0;1046;0;0;0,00;41,84;24,24;2;7;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Agricultural and Biological Sciences (miscellaneous); Artificial Intelligence; Computer Science (miscellaneous)";"Agricultural and Biological Sciences; Computer Science"
