Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
136;19700181256;"Constructivist Foundations";journal;"1782348X";"Vrije Universiteit Brussel";No;No;0,169;Q4;26;94;274;1932;83;273;0,31;20,55;28,09;0;4;Belgium;Western Europe;"Vrije Universiteit Brussel";"2010-2024";"Philosophy (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Multidisciplinary; Neuroscience; Social Sciences"
137;21100411629;"Web Intelligence";journal;"24056464, 24056456";"SAGE Publications Ltd";No;No;0,151;Q4;26;30;73;983;43;71;0,38;32,77;31,75;0;8;Netherlands;Western Europe;"SAGE Publications Ltd";"2015-2024";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Software (Q4)";"Computer Science"
138;21100893766;"Frontiers in ICT";journal;"2297198X";"Frontiers Media SA";Yes;No;0,148;Q4;30;0;1;0;1;1;0,00;0,00;0,00;0;0;Switzerland;Western Europe;"Frontiers Media SA";"2014-2020";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Hardware and Architecture (Q4); Information Systems (Q4); Software (Q4)";"Computer Science"
139;21100325719;"International Journal of Mechatronics and Automation";journal;"20451059, 20451067";"Inderscience";No;No;0,138;Q4;17;0;64;0;42;64;0,72;0,00;0,00;0;0;Switzerland;Western Europe;"Inderscience";"2011-2018, 2020-2022";"Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Mechanics (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Industrial and Manufacturing Engineering (Q4)";"Computer Science; Engineering; Mathematics"
140;21100204931;"Sistemi Intelligenti";journal;"11209550, 19738226";"Il Mulino publishing house";No;No;0,136;Q4;9;39;112;1596;22;106;0,19;40,92;42,11;0;4;Italy;Western Europe;"Il Mulino publishing house";"1997-2024";"Linguistics and Language (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology; Social Sciences"
141;21101042133;"Hellenic Journal of Radiology";journal;"26541629, 25290568";"Zita Medical Management";No;No;0,120;Q4;4;26;88;503;14;77;0,09;19,35;44,26;0;8;Greece;Western Europe;"Zita Medical Management";"2019-2024";"Artificial Intelligence (Q4); Computer Science Applications (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Computer Science; Health Professions; Medicine"
142;6700153285;"International Journal of Mobile Network Design and Innovation";journal;"17442869, 17442850";"Inderscience Enterprises Ltd";No;No;0,115;Q4;12;6;20;151;6;20;0,36;25,17;30,77;0;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005-2007, 2009-2024";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
143;21101132912;"Artificial Intelligence in the Life Sciences";journal;"26673185";"Elsevier B.V.";Yes;No;;-;13;33;45;1883;205;43;4,56;57,06;34,29;3;4;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence";"Computer Science"
144;21101147569;"Biomimetic Intelligence and Robotics";journal;"26673797, 20970242";"Elsevier B.V.";Yes;No;;-;13;33;31;1246;118;28;3,81;37,76;29,05;1;4;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Artificial Intelligence; Computer Science (miscellaneous); Control and Systems Engineering";"Computer Science; Engineering"
145;21101192774;"Chip";journal;"27722724, 27094723";"Elsevier B.V.";Yes;No;;-;14;32;24;2967;109;24;4,54;92,72;28,26;1;3;Netherlands;Western Europe;"Elsevier B.V.";"2022-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science (miscellaneous); Electrical and Electronic Engineering; Hardware and Architecture";"Computer Science; Engineering"
146;21101215114;"Discover Artificial Intelligence";journal;"27310809";"Springer Nature";Yes;No;;-;15;44;43;2377;218;41;5,07;54,02;23,08;3;0;Switzerland;Western Europe;"Springer Nature";"2021-2025";"Artificial Intelligence; Computer Vision and Pattern Recognition; Human-Computer Interaction; Information Systems";"Computer Science"
147;21101254818;"EAI Endorsed Transactions on AI and Robotics";journal;"27907511";"European Alliance for Innovation";No;No;;-;11;21;15;956;85;15;5,67;45,52;22,73;0;0;Belgium;Western Europe;"European Alliance for Innovation";"2022-2025";"Artificial Intelligence; Computer Science Applications; Computer Science (miscellaneous); Engineering (miscellaneous)";"Computer Science; Engineering"
148;21101199913;"IET Blockchain";journal;"26341573";"John Wiley and Sons Inc";Yes;No;;-;9;29;17;1162;41;16;2,41;40,07;29,81;0;0;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2021-2025";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; Information Systems";"Computer Science"
149;21101243610;"Intelligent Transportation Infrastructure";journal;"27529991";"Oxford University Press";No;No;;-;6;25;23;1869;33;22;1,43;74,76;25,25;0;0;United Kingdom;Western Europe;"Oxford University Press";"2022-2025";"Artificial Intelligence; Building and Construction; Civil and Structural Engineering; Computer Science Applications; Mathematics (miscellaneous); Transportation";"Computer Science; Engineering; Mathematics; Social Sciences"
150;21101200903;"International Journal of Hybrid Intelligent Systems";journal;"18758819, 14485869";"SAGE Publications Ltd";No;No;;-;10;14;39;578;72;39;2,32;41,29;28,95;0;4;Netherlands;Western Europe;"SAGE Publications Ltd";"2019-2024";"Artificial Intelligence; Mathematics (miscellaneous)";"Computer Science; Mathematics"
151;21101186203;"International Journal of Intelligent Engineering Informatics";journal;"17588715, 17588723";"Inderscience Publishers";No;No;;-;6;15;24;540;28;24;1,17;36,00;21,88;0;5;United Kingdom;Western Europe;"Inderscience Publishers";"2022-2025";"Artificial Intelligence; Computer Science Applications; Computer Vision and Pattern Recognition; Human-Computer Interaction; Signal Processing; Software";"Computer Science"
152;21101252471;"Italian Journal of Computational Linguistics";journal;"24994553";"Accademia University Press";Yes;Yes;;-;4;9;33;427;21;30;0,65;47,44;47,62;0;0;Italy;Western Europe;"Accademia University Press";"2020-2024";"Artificial Intelligence; Computational Theory and Mathematics; Human-Computer Interaction; Linguistics and Language";"Computer Science; Social Sciences"
153;21101190270;"Journal of Computational Mathematics and Data Science";journal;"27724158";"Elsevier B.V.";Yes;No;;-;12;16;36;573;108;36;3,00;35,81;21,88;0;3;Netherlands;Western Europe;"Elsevier B.V.";"2021-2025";"Applied Mathematics; Artificial Intelligence; Computational Mathematics; Computer Science Applications";"Computer Science; Mathematics"
154;21101178737;"Journal of Cybersecurity and Privacy";journal;"2624800X";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;21;40;83;2509;401;81;4,83;62,73;22,14;3;7;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2021-2024";"Artificial Intelligence; Computer Science (miscellaneous)";"Computer Science"
155;21101224040;"RAS Techniques and Instruments";journal;"27528200";"Oxford University Press";Yes;No;;-;8;56;8;3464;9;7;1,13;61,86;26,51;0;0;United Kingdom;Western Europe;"Oxford University Press";"2022-2025";"Artificial Intelligence; Astronomy and Astrophysics; Earth and Planetary Sciences (miscellaneous); Engineering (miscellaneous)";"Computer Science; Earth and Planetary Sciences; Engineering; Physics and Astronomy"
156;21101180711;"Rivista Italiana di Informatica e Diritto";journal;"27047318";"Consiglio Nazionale delle Ricerche";Yes;Yes;;-;4;29;75;1001;12;72;0,18;34,52;41,94;0;10;Italy;Western Europe;"Consiglio Nazionale delle Ricerche";"2019-2024";"Artificial Intelligence; Computer Science Applications; Information Systems; Law";"Computer Science; Social Sciences"
157;21101079121;"TECHNO Review. International Technology, Science and Society Review / Revista Internacional de Tecnologia, Ciencia y Sociedad (discontinued)";journal;"26959933";"";No;No;;-;5;69;158;2450;46;158;0,29;35,51;43,51;3;20;Spain;Western Europe;"";"2021-2023";"Artificial Intelligence; Computer Networks and Communications; Computer Science Applications; History and Philosophy of Science; Information Systems";"Arts and Humanities; Computer Science"
